 	avete	fatto	già	le	verdure	</S>
a6	0.114335505	0.100582445	0.30110433	0.33526782	0.050180569	0.098529345
a46	0.0698995773333	0.0436594096667	0.215675029333	0.31528992	0.097781963	0.257694095
a21	0.0430403594444	0.0172506413222	0.128282002444	0.208266983333	0.289013154333	0.314146855
a20	0.0298089534815	0.00999235187407	0.132211440815	0.211091087778	0.482202718111	0.134693457
a24	0.0674143568272	0.0521528352914	0.139736203605	0.252600595926	0.402064306037	0.0860317226667
a31	0.113986208942	0.0701190324305	0.165885747868	0.300040478642	0.274775315346	0.0751932408889
a14	0.144018699647	0.0815341114768	0.175709755956	0.311210372881	0.221290838449	0.0662362352963
a41	0.171468343216	0.127942143826	0.139946591985	0.281165087627	0.172167449483	0.107310388432
a37	0.188109461072	0.149056107942	0.126319200662	0.266112199209	0.154139703161	0.116263346144
a31	0.191423537024	0.142663549314	0.152090336887	0.280533739736	0.14664583772	0.0866430093813
a6	0.190703879008	0.127195606438	0.149828510296	0.254689679912	0.146916185907	0.13066615046
a46	0.202180293003	0.128138358813	0.111269273432	0.197935169971	0.147082231969	0.21339468682
a31	0.231747074334	0.115284614271	0.116554843144	0.195562663324	0.15543631399	0.185414472273
a17	0.249878854778	0.096480272757	0.116982824381	0.186537844441	0.159218937997	0.190901240758
a20	0.250844648259	0.0920149842523	0.096958848127	0.15112326148	0.147050845999	0.262007386919
a31	0.271744416086	0.0708743800841	0.114561736042	0.165716460493	0.159738122	0.21736488064
a17	0.283845588695	0.0509536343614	0.121678720681	0.166510176831	0.156900300667	0.220111578547
a20	0.290607979565	0.0663393937871	0.0992511375603	0.13161773561	0.124897408889	0.287286312849
a31	0.299998503188	0.0658312905957	0.108067137853	0.14261519187	0.126986954963	0.25650090095
a20	0.322170437729	0.0585526941986	0.113041782618	0.144191873957	0.119952556654	0.24209064365
a17	0.35207238591	0.0830507293995	0.0949542058727	0.114210407986	0.0898087885513	0.26590346455
a31	0.324696518637	0.109124476466	0.0894612689576	0.107978442662	0.0772705761838	0.291468718183
a23	0.320839846212	0.130249732155	0.0873988599859	0.105208534221	0.0693924873946	0.286910526061
a31	0.308810805404	0.162609024052	0.0892134383286	0.10210481474	0.0563831957982	0.280878698687
a8	0.304083095135	0.173708884684	0.0943721994429	0.105378164913	0.0499603252661	0.272497349562
a31	0.308795515045	0.173055464895	0.109540763148	0.118480111638	0.0474907150887	0.242637489854
a28	0.321454445015	0.170122141632	0.113594641049	0.121232350546	0.0459110266962	0.227685453285
a21	0.380735191672	0.177361737211	0.093498213683	0.102308865515	0.0476109428987	0.198485067762
a31	0.378753067224	0.202030325737	0.082604334561	0.0960096951717	0.0494999639662	0.191102642587
</S>	0.363600358612	0.209297647868	0.0806669722805	0.0987196345858	0.0520655929831	0.195649851293
