 	deve	che	entra	da	qui	</S>
a31	0.00022559774085	0.0001719395487	0.0002669061925	0.00233984855	0.488970617	0.50802512
a21	0.000303897733617	0.000282272416233	0.00226823574083	0.309774888283	0.498582238	0.188788475
a31	0.000209682117872	0.000341694832078	0.0426776269136	0.684846016094	0.200833157333	0.0710918046667
a20	0.000404087192624	0.012133788304	0.132251465638	0.734980575365	0.0928007314443	0.0274293188889
a11	0.00182558669754	0.058344322768	0.277885781879	0.605699765122	0.0436870714814	0.0125573986963
a31	0.00353806803251	0.0786884059227	0.380535430626	0.488197868374	0.0430995014938	0.00594066429877
a37	0.00460043301084	0.0743510836409	0.420962563542	0.443057022791	0.0540326288313	0.00299620549959
a31	0.0145834873369	0.103935844547	0.404199091181	0.361199297597	0.111793551277	0.0042886882332
a8	0.0250367354456	0.138748681516	0.35382471706	0.307172879199	0.170181837092	0.00503513261107
a31	0.0659469164819	0.206562460505	0.291009495687	0.232520545066	0.170142019031	0.0338185134037
a46	0.127029382161	0.263454020168	0.208660638562	0.145232687022	0.17576017301	0.0798630431346
a31	0.12837641072	0.230465746723	0.174704906187	0.116358455674	0.199272101003	0.150822353045
</S>	0.10856638536	0.193400433361	0.161528178094	0.110651937837	0.219619740502	0.206233326522
