 	l	ho	sentito	quando	veniva	</S>
a31	0.00064379229	0.000552217955	8.89429418e-05	0.02022608143	0.9780722	0.000416730175
a46	0.00218581199667	0.0241712362683	0.0174368874539	0.236748662477	0.70679766	0.012659665275
a41	0.00291042919889	0.0478013577561	0.104895925818	0.503051207492	0.306861035	0.0344799730917
a31	0.00178793454963	0.036696544252	0.198372148606	0.609057839164	0.123908198667	0.0301772531972
a24	0.00243716113321	0.0182999063507	0.157751481202	0.746659129721	0.0630397265557	0.0118125088991
a31	0.0218179927111	0.0136646723836	0.0936802954007	0.79933364324	0.0646518605186	0.00685147453303
a15	0.0441416315704	0.0136969294612	0.0895989718002	0.74575356108	0.101211343506	0.00559753497768
a46	0.0438977121901	0.00990340515373	0.0858044419334	0.644824577027	0.137568047835	0.0780017838926
a31	0.0390509940634	0.0260780463846	0.125590518644	0.505518335676	0.171020532612	0.132741551298
a0	0.0386517580211	0.0466984154615	0.192134306215	0.431844265225	0.165592167537	0.125079113766
a41	0.044085890007	0.0750113831538	0.210207695405	0.390811831742	0.164906569179	0.114976651255
</S>	0.0493811610035	0.100159091577	0.201365757703	0.370253800871	0.184676994589	0.0941631906275
