 	l	ho	sentito	che	veniva	</S>
a41	5.737939e-05	0.00017219296	4.567920728e-05	0.0040664506115	0.994088285	0.00157003578
a31	0.00550265305333	0.0506364213333	0.0351220094071	0.117329621871	0.754852675	0.03655661988
a24	0.00761790931778	0.0703773021111	0.097255676469	0.42629811729	0.349779307333	0.0486716359267
a15	0.00314034247259	0.0312745167037	0.17489135549	0.649164205763	0.124326484778	0.0172030684089
a28	0.00228056795753	0.0165846449012	0.16503023983	0.753585148588	0.0552104005927	0.00730901860297
a0	0.00258719005251	0.00722138703373	0.0740484392767	0.829485062863	0.0799066858642	0.00675125720099
a31	0.0220594800175	0.00775460207791	0.0597395394256	0.713614907621	0.163932428621	0.0328990364003
a11	0.0421336560058	0.0116379416926	0.0782441248085	0.532469549207	0.201319182874	0.134195525467
a31	0.0443727096686	0.0191632822309	0.101189801603	0.436056159736	0.208649827625	0.190568208489
a39	0.0431190022229	0.0255467024103	0.136121080534	0.425105329912	0.191273080875	0.178834779496
a20	0.0470780210743	0.0511899424701	0.167703646845	0.397042093304	0.180016928625	0.156969333165
</S>	0.0539195875371	0.0777390412351	0.185052163422	0.352182281652	0.204148409313	0.126958486583
