 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.008895637	0.569060165	0.170234935	0.03963597785	0.0336179164	0.05225279705	0.009473085085	0.04276746085	0.001959773273	0.0383003778325	0.033801864
a31	0.00890653776667	0.397268251667	0.204613211667	0.0867440992833	0.0955051621333	0.06517515835	0.0174996260283	0.0485656322833	0.003912239591	0.0382846997758	0.0335254059433
a17	0.0107460140222	0.292099613889	0.141919150556	0.133034563094	0.193191047378	0.0725765521167	0.0334914573428	0.0552666060944	0.0105041955303	0.0339305417569	0.0232402912578
a41	0.0377241723407	0.13741917463	0.0742690885187	0.134064424365	0.233058869126	0.0903574240389	0.0577246564476	0.0993361020315	0.0204107741768	0.0616124152523	0.0540229037526
a31	0.0456491294469	0.0769377015433	0.0464362971729	0.187817378122	0.262080679709	0.0971398196796	0.0522991404825	0.0988557196772	0.0302769423923	0.0498999400508	0.0526072509509
a38	0.0552220618156	0.0449835071811	0.0378173627243	0.209040538041	0.258652089903	0.106803514893	0.0559711951608	0.0960132822257	0.0374830074641	0.0471777283169	0.0508357033503
a31	0.139820973939	0.0459118590604	0.0340164285748	0.152404378014	0.193432589968	0.115895008298	0.0667727750536	0.103797837409	0.042862643488	0.0530720101056	0.0520134789834
a17	0.18596854798	0.0502788910201	0.0330567428583	0.109487752671	0.132112147656	0.108042589433	0.0636016050179	0.107115715803	0.043278605496	0.113418010702	0.0536393908611
a31	0.218123809327	0.0546268916734	0.0252461199528	0.0651791748903	0.0816628402187	0.0929457131443	0.065882714006	0.117058946934	0.0432204401653	0.174040413567	0.0620129306204
a39	0.239347503109	0.0599998028911	0.0219411746509	0.0430561222968	0.0549687910729	0.0794733590481	0.060037278002	0.117087767311	0.0409329083884	0.216838824522	0.0663164538735
a35	0.197228957703	0.0553553546304	0.022864367217	0.0266585540989	0.0375054100243	0.063257336016	0.0729088670007	0.141202452437	0.0353170961295	0.270409998174	0.0772916102912
a31	0.204491845901	0.0732056448768	0.0230586904057	0.022320534033	0.0329498310081	0.0619034403387	0.0775668146669	0.146895664146	0.0394907110432	0.255036636058	0.0630801947637
a46	0.218752501967	0.0769534156256	0.0190490721352	0.0186142231777	0.026718589336	0.0542154611129	0.0674066485556	0.134902088049	0.0393962170144	0.270855302019	0.0731364705879
a38	0.204248240656	0.0720266938752	0.0257860647117	0.0166784372259	0.0263536164453	0.051272941371	0.0753658041852	0.145578382683	0.0372743900048	0.269119660673	0.0762957435293
a13	0.180205533552	0.0856324112917	0.0407698705706	0.026074898742	0.0420238554818	0.0735074571237	0.0846229263951	0.147862284228	0.0475568766683	0.212985163558	0.0587587011764
a11	0.149402031184	0.101676061764	0.0527709945235	0.0420570775807	0.0614404351606	0.0995631257079	0.0839531021317	0.133604084743	0.0570298642228	0.169703127853	0.0488000770588
a13	0.118601270395	0.108866391921	0.0567538835078	0.0559199028602	0.0766489983869	0.116031781903	0.0845262557106	0.127022054914	0.0606277100743	0.150729139284	0.0442725723529
a31	0.0915089801317	0.101725937307	0.0457327761693	0.0465278019534	0.0651778067956	0.107708983968	0.0948809965702	0.141614281638	0.0779455700248	0.170658846428	0.0565179607843
a49	0.101298110044	0.094046067769	0.0394142403898	0.0384556926511	0.0517514462652	0.0936329379893	0.0938278568567	0.146684407213	0.0885173900083	0.187522828809	0.0648490025948
a13	0.122091676681	0.10562405459	0.0438816701299	0.0475582995504	0.0583464387551	0.0945174909964	0.0811080269522	0.131570279071	0.0808475983361	0.17471366627	0.0597407875316
a20	0.11952670556	0.123472194863	0.04260528871	0.0514254805168	0.0619706962517	0.0931161939988	0.0788167969841	0.12455152969	0.079925831112	0.165362345423	0.0592269101772
a31	0.09081708852	0.103048732954	0.0386015982367	0.0497830105056	0.0603096130839	0.0914788099996	0.0858239256614	0.130837626563	0.104276443704	0.179576648474	0.0654464833924
a8	0.103242339507	0.108828218985	0.0449896794122	0.0495366368352	0.055645432028	0.0787929799999	0.0839475152205	0.127110292188	0.112624291235	0.178023486158	0.0572591117975
a31	0.104742551169	0.104205916995	0.0498820581374	0.0474600899451	0.0527680493427	0.078221095	0.0838318317402	0.135118810729	0.108270030412	0.184426485386	0.0510730725992
a45	0.113780451723	0.096564899665	0.0531873377125	0.038160764315	0.0455465794476	0.0730897166667	0.0894034239134	0.14012834691	0.103912121471	0.195637775129	0.0505885798664
a31	0.128473283908	0.0978125738883	0.0682485139042	0.0349411737717	0.0405638674825	0.0669522888889	0.0958863679711	0.130623542303	0.0870806918237	0.196599408376	0.0528182792888
</S>	0.100026731954	0.0710105779441	0.0758321339521	0.0356979088859	0.0406630787412	0.0772330844444	0.104526443986	0.135480326151	0.0840573259119	0.211992659188	0.0634797121444
