 	ho	rotto	una	bottiglia	</S>
a31	0.0007496939665	0.02990336735	0.100990756165	0.81882745	0.0495287445
a21	0.0244057210888	0.0978694091167	0.238255898722	0.58519151	0.0542774711667
a31	0.0336238323629	0.152235953039	0.491784422907	0.285023997333	0.0373318025222
a35	0.0220291784543	0.24216343768	0.621679140969	0.0992438474443	0.0148844204741
a31	0.0456069931514	0.265926119227	0.646000780323	0.0360731804814	0.00639295745803
a24	0.0881341910505	0.310803393076	0.576991186774	0.0204375884938	0.00363365611934
a37	0.0891662713502	0.375272784359	0.476883888925	0.0559100508313	0.00276699970645
a31	0.0525972981167	0.243467831453	0.480211052975	0.20488704361	0.0188367760688
a33	0.0287741440389	0.115255577151	0.399443824325	0.398779861203	0.0577466010229
a31	0.0240550456796	0.061035457717	0.276520564775	0.526301633734	0.112087272008
</S>	0.0269854623398	0.0496605018585	0.207705592387	0.572118366867	0.143530031004
