 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.1695699135	0.02141723175	0.005090579565	0.04022539935	0.0251190455	0.153886945	0.5846909
a31	0.136489166833	0.123956314917	0.061557808855	0.0849768047833	0.0589813338333	0.14996493	0.384073649667
a11	0.112198697611	0.159677268306	0.118624199618	0.185257114928	0.208483581278	0.0791618583333	0.136597250356
a21	0.0443252598703	0.0830192837687	0.159196686539	0.297861198309	0.309598340426	0.0549380517778	0.0510611305853
a31	0.0283008696234	0.0665944889229	0.21723056218	0.306920879436	0.300273100142	0.0559940962593	0.0246860038618
a20	0.0271868795411	0.0598482723076	0.234555637393	0.347707479812	0.259990896714	0.0555420134198	0.0151688656206
a31	0.0254194331804	0.0436243404359	0.199950495798	0.447796759937	0.209095318905	0.0561154978066	0.0179981672069
a10	0.0240693653935	0.0297109834786	0.151005801933	0.489938419979	0.210263046302	0.0726346312689	0.0223777434023
a31	0.0254348634645	0.0231686501595	0.113898453978	0.45682342666	0.238240565434	0.11718883709	0.0252451844674
a21	0.0253566288215	0.0193368637198	0.0762356719927	0.352370305553	0.262878175145	0.199587555697	0.0642347654891
a11	0.0205994109405	0.0159594697399	0.0488461246642	0.269909351851	0.243439711715	0.278259028566	0.122986898496
a3	0.0307883469802	0.0294592857466	0.0656407348881	0.235049650617	0.185610292572	0.296392752855	0.157058939499
a33	0.0763493699934	0.0846036035822	0.136408814963	0.218837176872	0.119609914191	0.227151887618	0.1370392165
</S>	0.109168664997	0.124985206791	0.180687617482	0.212178338436	0.0896602790955	0.175557898809	0.10776196825
