 	possono	essere	ancora	svegli	</S>
a31	0.004391301335	0.2520845115	0.0932377105	0.382429415	0.267857065
a20	0.005370892345	0.246601228833	0.0939572715	0.191918414	0.462152211667
a23	0.00359127568167	0.0917678729443	0.0423456685	0.085161359	0.777133837222
a31	0.00218930479389	0.105554165981	0.1657077495	0.163300635	0.563248136074
a20	0.026621815498	0.150736871994	0.316429649833	0.258676748333	0.247534905691
a11	0.0810376038327	0.135824497331	0.306730333278	0.230934886111	0.24547265523
a20	0.119852104611	0.125543602444	0.263445671093	0.19753822537	0.293620341743
a31	0.126444491537	0.128103927481	0.259073903698	0.224338238457	0.262039397248
a37	0.178989867179	0.13167515916	0.235576124566	0.217314256152	0.236444559083
a31	0.22771187906	0.15174987972	0.222441254855	0.201228245384	0.196868723028
a11	0.271510976353	0.16617811324	0.221338541618	0.195783621795	0.145188747676
a46	0.378943992118	0.15373296108	0.178828300539	0.147184777265	0.141309979225
a31	0.365402764039	0.189052743693	0.187926676846	0.142522509088	0.115095313075
a46	0.362074688013	0.208042651231	0.190661222282	0.140582819696	0.098638641025
a31	0.352612142671	0.235607833744	0.194096570761	0.127100336565	0.0905831590083
a20	0.342234474224	0.269986571248	0.202219210254	0.116219085522	0.0693406983361
a28	0.458143371408	0.224513803749	0.163487650085	0.0925209698407	0.0613342477787
</S>	0.507611485704	0.195825131875	0.146669985043	0.0846847719204	0.0652086563894
