 	si	è	rotta	la	coppa	</S>
a31	0.072358736666	0.0248852145643	0.0138425974775	0.0071903354755	0.308943578	0.57277951
a20	0.0762366205553	0.0334322758548	0.0163224595925	0.0157379108252	0.612538939333	0.245731793
a19	0.0336637651851	0.0401564636183	0.267579991964	0.0557073689417	0.518309851778	0.0845825476667
a18	0.0176229220617	0.0513704228728	0.578799507321	0.132234046314	0.190581483593	0.0293915688889
a27	0.0109208173539	0.0492947349576	0.60317759244	0.223964238771	0.101565647198	0.0110769680296
a31	0.0312438837846	0.0700210306525	0.482623244147	0.32299141959	0.0814471527327	0.0116733244099
a39	0.0959416629282	0.108778893551	0.349626314716	0.360331153197	0.0633903575776	0.0219316741366
a31	0.159426584309	0.130941701184	0.268706081572	0.322643094399	0.0709047051925	0.0473778780455
a46	0.182768328103	0.157634007061	0.238148123857	0.274743641466	0.0786178163975	0.0680881113485
a31	0.163695799368	0.159140835687	0.214186894619	0.252880390489	0.107748982132	0.102347125783
a20	0.194170903123	0.166229131896	0.16190824654	0.227676803496	0.128479210711	0.121535723594
</S>	0.247012771562	0.191701725948	0.14036799577	0.202654186748	0.111420650356	0.106842684297
