 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.1864982835	0.17373602	0.1090629175	0.29229812	0.09931221	0.0337604305	0.032034849	0.0732971585
a31	0.103926980167	0.0922873466667	0.0852852848333	0.30766254	0.269739236667	0.0549769725	0.0305455133333	0.0555760915
a20	0.0785638410557	0.0603638078889	0.0558348239444	0.270345616667	0.390660945556	0.0745817961667	0.0449069994444	0.0247421415
a31	0.0660084646852	0.0397393776296	0.0557647959815	0.296020562222	0.345956301852	0.115855477389	0.0674755148148	0.0131794908333
a37	0.0518597982284	0.0279821822099	0.0509054739938	0.232356194074	0.313019197284	0.16028676913	0.137301426605	0.0262889449444
a14	0.0256561114095	0.0199789584033	0.0400865226646	0.149622589691	0.249819415761	0.200734016377	0.230314565535	0.0837878049815
a10	0.0124377598698	0.0130045396011	0.0295430798882	0.109521463564	0.20509379192	0.263208898792	0.275899245178	0.0912911886605
a31	0.00678862568993	0.0117724063337	0.0338897316294	0.104099996521	0.235427603973	0.276237539597	0.290434911726	0.0413491845535
a37	0.00508047812998	0.0131896924446	0.0395739298765	0.0954724288403	0.230178087991	0.287849976532	0.277642877242	0.0510125561845
a10	0.00648889927666	0.0172525098149	0.0403606992922	0.0775932729468	0.174176332664	0.333010738844	0.267323692414	0.0837938653948
a14	0.0124794397589	0.026649825605	0.0455904897641	0.0688796923156	0.144728770888	0.336200796281	0.260791120805	0.104679875132
a0	0.0222667259196	0.0359267728683	0.0481851022547	0.0621450087719	0.119963170296	0.309747842094	0.254816536935	0.146948848377
a20	0.0345653976399	0.0436270902894	0.0485487404182	0.0566863295906	0.105559551765	0.283711810698	0.249468872312	0.177832236126
a33	0.03608970088	0.0473280634298	0.0556391491394	0.0674455965302	0.105798316922	0.260487633566	0.229310344104	0.197901248709
a20	0.0531204292933	0.0555432761433	0.0583864303798	0.0687119915101	0.0986335716407	0.238702704522	0.214629534701	0.212272092903
a31	0.0834622367644	0.0635956253811	0.0499109167933	0.0525398785034	0.101413628547	0.228228281507	0.216700258234	0.204149190968
a0	0.111891077588	0.0785984997937	0.0528331832644	0.0498735125011	0.0952696871823	0.200407303836	0.195940112745	0.215186620323
a41	0.133275202529	0.0955332779312	0.0605528410881	0.0513962895004	0.0716659300608	0.175690274612	0.176393224248	0.235492956774
a31	0.134508150843	0.0915035976437	0.0556362623627	0.0472248375001	0.0784430546869	0.184859958204	0.184385828083	0.223438338925
a37	0.148989260281	0.0963018442146	0.0536618994542	0.0433110058334	0.077820156229	0.182793922735	0.182985546028	0.214136399642
a31	0.168589080094	0.110799924738	0.0562302031514	0.0400005102778	0.0643686870763	0.174922040912	0.175560962009	0.209528606547
a18	0.187915630031	0.126093614913	0.0598529077171	0.0376336624259	0.0573896230254	0.165984870304	0.166896164003	0.198233538849
a8	0.222626036677	0.157998334971	0.0763047125724	0.0439597494753	0.0507244800085	0.130679610101	0.133497246668	0.18420985295
a20	0.234492978892	0.17194409499	0.0837776241908	0.0454587144918	0.0476698380028	0.119570850034	0.122997260889	0.17408861765
</S>	0.225947739446	0.165717852495	0.0797853570954	0.0417101022459	0.0447203510014	0.130208655017	0.134828960444	0.177080923825
