 	tutto	il	cibo	vuole	girato	</S>
a31	0.0705437756	0.08751834185	0.38150012	0.0490510322	0.358558355	0.0528283465
a8	0.0856746908667	0.17606232395	0.337992636667	0.0632035557333	0.288719008333	0.0483477931667
a31	0.160341362622	0.28717940465	0.236736472222	0.0602798135778	0.215097803778	0.0403651853889
a29	0.199282765874	0.504788324883	0.135199281407	0.0595912278593	0.084752413926	0.016386046263
a20	0.158970846958	0.654183021628	0.0600662361357	0.0733539026198	0.044692995642	0.00873306688767
a39	0.215331862319	0.571579263876	0.0378772370452	0.12362893754	0.0445759428807	0.00700678009589
a31	0.24121860744	0.530126317959	0.0460034410151	0.13160884918	0.0455033239602	0.00553947129863
a0	0.22581097248	0.505193902653	0.0744804003384	0.108054008393	0.0720224626534	0.0144382492329
a31	0.22116978416	0.455873194218	0.0946890147795	0.103542714798	0.105258520884	0.0194667540776
a24	0.180140441387	0.451215634739	0.113642014927	0.0962225315993	0.127351240295	0.0314281383592
a36	0.142429403796	0.37915209158	0.162057194976	0.124223270533	0.150633643432	0.0415044081197
a11	0.136672667932	0.292443077193	0.223513754992	0.158341120178	0.158581077811	0.0304483087066
a17	0.153104942644	0.232825075731	0.235585288331	0.158692663393	0.192650055937	0.0271419779022
a31	0.188914524215	0.229675088577	0.20311806611	0.138174054464	0.213107508646	0.0270107763007
a6	0.214275921405	0.232801739526	0.206475008703	0.117194778155	0.193628569549	0.0356240247669
a31	0.236028507135	0.206013413175	0.220296522901	0.106777839385	0.18497126985	0.045912486589
a24	0.207210739045	0.200279441058	0.248635477634	0.099767459795	0.186029313283	0.0580775971963
a6	0.165145283015	0.202364483686	0.280151132545	0.109532476598	0.179789791094	0.0630168457321
a31	0.165624447672	0.206535654562	0.266648140848	0.113864158866	0.197363110365	0.0499644585774
a46	0.158182999224	0.204616274854	0.269598566949	0.107038174622	0.204256833455	0.0563071195258
a39	0.157160959741	0.195266121618	0.273497448983	0.113727929874	0.195564281152	0.0647832421753
a31	0.156015589914	0.196374973873	0.268299932994	0.117353363291	0.210678130384	0.0512780213918
a41	0.140685656638	0.195613574624	0.283744394331	0.116965369097	0.212302546795	0.0506884741306
a8	0.166169695546	0.189260548208	0.260295491444	0.123542187699	0.208241698932	0.0524903933769
</S>	0.197268697773	0.188686219104	0.229371510722	0.126433483849	0.212579464466	0.0456606616884
