 	non	ci	dimentichiamo	mai	</S>
a31	0.159456053	0.361345	0.0057119639	0.0263121405	0.44717483
a20	0.172885792333	0.547232233333	0.0384773640667	0.0309829061667	0.210421684333
a31	0.080828988111	0.657756177778	0.123478394689	0.0591574600556	0.078778956111
a11	0.265158802037	0.500355172593	0.122239046563	0.0770159993519	0.0352309597037
a20	0.499466450679	0.317490447531	0.057367709521	0.101632257784	0.0240431239012
a31	0.528795296893	0.214127555844	0.0351012431737	0.192263649261	0.0297122379671
a11	0.495077252298	0.142715181948	0.0570013220579	0.275928393087	0.0292778403224
a31	0.399138400766	0.124242230649	0.122775964019	0.323549247696	0.0302941484408
a18	0.292967500255	0.10695163355	0.20909205134	0.353803182565	0.0371856334803
a42	0.191532686752	0.134318771183	0.28892764378	0.346856077522	0.0383648268268
a31	0.115346258917	0.146868218728	0.373172084593	0.313086825841	0.0515266179423
a18	0.113309976306	0.157588554576	0.390642328198	0.273344721947	0.0651144359808
a31	0.110161167769	0.182431538192	0.365834429399	0.262641783982	0.0789310719936
a39	0.117898028256	0.190944226064	0.3443790198	0.255357977994	0.0914207423312
a31	0.120317246085	0.207697528688	0.316746653267	0.248758729331	0.106479862444
a20	0.118613885362	0.213783896229	0.303089877756	0.245711496444	0.118800872148
a39	0.181998441787	0.215378222076	0.277042539252	0.221619862148	0.103960972049
a31	0.168440107262	0.218327524025	0.276962989751	0.223805030716	0.112464380683
a14	0.161884869087	0.219815038008	0.273693229917	0.225625480239	0.118981386894
a46	0.218397156362	0.209048899336	0.270631829972	0.210443496746	0.0914786289647
a20	0.240348662121	0.201252383112	0.277640256657	0.203342405582	0.0774163029882
a31	0.243521830707	0.198459867704	0.275781262219	0.201622421861	0.0806145976627
</S>	0.241610615354	0.198667503852	0.27088227111	0.20205058093	0.0867889988313
