 	li	vestono	i	genitori	</S>
a31	0.00086145145	0.04126036965	0.372329405	0.114713967	0.4708348415
a46	0.00298134328333	0.0697480698833	0.568144301667	0.167774589	0.191351723167
a18	0.00438521249444	0.0851219519611	0.631511700556	0.188478489667	0.090502665389
a35	0.00323585663148	0.0800031893204	0.756867533519	0.122870801222	0.0370226227963
a15	0.00404226794383	0.0936647631068	0.79699927784	0.074958855074	0.0303348292654
a39	0.00787217664794	0.138055204369	0.638260932613	0.140294601691	0.0755170730885
a31	0.0124635905493	0.168238451456	0.468418707538	0.23958392723	0.111295331029
a11	0.0281450595164	0.169857377152	0.339761985846	0.241491155743	0.22074446701
a20	0.0556785818388	0.180977175717	0.245784105282	0.204199851914	0.313360322337
a31	0.0592214606129	0.238449391906	0.260271125094	0.242959523971	0.199098523446
a39	0.0480703922043	0.257265857302	0.284038295031	0.245189424657	0.165436040482
a20	0.0539893227348	0.245281795767	0.268586601677	0.217236538219	0.214905736827
a46	0.0840599842449	0.248063925256	0.231927793892	0.213789696073	0.222158605609
a31	0.113818888082	0.279052518419	0.208731107964	0.217262628691	0.18113485187
a15	0.127784559361	0.288855649473	0.203600539321	0.21690048623	0.162858763957
a24	0.20653079312	0.253584909824	0.17879627644	0.173466722077	0.187621304652
a20	0.247166797707	0.225673459941	0.152552042147	0.149425520692	0.225182168217
a31	0.222826122569	0.235016593314	0.147808037382	0.152174293564	0.242174959406
a13	0.27416726419	0.252571794438	0.143253202461	0.142117944521	0.187889803135
a46	0.340658731397	0.244865864813	0.133492197487	0.12304320484	0.157940004378
a14	0.358864377132	0.239194438271	0.126133352496	0.11437173828	0.161436104793
a20	0.351541512377	0.227907622757	0.120911908832	0.11234589276	0.187293061598
a31	0.344194150792	0.232464107586	0.119293090944	0.111000026253	0.193048623866
</S>	0.340981335396	0.240952983793	0.119259550472	0.109901191127	0.188904946933
