 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.00064417161	0.00153429531	0.00699094307497	0.133093267533	0.264178003	0.54711707	0.046442339
a18	0.00165704427	0.00376801530333	0.00972917435832	0.307120492511	0.371182857667	0.27696294	0.0295795336667
a31	0.00164735952667	0.00384095463444	0.00734361578611	0.378864877504	0.455837462556	0.133581234	0.0188845136556
a20	0.000756028132223	0.00369360081148	0.00933288526204	0.255631789168	0.669240587519	0.0525181273333	0.00882697931853
a31	0.00140887256407	0.00436178680383	0.00991630562068	0.154972599723	0.801058862506	0.0232041681111	0.00507742013951
a37	0.00207994558802	0.00413447353461	0.0143010794069	0.161546813241	0.780572287502	0.017959243037	0.0194061850798
a18	0.00494514726267	0.0055364141782	0.0388310638023	0.206732734414	0.682181812501	0.022667578679	0.0391052576933
a46	0.0159522990876	0.0198230257261	0.0823820246008	0.225417884805	0.502330234167	0.0754162905597	0.0786782435644
a31	0.0306295730292	0.0568000809087	0.1089463082	0.282291578268	0.293082821389	0.144087600187	0.0841620291881
a46	0.0515094810097	0.0947369719696	0.1144932294	0.280914736089	0.188521283796	0.163205950062	0.106618337729
a31	0.0738976103366	0.147085777323	0.119225836467	0.25804956203	0.134223847932	0.156229616687	0.11128774691
a46	0.0933937267789	0.177052415774	0.122640775489	0.25101509401	0.112680839311	0.143790655562	0.09942648997
a31	0.110123075593	0.198192355258	0.120864848496	0.231747931337	0.0997562047703	0.139303198521	0.10001237399
a46	0.143615065198	0.226943251753	0.116616132832	0.216885007112	0.0829755482568	0.127063069507	0.0859019086633
a31	0.159855345066	0.236188667251	0.111515794277	0.200630239037	0.0721942610856	0.120379596502	0.0992360962211
a18	0.184920165022	0.248044982417	0.106557109759	0.189447443012	0.0621574403619	0.112366782167	0.0965060620737
a31	0.189044698341	0.249184097472	0.103156003253	0.179806697671	0.0567309301206	0.108430489056	0.113647050691
a37	0.199820976114	0.258226275824	0.103097961084	0.17611244589	0.0504536683735	0.103176904685	0.109111726897
a13	0.265833418705	0.262895785275	0.106472145361	0.12725331863	0.0559402977912	0.0863769282283	0.0952280706323
a31	0.223256106235	0.268954021758	0.11093028312	0.13138853621	0.0539652245971	0.0980286260761	0.113477201877
a20	0.194977135412	0.273269193919	0.126342902373	0.14568259207	0.0518277918657	0.104711390025	0.103189018959
a31	0.175658076804	0.247549801306	0.132553084124	0.18152703069	0.0559490372886	0.123084168008	0.083678839653
a20	0.159425933935	0.232555940435	0.139340481375	0.200110346897	0.0606860657629	0.134222642669	0.0736586122177
a31	0.152315762312	0.226431023478	0.144755257125	0.203446068966	0.067290156921	0.14070757089	0.0650541647392
a20	0.143109888437	0.219335684493	0.147859742375	0.207917386322	0.072486182307	0.147149056963	0.0621420559131
</S>	0.180824774219	0.222074527247	0.155338096187	0.186833813161	0.0734095711535	0.130771798482	0.0507474094565
