 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.0004533613	0.00096762285	0.01024801074	0.0184702746387	0.124009658	0.58088097	0.242095252	0.00074058820085	0.022134298
a24	0.000204086543	0.000841216892	0.0103714791667	0.0672498398796	0.403657662667	0.270043066453	0.230109608273	0.000741191168617	0.0167818325633
a28	7.00779394667e-05	0.0002862566712	0.0042455750089	0.312413966627	0.509937977556	0.090407649031	0.076737900806	0.000250571763372	0.0056499919271
a31	3.03215146222e-05	0.0002911081556	0.00486325570297	0.532171578876	0.403149905852	0.0318087071037	0.0256265382083	0.000100208799957	0.00195839280837
a8	1.87772774074e-05	0.000420572761867	0.017649452901	0.543284269625	0.384654058617	0.0181464503679	0.0323426069008	0.000790412439986	0.00269344342612
a0	0.000819658045669	0.00327744249729	0.063877871967	0.410206653208	0.278300496206	0.030227124456	0.160545338967	0.02543749738	0.0273079433087
a31	0.00533585508189	0.0142001756658	0.139991173989	0.251198741069	0.283420262069	0.0341332024853	0.193991205322	0.0344657699933	0.0432636411029
a39	0.00793648089396	0.0178332482219	0.168176937996	0.182247577023	0.262649824023	0.0305872601618	0.186166567441	0.0606390008644	0.083763131701
a31	0.022074472498	0.0262780287406	0.211747825999	0.138469585674	0.172241804674	0.0300241997206	0.192174797147	0.0734940889548	0.133495197234
a8	0.0266549399327	0.0284861587469	0.237335935333	0.123302878558	0.137712928225	0.0305919322402	0.177367530382	0.0709847183183	0.167562979078
a31	0.0403114107442	0.0381745864156	0.226617051778	0.088045946186	0.0690199804083	0.0365492307467	0.179699290127	0.0804683704394	0.241114159693
a24	0.0575849635814	0.0485960151385	0.268051503926	0.063455531062	0.0378799921361	0.0342403432489	0.149479893376	0.0877297244798	0.252982086564
a46	0.0668817645271	0.0454421893795	0.253555594642	0.0572144626873	0.0344739050454	0.0506220617496	0.164097637792	0.121839591493	0.205872828855
a31	0.065676431509	0.0457032431265	0.189529801547	0.0409987675624	0.0316652760151	0.0613413312499	0.174101089264	0.180382967164	0.210601099618
a1	0.081800650503	0.0560878643755	0.173057860516	0.0326077025208	0.0266791023384	0.0630157294166	0.171489666421	0.201722802388	0.193538646539
a31	0.0922986918343	0.0649349741252	0.193216196839	0.0372154521736	0.0242907354461	0.0641903568055	0.178800565474	0.176090797463	0.16896228218
</S>	0.0691216784172	0.0568917160626	0.201769718419	0.0395224780868	0.0183580657231	0.0556312664027	0.198197257737	0.177040943731	0.18346693109
