 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.1112264205	0.518195195	0.01320861231	0.12069392884	0.14428804781	0.02118642985	0.07120136965
a39	0.109302893167	0.468563928333	0.0159393444367	0.13070731228	0.174167222603	0.03030731195	0.07101198955
a31	0.0396754337223	0.585033496111	0.0191024918122	0.09419544676	0.160224954201	0.07611145765	0.0256567493167
a0	0.0197582162408	0.418533418704	0.0419087746041	0.126345502253	0.2209146914	0.13045059255	0.0420888462389
a31	0.0493658207469	0.283632579568	0.0516841032014	0.131370364084	0.2222842838	0.20552266085	0.0561401987463
a13	0.0667027435823	0.194796846523	0.0461261977338	0.110598994695	0.192337407933	0.240506800283	0.148931022915
a31	0.121062031194	0.108854862174	0.0483497449113	0.108087196565	0.176184989311	0.200181603428	0.237279597638
a37	0.166139080398	0.0523758199247	0.0386232323038	0.0958654321883	0.140866656437	0.154004597809	0.352125209213
a31	0.213730543466	0.0210373515082	0.0340918891013	0.100486759063	0.139027202146	0.11152512927	0.380101153071
a11	0.217869489155	0.0104467818361	0.0402262783671	0.130941116354	0.197167647382	0.11546169309	0.287887021024
a39	0.131570534385	0.011286497612	0.0555110681224	0.169580868785	0.263783309127	0.124382154363	0.243885567008
a0	0.130637488128	0.0208532105373	0.0813464393741	0.207487822928	0.281576989709	0.121110998121	0.156987027669
a41	0.158440396043	0.0402490051791	0.0977339111247	0.211097200976	0.259620913236	0.11496999604	0.117888544556
a0	0.178354748681	0.10106279006	0.103685898375	0.188767583659	0.221490777745	0.107464930013	0.099173244852
a20	0.177518376227	0.174388896687	0.100129146125	0.16002603122	0.189176939248	0.101956098004	0.0968045149507
a31	0.138666142076	0.214945518896	0.096354905375	0.145381390407	0.189347796416	0.109939072668	0.10536518165
a30	0.143186860692	0.226795476299	0.0989620584583	0.143688663469	0.187491172139	0.111517020889	0.0883587712167
a41	0.184547086897	0.2228584121	0.104005022819	0.147313981156	0.17363092738	0.102265936963	0.0653786734056
a31	0.173068625632	0.2237724007	0.104040047606	0.146789380385	0.176458665793	0.106351058988	0.0695198234685
</S>	0.154791577816	0.22529437035	0.102421153803	0.144816715193	0.181823432896	0.112120424494	0.0787322967343
