 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.014775467372	0.0251450732769	0.0194749253915	0.0325575951	0.079407541	0.389283475	0.162646075	0.24646481	0.00970680885	0.01469264054	0.0058456148
a10	0.0158057002907	0.026059261759	0.0222545101305	0.0778336460333	0.227617808333	0.342346191667	0.108668055	0.150599631667	0.00785899951667	0.01568092078	0.00527526926667
a31	0.00673185983023	0.0101007181197	0.0230202917102	0.130002672011	0.361005876111	0.275034390556	0.0725736183333	0.0668810962223	0.0379875328389	0.0127561751933	0.00390575965556
a10	0.0139701438434	0.0194687095732	0.0722487005701	0.135430794004	0.264473382037	0.184945008185	0.0611811121111	0.0592047380741	0.115796800946	0.0555954353978	0.0176851997852
a28	0.0191701372811	0.0256898771911	0.0809355538567	0.0837885003347	0.120672486012	0.0937930980617	0.0504997167037	0.0903992780247	0.205965256982	0.162489408466	0.0665966949284
a10	0.0173608347604	0.0151892600637	0.0349247522856	0.0344116331116	0.0546490826707	0.0556703333539	0.0859569355679	0.226265299342	0.200901904327	0.203767622822	0.0709023246428
a21	0.0346947012535	0.0121518206879	0.0168093182285	0.0158730913705	0.0326378288902	0.0468901964513	0.130094761856	0.312915213114	0.162661710109	0.200041127607	0.0352302145476
a38	0.0533362250845	0.0126560592293	0.0104622102095	0.00868246495683	0.0214315349634	0.0410473324838	0.123333153952	0.249214234371	0.19271949337	0.245127142536	0.0419901281825
a41	0.0971266996948	0.0353557900764	0.0312507340698	0.0319863798189	0.0295372143211	0.0491725491613	0.0957302213173	0.16807057479	0.187283984457	0.230718650845	0.0437671820608
a31	0.134231636565	0.0952973050255	0.0994390180233	0.126329816606	0.0518195047737	0.0650403613871	0.0676983644391	0.0926134995967	0.110813457486	0.133380628948	0.0233363715203
a18	0.133210312188	0.118281049675	0.120642288008	0.158319762202	0.0603761315912	0.072125190129	0.0534720734797	0.0650116245322	0.075830030162	0.114776614983	0.0279548910068
a31	0.110755232396	0.0923572895583	0.111296524669	0.195776804067	0.0929264205304	0.0956199213763	0.0461484148266	0.0530285511774	0.0641944867207	0.109002815661	0.0288935414689
a21	0.088543429132	0.0871533565194	0.11291029489	0.206129424689	0.120719120177	0.128761097125	0.0581564626089	0.0608503083925	0.0295028837402	0.068144910887	0.039128732623
a31	0.073897574044	0.0793744845065	0.09815508163	0.145273194896	0.155588853392	0.172340869042	0.080664446203	0.0724330994642	0.0170743697467	0.058575096629	0.046622954541
a18	0.0585533390147	0.0705670688355	0.08846741721	0.115503200632	0.171665529131	0.201462429681	0.102892058734	0.0785930928214	0.00978431308223	0.042039953543	0.0604716135137
a17	0.0670902130049	0.0718831196118	0.06976504707	0.0686587592107	0.12803342771	0.181649759894	0.117398922911	0.108920182274	0.0132151468607	0.0735958878477	0.0997895415046
a20	0.0754599910016	0.0644371798706	0.0557614470233	0.0518620664036	0.102018805903	0.154363613298	0.108137587637	0.121557957425	0.0307431202869	0.126465909283	0.109192319168
a3	0.0815506270005	0.0624114732902	0.0521213056744	0.0463221588012	0.0814200826343	0.133182092766	0.092720243879	0.116959982475	0.058826523429	0.171070806428	0.103414676389
a35	0.0908773823335	0.0649380927634	0.0542550362248	0.0467421956004	0.0646956425448	0.111560945922	0.0758755206263	0.104632560825	0.090560111143	0.207641108809	0.0882213467963
a37	0.0949425657778	0.0640149469211	0.0558537297416	0.0565686278668	0.0632688518483	0.0989096286407	0.0660648992088	0.0950186936083	0.114482000381	0.215038439603	0.0758375535988
a38	0.0961083569259	0.0619773049737	0.0531667312472	0.0541929366223	0.0575503706161	0.0913155262136	0.0617306487363	0.0907706078694	0.135176096794	0.223906229868	0.0741051711996
a31	0.102976218975	0.0693901899912	0.0552819284157	0.0701591928741	0.0732380035387	0.0997855387379	0.0728982675788	0.0934928359565	0.105428505265	0.180924608289	0.0764247270665
a37	0.104601454658	0.0688138616637	0.0520902374719	0.0780309302914	0.0954268111796	0.118017152913	0.0928412775263	0.104165153319	0.071585314755	0.126657847763	0.0877699890222
a21	0.0946680265527	0.0572350812212	0.0430527071573	0.0557721410971	0.0897207890599	0.122935584304	0.0969672758421	0.11181470244	0.0868617682517	0.140703945921	0.100268006341
a31	0.0994538621842	0.0623609040737	0.0456135777191	0.0671152953657	0.0990861916866	0.125835731435	0.0996360219474	0.109381970813	0.0696492427506	0.120977431974	0.100889772114
a29	0.115429344061	0.0697046693579	0.0467002572397	0.0693010097886	0.104536043896	0.128432163812	0.108415375649	0.108997902271	0.0514600109169	0.0970372273247	0.099986004038
a31	0.10164268002	0.0719022264526	0.0543916100799	0.0709244312629	0.123139937965	0.147557954604	0.11713465855	0.094775098757	0.0429861234723	0.0783269264416	0.097218341346
a33	0.09699113534	0.0889354521509	0.06737718336	0.0752689080876	0.121933505988	0.160564378201	0.12166492285	0.0881917475857	0.0274741259908	0.0626792494805	0.0889193471153
a20	0.123915308447	0.0994214640503	0.06509778612	0.0578688663625	0.091424351996	0.146079876067	0.120043342617	0.101752531195	0.0324411019969	0.0779170151602	0.0840383423718
a31	0.136354746149	0.0991936913501	0.0619984153733	0.0559232214542	0.097465887332	0.137505465356	0.120971432539	0.103600580398	0.029790854999	0.0733598663867	0.0838358741239
</S>	0.136386938075	0.102324010675	0.0638264176867	0.0601658007271	0.106308698666	0.137272117678	0.122433646269	0.102455120199	0.0216999164995	0.0635568671934	0.083570522062
