 	non	ho	cosa	a	fare	</S>
a8	0.44053417	0.227726163	0.0835262413	0.0037391904	0.027265093	0.217209135
a31	0.197325873333	0.279279331	0.180949980433	0.0180124202333	0.0682754726667	0.256156935
a37	0.0813396604943	0.157127412333	0.383373413478	0.0554279224111	0.130336587556	0.192395057
a10	0.0272846749814	0.0793899427777	0.557029557826	0.0880418124704	0.175839512519	0.072414563
a37	0.0097195407938	0.0635170795926	0.552453752609	0.15722450249	0.191483904173	0.0256012745333
a10	0.0055093647646	0.0492098705309	0.470970284203	0.282625187497	0.176469211391	0.0152161190444
a0	0.0083554523882	0.0401173688436	0.383688134734	0.349612895832	0.171793040464	0.0464331023481
a20	0.0350975141294	0.0576893596145	0.303824344911	0.307283405277	0.166022136821	0.130083210783
a17	0.13738009471	0.0964162965382	0.225886541637	0.223802828426	0.14608108894	0.170433146928
a20	0.291413274903	0.127201518846	0.170219347212	0.155750504475	0.119682636313	0.135732713976
a8	0.360088364968	0.155590406282	0.158187672404	0.119780329825	0.0984551954377	0.107898009659
</S>	0.353277692484	0.173711403141	0.165741121202	0.112036414912	0.0939676527188	0.101265699829
