 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.0818827165	0.436249035	0.264738468	0.20041489	0.003075215725	0.0136396745
a31	0.0319457648333	0.210416714333	0.489682136	0.241182956667	0.0115859221083	0.0151865018333
a8	0.0130912229444	0.128585634111	0.570008958667	0.229212612222	0.0394699167028	0.0196316709444
a31	0.00522915958147	0.226674668037	0.530295646222	0.170435705741	0.0505886179009	0.0167762309815
a15	0.00263498856049	0.245081602679	0.567272675407	0.100783085247	0.056752442967	0.0274752116605
a13	0.0021055849535	0.14479218756	0.603304011802	0.117460776749	0.0868423523223	0.0454950625535
a24	0.00487385581783	0.117558545853	0.462468680601	0.19665213225	0.146428424107	0.0720183441845
a31	0.0213547237726	0.192621018618	0.353059883534	0.176676333417	0.133604035702	0.122684028062
a18	0.0289922402575	0.212676326206	0.290293177845	0.163021427139	0.137094176234	0.167922699354
a31	0.0351121857525	0.165044005402	0.211496459282	0.164365011046	0.143498874078	0.280483516451
a20	0.0426893235842	0.153794538467	0.182938533094	0.149232442349	0.135661556693	0.335683645484
a11	0.0691141861947	0.141129629489	0.157410101031	0.19747364745	0.189433195564	0.245439251828
a8	0.0736160803982	0.144732353163	0.165340800344	0.21588859915	0.218910381855	0.181511790609
a31	0.0511835394661	0.115299434388	0.142754936781	0.233757116383	0.260504040618	0.19650093687
a8	0.073275400822	0.123795588129	0.13490703226	0.228810472128	0.255733296873	0.18347821229
a31	0.0905776556073	0.145897509376	0.154709134087	0.226238020709	0.202926635624	0.17965102743
</S>	0.0900640458036	0.137986804688	0.152074967043	0.231752980355	0.173448382812	0.214672783715
