 	è	che	è	entrato	da	qui	</S>
a31	0.00516167865	0.008168899465	0.00552059893175	0.011056978025	0.01889503675	0.818149505	0.13304726
a7	0.00268136545	0.00848090492167	0.0100367279773	0.175226881008	0.178629031583	0.549452785	0.0754922466333
a18	0.00134039951	0.00351345267389	0.0242684006591	0.492834033669	0.266864710528	0.185169067027	0.0260098856778
a31	0.000546139326667	0.00182872422463	0.040227849553	0.595215711223	0.290818670176	0.0622021484357	0.00916076048593
a46	0.000496690272222	0.00483659347488	0.0816555825177	0.572817970408	0.313597396725	0.0232507980452	0.00334499021198
a31	0.0123408466574	0.0199715584916	0.123201397506	0.502860856803	0.273802952242	0.0644551738484	0.00336722569399
a39	0.0398629355525	0.0606209344972	0.149305899169	0.339065818934	0.272040930747	0.130918904616	0.00818459023133
a28	0.0583227531842	0.132915176499	0.172089109723	0.223836652978	0.199585482249	0.162743014872	0.0505078044104
a31	0.0824301743947	0.178289942166	0.182480899908	0.136712287659	0.126089666083	0.167467524957	0.126529484803
</S>	0.103923592197	0.180310506083	0.192588589954	0.10509737883	0.0972649830415	0.157269822479	0.163545117402
