 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.00110884195	0.00103088957	0.004178104855	0.0195081274	0.159075037465	0.1142829415	0.0728290925	0.0695346153	0.0420512515	0.0236411546	0.492759895
a31	0.00154892231667	0.00113166813667	0.00443891561833	0.0196665769	0.170915204488	0.4022621705	0.0820661895	0.0709777458667	0.0416212131	0.0250732870333	0.180298087
a20	0.00270343533889	0.00152476645889	0.00611309220611	0.0191270214	0.217324326829	0.537389646833	0.0614681701667	0.0409120193889	0.0236115169667	0.0290593591778	0.0607666747333
a31	0.00301370181296	0.0023228218863	0.0355069557354	0.0401453011333	0.290117522276	0.400891815611	0.0849478717222	0.0515826797963	0.0219523326556	0.0485425870593	0.0209764661944
a7	0.00340084653765	0.0041776081621	0.0550908232451	0.0436696233778	0.261048214092	0.357163318537	0.0882222565741	0.0701630065988	0.0263526495519	0.0825989006864	0.0081127783148
a31	0.00338370436588	0.0063179176207	0.181932375748	0.0492252154593	0.217080731364	0.287431872846	0.076314034858	0.0651022101996	0.0252906225173	0.0830069455621	0.0049143666716
a24	0.00204121300863	0.0055750495069	0.219017358583	0.0483648134864	0.169149613788	0.245810427615	0.0877884299527	0.108233204733	0.0351115988391	0.0748375905207	0.0040707102572
a37	0.00201334940288	0.0068351289023	0.102086810194	0.0326023998288	0.189487447929	0.235992632538	0.0743129726509	0.178878814911	0.0700947149464	0.102495630174	0.00520008491907
a31	0.00212725093429	0.0144866723008	0.104057000731	0.0612794049429	0.230761815976	0.239503140846	0.075808795217	0.132569102637	0.0579495905155	0.0763853798247	0.00507182387302
a11	0.0031655998781	0.0172096059336	0.0942174492437	0.0738570763143	0.217613105325	0.244365890282	0.128089311739	0.137604168546	0.0387013290385	0.0418542223749	0.00332222602434
a31	0.00541282452603	0.0233344638112	0.0781793354146	0.0731698487714	0.193112268442	0.258845616761	0.148175343913	0.149356491515	0.0336192516795	0.033731012125	0.00306350404145
a3	0.00669854907534	0.0253942489371	0.0723987201382	0.0751004952571	0.180444421147	0.26379602892	0.157936731304	0.154271012505	0.0326894125598	0.028109281375	0.00316106161382
a27	0.0152721595918	0.029836481979	0.0475876643794	0.076633322419	0.160643262049	0.199560322973	0.185039907101	0.202124370835	0.0518998741866	0.0272982317917	0.00410439067127
a20	0.0355289115306	0.0489929003263	0.0450603534598	0.095196072473	0.163747914016	0.148060504324	0.184019089034	0.191511506945	0.0591778830622	0.0234700015972	0.00523485179042
a31	0.0478770088435	0.0524431161088	0.0427139794866	0.0887576008243	0.140510386672	0.151394504775	0.209308226345	0.189757008982	0.0493596113541	0.0235698038657	0.00430872089681
a20	0.0735135929478	0.0657186763696	0.0402093401622	0.0871408389414	0.119345540891	0.143526851592	0.202496645448	0.190079382994	0.0500271957847	0.0238788116219	0.00406310753227
a11	0.133239690983	0.104006442123	0.0468529133874	0.10764713498	0.109169650297	0.091420273864	0.143799688483	0.169614500998	0.0643118352616	0.0231239082073	0.00681393894409
a13	0.186969113661	0.127666777374	0.0554587581291	0.115116078327	0.0959580267657	0.0624620946213	0.104547802828	0.145934763666	0.0720574350872	0.0238166217358	0.0100124913147
a28	0.206238594554	0.119094292458	0.052005061043	0.095832484109	0.0783250322552	0.0493345848738	0.111469140943	0.152645817889	0.0894792116957	0.0311085829119	0.0144671744382
a31	0.175656768185	0.097193419486	0.036203539681	0.072021232703	0.0673320574184	0.0468263936246	0.151910336981	0.179537955963	0.111209633899	0.046016835304	0.0160918174794
a39	0.171126439395	0.0982993864953	0.0336745848937	0.068277372901	0.0634005434728	0.0434286078749	0.151249212327	0.179075598654	0.1188573713	0.052493999768	0.0201169101598
a31	0.156764543132	0.0985946001651	0.0346450512979	0.0702059263003	0.0661224554909	0.0401220659583	0.135511414109	0.177241262885	0.130713483767	0.0591493825893	0.0309298360533
a8	0.139290747711	0.104110090055	0.0445082544326	0.0909215554334	0.0820057718303	0.0416356439861	0.121378458036	0.166257220962	0.124887211256	0.0555305681964	0.0294744956844
</S>	0.162515058855	0.120530115027	0.0615050872163	0.115917982717	0.0928960459151	0.0413473569931	0.095069994018	0.139339185481	0.105321355628	0.0430344650982	0.0225233933422
