 	sul	muro	vuole	uno	specchio	</S>
a31	0.12908957175	0.047323371	0.054714348	0.329584304	0.33467484	0.1046135525
a39	0.0602135044167	0.0344448016667	0.0626006183333	0.351591768	0.41080513	0.0803441575
a35	0.0561586054722	0.0505475085556	0.102798885111	0.198766839333	0.543481846667	0.0482463075
a31	0.0427117574907	0.0517373295185	0.147984215037	0.270155869778	0.463809018889	0.0236017743667
a2	0.0227367988302	0.0212446248395	0.155327195012	0.421362943259	0.36453468963	0.0147937059889
a0	0.0126326860101	0.0113525438132	0.144961163671	0.352369527753	0.207898606543	0.270785459663
a20	0.0212969504034	0.0577963051377	0.177303886557	0.214781092584	0.098103742181	0.430718016554
a18	0.0781608208011	0.134922268379	0.225022995519	0.180575767528	0.0791714420603	0.302146718851
a31	0.1111547836	0.168060376126	0.17742522184	0.126033497509	0.12279658202	0.29452954295
a0	0.162492497867	0.193451365375	0.149993593947	0.100019332503	0.14757019734	0.246472979317
a31	0.184306241289	0.189598771792	0.148002544649	0.0973329991677	0.18033299578	0.200426404772
a46	0.187443799096	0.196654590597	0.15049445155	0.0965777363892	0.195202478593	0.173626922924
a33	0.245486123032	0.237927556866	0.166763220517	0.105828545463	0.141598871198	0.102395683641
a8	0.288149387677	0.249253442289	0.163055066839	0.103805038488	0.119681685399	0.076055346547
a31	0.310689179226	0.25055715743	0.143348795613	0.091338329496	0.1233748718	0.080691622849
</S>	0.306403114613	0.250160808715	0.132360132806	0.083838344748	0.1326746909	0.0945628764245
