 	il	morto	vuole	pianto	</S>
a46	0.20466795	0.555864675	0.1068776865	0.0240348597	0.108554856
a23	0.3628445	0.302241065	0.111937363833	0.0280849322333	0.194892118667
a20	0.4837818	0.168829344	0.0694028829443	0.0243185120778	0.253667439556
a31	0.508951886667	0.137887807	0.127552934315	0.0383072123593	0.187300178185
a21	0.587216682222	0.110120360667	0.163054394772	0.0366953694531	0.102913261062
a11	0.626981560741	0.049777882889	0.193182651591	0.0385272284844	0.0915307436873
a10	0.50507707358	0.050921319963	0.288400163864	0.0803000361615	0.0753014312291
a27	0.393124891193	0.0874242246543	0.336444341288	0.12317850872	0.059828024743
a17	0.324379857064	0.134936561551	0.334994613763	0.15285028624	0.0528386882477
a31	0.333183379021	0.145950522184	0.292729017921	0.173021158747	0.0551159517492
a37	0.334190399674	0.145260079061	0.256227105974	0.196313952916	0.0680084772497
a31	0.341705959891	0.136020369687	0.234198295325	0.201982470972	0.0860929124166
a37	0.327538439964	0.136059596562	0.205911658442	0.216685346991	0.113804977472
a17	0.275365079988	0.166190042187	0.202123032814	0.237574238997	0.118747603824
a31	0.299804573329	0.169267847396	0.191535264271	0.231304712999	0.108087575941
a10	0.295616174443	0.181834459132	0.17175107809	0.235220154333	0.115578115314
a7	0.288513394814	0.207657609711	0.164952112697	0.226326321444	0.112550550105
a31	0.302825598271	0.235027419904	0.146633110899	0.211304143815	0.104209731702
a33	0.28882170609	0.262841939968	0.1430040103	0.215398201272	0.0899341629007
a29	0.31715127203	0.264245793323	0.148568353433	0.202624147091	0.0674104739669
a41	0.374321717343	0.258154664441	0.135596697811	0.17432431903	0.0576026286556
a31	0.338545492448	0.280020074814	0.13050918927	0.190595206343	0.0603300462185
a39	0.312653700816	0.291177838271	0.132217196423	0.203376005448	0.0605753144062
</S>	0.340749550408	0.279307989136	0.134688093211	0.190376897724	0.0548775607031
