 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.079579373	0.056156498211	0.00328053495	0.0048937606	0.0707214715	0.785368365
a20	0.100909819667	0.0634354784037	0.00859086748333	0.0136972588667	0.1905644405	0.622802155
a31	0.0853979397223	0.0988766218012	0.0321721918278	0.0704461646222	0.299053120167	0.414053975
a28	0.0335596910741	0.131179623934	0.219642115943	0.166416788207	0.206766432722	0.24243537
a31	0.014427875658	0.0766319526447	0.569028805314	0.156457186069	0.0802341248407	0.1032200475
a13	0.016938679186	0.0540288188816	0.782661868438	0.0798593846897	0.0296326303136	0.0368785738
a18	0.0324049897287	0.155567609627	0.677997389479	0.0804558775632	0.0396113675379	0.0139627364
a31	0.0422063365762	0.190622706542	0.40459126316	0.149036915854	0.195261099179	0.0182816461333
a27	0.0715281088587	0.151295352181	0.223710761053	0.189264825285	0.331754016393	0.0324469147111
a31	0.0943783629529	0.153220470727	0.155860738684	0.170475915095	0.370370188798	0.0556943099037
a20	0.090479477651	0.131579860242	0.119839394561	0.145676641698	0.429300772933	0.0831238333012
a31	0.0808180015503	0.112784690081	0.10136993152	0.122706300566	0.478075334311	0.1042457411
a39	0.0696875628501	0.10821428336	0.0852843305067	0.116364850189	0.497415078104	0.123033917033
a31	0.0649083826167	0.11024073912	0.0733611601689	0.114410203396	0.496373516035	0.140705999011
a33	0.0501932748722	0.09151411104	0.0667250153896	0.134799017799	0.483717705345	0.173050843004
</S>	0.0384570809361	0.08054903052	0.0622120106948	0.158959493899	0.465960917673	0.193861426502
