 	da	da	un	famoso	poeta	</S>
a31	0.00626093625	0.01200540017	0.0102235333525	0.239969303	0.10119990635	0.630340915
a37	0.00447655098333	0.0136526709567	0.0135792441175	0.295802341	0.335295458783	0.337193725
a31	0.00249400023778	0.0074502602189	0.0413433343725	0.192488117	0.601308412928	0.154915851
a28	0.00226001175593	0.0351813207396	0.200383956124	0.113442932333	0.575479087643	0.073252668
a31	0.00472420225198	0.0773626449132	0.425018272041	0.061270878111	0.392777862548	0.038846113
a20	0.00742196291733	0.114786111638	0.613822984014	0.031491009037	0.217501112183	0.0149768078533
a13	0.00906896497244	0.143559747213	0.685002958005	0.0512721120123	0.105810448728	0.00528577600443
a39	0.0157405736575	0.152819952404	0.554129592668	0.162514024004	0.110621169576	0.00417469563481
a31	0.0458121885525	0.167182274135	0.364361840889	0.287900364668	0.112039164859	0.0227041586449
a35	0.0835514008508	0.161298631378	0.227444746963	0.375624421556	0.0864175632863	0.065663231215
a31	0.105801638284	0.150365367126	0.166238208988	0.422412317185	0.0678609977621	0.0873214270717
a17	0.125674152761	0.176264102375	0.179889819663	0.383479209062	0.0640042759207	0.0706883790239
a31	0.12032797092	0.167914244125	0.170143079888	0.379184276354	0.0773107336402	0.0851196863413
</S>	0.10360584546	0.137592472062	0.141015544944	0.419137808177	0.0865206793201	0.112127658171
