 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.305074929	0.1489482915	0.056846023	0.240533265	0.100352573	0.0484610015	0.099783913
a31	0.111307870267	0.0625337975	0.0595580493333	0.256324986333	0.312412101	0.113634577167	0.0842286
a17	0.0373672659823	0.0264726765	0.0364269361111	0.365828720111	0.368771927	0.121103375056	0.0440291006667
a11	0.0126926556008	0.0122851960667	0.0306359433704	0.46581784337	0.362574692333	0.0740924476853	0.0419012505556
a31	0.0046399864936	0.0175271885889	0.0700137444568	0.451959004457	0.363955037444	0.0580883625618	0.0338166733185
a20	0.00192950119787	0.0188059509963	0.0889923591523	0.442150374819	0.364299919148	0.0642112041873	0.0196106869062
a31	0.00124905598596	0.0154161191321	0.0880990840508	0.436054011606	0.372428183049	0.0712189280624	0.0155346463021
a37	0.00108987908199	0.013280062844	0.0847504096836	0.411248853869	0.30527264435	0.147836122687	0.0365220681007
a24	0.001030284714	0.00734077641467	0.0622230788945	0.234819354623	0.296461014783	0.258490440896	0.139635066034
a28	0.001847260738	0.00723708647156	0.0516967406315	0.157259951541	0.236174568261	0.293100056965	0.252684328678
a31	0.00232107217933	0.00632363182385	0.0342280302105	0.122295542514	0.215398106087	0.298205585655	0.321228029559
a24	0.00329813862644	0.00738932094128	0.0411055997368	0.120024846171	0.195139675362	0.270397695218	0.362644723186
a35	0.00620641954215	0.0104409136471	0.0457862312456	0.113375878724	0.182362271787	0.263021648406	0.378806647729
a31	0.00702734251405	0.0102821122157	0.0397939770819	0.127631342908	0.184918827262	0.252925776135	0.377420622576
a20	0.0416719135047	0.0320842480719	0.068966757694	0.172757444303	0.168463379087	0.188120322045	0.327935914192
</S>	0.0773296192524	0.054404891536	0.094916773847	0.193282857152	0.150878669543	0.143380226023	0.285806937096
