 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.05801466825	0.03499953275	0.0648173885	0.341943455	0.108031675	0.0272470648	0.0418336615	0.01605821	0.0057764135	0.19007664495	0.07394472875	0.0145888887	0.02266763055
a28	0.05726523475	0.0824978160833	0.0375255268333	0.150537758333	0.309130275	0.0120097004667	0.0307152452167	0.011104923	0.00603732946667	0.190810537217	0.07491479315	0.0145720443667	0.0228788067833
a15	0.0215075209167	0.129126718694	0.0471507806111	0.130110042778	0.453441201667	0.0117293091556	0.0115871308556	0.027313616	0.00310645645556	0.107674001306	0.0385100392833	0.0082393805889	0.0105037748611
a31	0.0161816009722	0.0881610562313	0.113534693537	0.221245800926	0.329661867222	0.0136302283852	0.00723876821853	0.056785003	0.00225034248519	0.092833889102	0.0409929030944	0.010996182863	0.00648761338703
a20	0.0290744503241	0.0688383537438	0.114414137179	0.197841702975	0.197172033741	0.0273640917951	0.0119483889395	0.070956131	0.0025698237284	0.124652218367	0.133020423031	0.0145094372877	0.00763875489568
a31	0.0536231334414	0.0645711395813	0.117763691726	0.127249640325	0.151645979247	0.031105829265	0.0347309556465	0.0621157646667	0.0200539334761	0.135447074789	0.174324827677	0.0190953700959	0.00827262329856
a35	0.0584788201471	0.0509247821938	0.115599796909	0.100396964775	0.127384089749	0.0317302984217	0.0419780418822	0.0504072125556	0.0279804098254	0.114466803596	0.222910659226	0.033621566032	0.0241205474329
a8	0.0399910313824	0.0454432830646	0.0514744399697	0.045756940925	0.061762062583	0.0430849818072	0.0271865586274	0.0424879875185	0.0143923997418	0.145626807865	0.359016853075	0.0478845790107	0.0758920931443
a31	0.0381251227941	0.0334341143549	0.0280069723232	0.0241699363083	0.0347743635277	0.0321779402691	0.0361856208758	0.0310200001728	0.0354011883806	0.186244555955	0.382262594358	0.0614973640036	0.0767002490481
a29	0.0322934609314	0.0196989039183	0.0152180607077	0.0120995489694	0.0191394989092	0.0152133389897	0.0371159102919	0.0187846849576	0.0472940921269	0.196674771985	0.465478854786	0.0699199913345	0.0510689076827
a41	0.0165414546438	0.00822927447277	0.00575591880257	0.00470326122313	0.00722934601307	0.0074215151299	0.0227186994306	0.0081353253192	0.0278017430423	0.178697363995	0.576059051595	0.0703874687782	0.0663196075609
a37	0.0146818952146	0.00385199459092	0.00256608016752	0.00229772530771	0.00285166595769	0.00492398137663	0.0212521091435	0.00457414697307	0.0161796444808	0.229389571332	0.560865900532	0.0781634625927	0.0584018648536
a24	0.0243442287382	0.00266256139697	0.00305918518917	0.0035855448359	0.00126327032923	0.00585703622554	0.0259553907145	0.00578686009102	0.0092116582936	0.285107473777	0.465957263511	0.111002135531	0.0562074622845
a28	0.0360750939127	0.00361399106566	0.00637192826306	0.00787015747863	0.00074642187641	0.0101254387418	0.0292117879048	0.0121525240303	0.00688226836453	0.300063407926	0.37181794117	0.146713665177	0.0683554074282
a31	0.0563726246376	0.0109711964886	0.0162094717544	0.0176341684929	0.000874502092137	0.0215437915806	0.0267643859683	0.0372345563434	0.00778920355484	0.263687725975	0.289431157057	0.183360088392	0.0681271191427
a20	0.0811426748792	0.0219485594962	0.0241383285848	0.024981447831	0.00127095446405	0.0294926351935	0.0277309653228	0.0483774444478	0.0132268460183	0.220308818658	0.214059829019	0.203771296131	0.0895501830476
a24	0.105313281626	0.0432520474987	0.0267631718616	0.0264887356103	0.00273871818802	0.0308141243978	0.0302606021076	0.0365652558159	0.0171797786728	0.201020912886	0.172284633006	0.186261332044	0.121057377683
a31	0.110591723875	0.0946954124996	0.0380670206205	0.0272310182034	0.0198284250627	0.0345986361326	0.0227734233692	0.0471814586053	0.0142482320576	0.145916530962	0.115427936669	0.183178390681	0.146261772561
a13	0.128050164625	0.136101060833	0.0444886015402	0.0280530100678	0.0332467683542	0.0389789620442	0.0180015101231	0.0508767122018	0.0137276448525	0.110208420321	0.0791992545563	0.17035355356	0.14871433752
a18	0.154224461542	0.137799203611	0.0392860101801	0.0291868066893	0.0312296861181	0.0403806190147	0.0218446623744	0.0380198434006	0.0169719499508	0.123641410107	0.0841053068521	0.148018797853	0.13529125584
a31	0.139194953847	0.151092861204	0.04181627406	0.0283936735631	0.068860498706	0.0430416426716	0.0172083844581	0.0380121158002	0.0130552436503	0.104483021702	0.071627760284	0.148363962618	0.13484961528
a11	0.146637807949	0.172383170401	0.04682073302	0.0291866731877	0.103074516235	0.0494043032239	0.0140126938194	0.0382748692667	0.0120815468834	0.080647252234	0.0507338760947	0.133064667539	0.12367787176
a31	0.137637425983	0.172289113467	0.0532787106733	0.0287566023959	0.131625848745	0.0525338720746	0.0127937022731	0.0420155504222	0.0116966648278	0.0712463557447	0.0410067000316	0.12114639918	0.12397302392
a46	0.135328245328	0.172227044489	0.0597709828911	0.0307443634653	0.137838654248	0.0583420706915	0.0122261897577	0.0448299268074	0.0111407488093	0.0662157202482	0.0352870546772	0.11439125306	0.121657732973
a31	0.134495469776	0.168476618163	0.0696280256304	0.0358609031551	0.137460116083	0.0678370935638	0.0119580175859	0.0480770589358	0.0107576242031	0.0614493200827	0.0305997942257	0.108577262353	0.114822685991
a8	0.136477551259	0.153960102721	0.0793573052101	0.042074044385	0.114229161028	0.0754450645213	0.012931767862	0.0524388083119	0.0108129633344	0.0656835433609	0.0305435624086	0.110194808784	0.115851298664
</S>	0.166795175629	0.14621912636	0.0789859026051	0.0468328571925	0.065961644014	0.0788107122607	0.017592193931	0.049389482156	0.0142120126672	0.0838177166805	0.0388334137043	0.104122549392	0.108427199332
