 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0044048148535	0.0204068131575	0.049902251791	0.3307186246	0.0224905978	0.02016985265	0.01911026218	0.0072475864	0.485938146435	0.026049333	0.01112309515	0.00243860575
a20	0.00472192091783	0.0208136646525	0.050296158497	0.353729111533	0.0528554882667	0.0290937848833	0.02592850406	0.242275644133	0.185589096435	0.0215965825667	0.01132136885	0.00177868731667
a37	0.00191405912394	0.00741632550083	0.0178588427323	0.150073552844	0.126813619422	0.0751438699611	0.0636800993533	0.457260364711	0.0859647499783	0.0083879129989	0.00420994582333	0.00127667644556
a24	0.00073717727598	0.00281946145028	0.0136576775774	0.073002894948	0.178588329807	0.193012186654	0.153665339784	0.34523318157	0.0294724961261	0.0040803005763	0.00424928501444	0.00148169902185
a31	0.000607484841993	0.00329278641676	0.0284233001925	0.112716339983	0.261107606602	0.222025982218	0.158806903261	0.19324823719	0.0103054197654	0.00332940712543	0.00466070557148	0.00147587425395
a39	0.000682924463998	0.00396159730559	0.0416461673975	0.138339166661	0.287580538867	0.210768667406	0.178288171087	0.123812542397	0.0038739176718	0.00365107630848	0.00587161209049	0.00152367629798
a31	0.000853610171333	0.00516481226853	0.0452854351325	0.14810854222	0.295482709622	0.201346627802	0.190464423696	0.0989285341323	0.00176207061727	0.00433861226949	0.00666826593016	0.00159639151266
a24	0.00103536965711	0.00663678075618	0.0522071550442	0.168388097407	0.282852929874	0.167501831267	0.203213937899	0.0860672360441	0.00108992979576	0.0104997625898	0.0168790668767	0.00362793518422
a31	0.0011141981857	0.00758339391873	0.0529789170147	0.167415559136	0.267225689958	0.160450097089	0.224895712633	0.078377033348	0.000850290978587	0.0134946677633	0.0211212114922	0.00449325229474
a28	0.0012836497619	0.00894120663958	0.0601489343382	0.189107106379	0.274821336653	0.142823565696	0.211606647544	0.0713035544493	0.000785133799529	0.0134347604878	0.0208550873641	0.00488902299825
a24	0.00453158272063	0.0166894998799	0.0769370414461	0.177153498793	0.174894603551	0.128931985232	0.224011355848	0.0732946148164	0.000666104649843	0.0447914354959	0.063796866788	0.0143014079994
a8	0.00548265887354	0.01780709096	0.0750971738154	0.149765979598	0.154241579184	0.156952741744	0.208482088616	0.0777584449388	0.000533075139948	0.053928549832	0.079627706596	0.0203229359998
a31	0.0108519089245	0.0306952756533	0.0581594629385	0.133724319866	0.170386253061	0.176081930581	0.217612142872	0.0952424449796	0.00554682986998	0.041893901944	0.046597878532	0.0132076939333
a46	0.0253716113082	0.0550408952178	0.0593344659795	0.129134509955	0.133083747687	0.13826087686	0.217907947624	0.100023144993	0.00784932962333	0.066830916648	0.054767064844	0.0123955085778
a8	0.0217260525361	0.0405394601726	0.0640025409932	0.111392529985	0.131281432562	0.168949202287	0.226226025875	0.100644684998	0.00348749195111	0.0589306997493	0.0577625176147	0.0150573618593
a28	0.0184578589454	0.0283833371575	0.0536041673311	0.0872564933283	0.130462040854	0.205503770762	0.244832548625	0.115921734999	0.00374552606037	0.0506677641164	0.0491144218716	0.0120503286198
a31	0.0339876496485	0.0516179727192	0.0453783994437	0.0934608061094	0.118575890285	0.173064973587	0.242850472875	0.112860961666	0.0110215250201	0.0619590133721	0.0470072312905	0.0082150989066
a39	0.0425865148828	0.0618754205731	0.0466224008146	0.0943015070365	0.105317502095	0.135675015862	0.222524540958	0.118750130555	0.01342390144	0.0819365664574	0.0636117044302	0.0133747950022
a33	0.0289203958943	0.038252756191	0.0538063789382	0.0809996956788	0.105683729365	0.161756243287	0.226230613653	0.132113003518	0.00699499027333	0.0750867091525	0.0700535258101	0.0201019610007
a31	0.0342066282314	0.0384419700637	0.0456502333127	0.0754930885596	0.111762031455	0.163502877762	0.217459467884	0.112646642839	0.0367006874511	0.0813474167175	0.0641289076034	0.0186600460002
a24	0.0629328747438	0.0547716950212	0.0353070271042	0.0596051995199	0.068294153485	0.103653325921	0.164494810961	0.091371542613	0.0684060741504	0.134320448906	0.107905567201	0.0489372806667
a37	0.0632659232479	0.0506426480071	0.0389747757014	0.0500191111733	0.0449008211617	0.086197217307	0.14701966532	0.108195954204	0.0509195173835	0.152237659635	0.139740915734	0.0678857928889
a14	0.0502233677493	0.0468730780024	0.0443158482338	0.0532130417244	0.0426895723872	0.096950137769	0.16596551844	0.133794321401	0.0283339014612	0.150571616545	0.138152208578	0.0489173816296
a20	0.0431911575831	0.0443676413341	0.0447491514113	0.0564638285748	0.0484318781291	0.119669259256	0.189341936147	0.1452924938	0.0184201654871	0.134748388848	0.121205012859	0.0341190742099
a28	0.0410468015277	0.043368596778	0.0438604571371	0.0572845321916	0.0500509817097	0.127315166419	0.196990655382	0.151060571267	0.015353554829	0.129467899616	0.115233114286	0.02896766507
a5	0.0472963138426	0.045124813926	0.0427227890457	0.0531375167305	0.0443077312366	0.10965902214	0.176392845127	0.139821401756	0.0219290782763	0.145622636539	0.134305821429	0.03968004069
a17	0.0515344682809	0.0459925319753	0.0414309596819	0.0495082902435	0.0398472200789	0.0958632640467	0.159593448376	0.130763885252	0.0270096374254	0.15864679218	0.15003135381	0.0497781448967
a21	0.049443385427	0.0446393096584	0.0400934882273	0.0485811187478	0.041377342693	0.101349903016	0.162981912792	0.133805218417	0.0252531231418	0.156126210727	0.147520924603	0.0488280396322
a8	0.0390976634757	0.0409771792195	0.0461623404091	0.0626784449159	0.0600408128977	0.123171019339	0.181170374264	0.130535246139	0.0166145809373	0.129051548909	0.129249198201	0.0412515745441
a31	0.0441076928252	0.0375831574065	0.042699710803	0.0612727963053	0.0673827676326	0.127397366446	0.173698531421	0.115661122046	0.0402987585358	0.116684668303	0.119907072734	0.0533063405147
a20	0.0627317242751	0.0394032958022	0.0314766689343	0.0408709907684	0.0492673772109	0.103155258815	0.139562460474	0.0999854120153	0.0729480028453	0.138687602768	0.138636187578	0.0832749835049
a3	0.069732941425	0.0449922302674	0.0329652883114	0.0379884119228	0.0386630954036	0.0826329349383	0.120977061491	0.0924313386718	0.0654329986151	0.157234287589	0.162530279193	0.094419077835
a20	0.0680938551417	0.0460966664225	0.0338128287705	0.0385791306409	0.0379761391345	0.0869219769794	0.127418588497	0.100417334224	0.0545856155384	0.160412545863	0.163544689731	0.0821405926117
a10	0.0621514110472	0.0428934528075	0.0315440719235	0.0369184992136	0.0396716797115	0.103830828993	0.143922892832	0.114575886075	0.0521297051795	0.153892251954	0.15069292991	0.0677763682039
a31	0.0644409816824	0.0409808469358	0.0283072526412	0.0338685150712	0.0401022192372	0.107924546331	0.143550764277	0.110847063358	0.0645770420598	0.150278617318	0.144882223303	0.070239910068
a20	0.0998024338941	0.0563231789786	0.0276736465471	0.0331417930237	0.0352645330791	0.0855974721103	0.115101674759	0.0857420364527	0.0707301853533	0.148957422439	0.153235854434	0.0884297700227
a7	0.138102557965	0.0754682363262	0.0292334151824	0.0342508560079	0.0285927270264	0.0587912893701	0.085893208253	0.0636401418176	0.0656826231178	0.149511850813	0.164751798145	0.106081296674
a11	0.153637069322	0.0837717954421	0.0295566987275	0.0346458670026	0.0263739660088	0.04976786979	0.075437552751	0.0556312362725	0.0634896903726	0.148456756938	0.167785582715	0.111445900558
a18	0.156341986441	0.0851323764807	0.0294616002425	0.0346510016675	0.0263272033363	0.0493221702633	0.0748464275837	0.0546844747575	0.0625693341242	0.148038685646	0.167656037572	0.110968688519
a27	0.150751642147	0.0813079768269	0.0289751514142	0.0339803255558	0.0267433117788	0.0519619514211	0.0788207191946	0.0571691195858	0.0641889720414	0.149401751882	0.166322352524	0.110376736173
a31	0.141457950716	0.0719222042756	0.0260122311381	0.0310043368519	0.0293188619263	0.065478422807	0.0889008897315	0.0678806438619	0.0757184113471	0.142129167294	0.153336104175	0.106840795391
a39	0.141709243572	0.0711402000919	0.0243425537127	0.029441882284	0.0295819089754	0.069155838269	0.0902972932438	0.0692361676206	0.0816274671157	0.137676529098	0.147355454725	0.108435461797
a31	0.151335221191	0.0799239300306	0.0239174135709	0.029650512428	0.0266989963251	0.065101013423	0.0868195524146	0.0615642668735	0.0822865557052	0.137281483033	0.146869784908	0.108551267266
a24	0.171451717064	0.105096383344	0.0268540715236	0.0358934501427	0.0264581624417	0.060053621141	0.0768792321382	0.0517948776245	0.0732830185684	0.126968674344	0.149081811636	0.0961849990887
a28	0.186034065688	0.126748134448	0.0304945978412	0.0417760160476	0.0244517671472	0.045414712047	0.0615145107127	0.0393825205415	0.0598315841895	0.129406738115	0.161575170545	0.0933702263629
a21	0.177881355229	0.117278611483	0.0285501216137	0.0382381636825	0.0222563827157	0.0429996056823	0.0639407269042	0.0408657295138	0.0634647793965	0.140213519372	0.162845936848	0.101465100121
a31	0.168658545076	0.102351195494	0.0250872372046	0.0334392778942	0.0238550412386	0.0566479618941	0.0769955989681	0.0502476731713	0.0746832211322	0.136880039791	0.150311285616	0.10084292804
a39	0.166507171692	0.0993864268313	0.0239077897349	0.0320576546314	0.0242029494129	0.0608538326314	0.0804065429894	0.0520296323904	0.0786778783774	0.135254533264	0.146059555205	0.10065603268
</S>	0.171310490846	0.105407933416	0.0254819633675	0.0337091703157	0.0234547477065	0.0526811693157	0.0728906764947	0.0461937731952	0.0722476691887	0.138391616632	0.153584352603	0.10464643134
