 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.015263582	0.283912319445	0.142854325883	0.52943862	0.016783028	0.0011672065	0.0105808835
a31	0.0151629157333	0.294571161148	0.145779891294	0.50007642	0.0330463333333	0.0038915483	0.00747168001667
a7	0.00885169097777	0.274254565049	0.115816393098	0.528690633333	0.0608259461111	0.00889883576667	0.00266192332222
a31	0.0113407259926	0.439200111683	0.191120367699	0.277780644444	0.063131527037	0.0163628529222	0.00106379145074
a20	0.0225866746642	0.430631970561	0.211818079233	0.193861128148	0.0902760273457	0.0495718286407	0.00125430552691
a2	0.0401895092214	0.36268903352	0.268945406411	0.166290729383	0.0972515667819	0.0630921162136	0.00154164230897
a41	0.0937326797405	0.338056271173	0.34570913547	0.124406245128	0.0561968282606	0.0386509997379	0.00324788206966
a20	0.289144549913	0.278780217058	0.282171081823	0.0929863790427	0.0271021203202	0.0198242820126	0.00999142002322
a46	0.366578416638	0.282699795686	0.211730747274	0.0762279966809	0.0130753196734	0.0095929910042	0.0400947843411
a31	0.239320935546	0.385582745229	0.195631839091	0.090702279227	0.0208030018911	0.0154403229014	0.0525189301137
a11	0.228268775182	0.39267865841	0.15908423303	0.0877839617423	0.0432011676304	0.0347077856338	0.0542754453712
a35	0.307655068394	0.310788486137	0.123526067677	0.0762882739141	0.0601258178768	0.0511194905446	0.0704968251237
a31	0.275409752798	0.311698765379	0.112794355892	0.071254979638	0.0807370746256	0.0742502608482	0.0738548470412
a11	0.246642524266	0.31326014846	0.105526661964	0.063548901546	0.0968573768752	0.0966000636161	0.0775643710137
a28	0.298369478089	0.26401427282	0.0916898556547	0.0559400525153	0.0972449789584	0.105092381205	0.0876490170046
a20	0.281656732696	0.223405484273	0.0802340285516	0.0576195885051	0.109559642986	0.130505263735	0.117019289002
a10	0.237550384232	0.188965954758	0.0700172945172	0.0603249685017	0.127932320995	0.164787727912	0.150421349667
a31	0.213025148077	0.172057528253	0.0642855225057	0.0579613151672	0.139115186998	0.188653695971	0.164901589889
</S>	0.204219129038	0.168820864126	0.0628433127528	0.0551037510836	0.143264248499	0.198660387986	0.167088319945
