 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.00107567815	0.0017197979	0.041399160375	0.13086804	0.482509535	0.11121309	0.1232524212	0.089344094765	0.015083256125	0.00353492855
a28	0.00166908965	0.0069302327	0.0431900259583	0.25929035	0.335109721667	0.12316883	0.122838037067	0.0899461936883	0.0154720103417	0.00238553305
a31	0.00141431071	0.0099804219	0.0177019723528	0.253600828	0.285474327222	0.337834916667	0.0559943223557	0.0308117952628	0.00578406018057	0.00140304791667
a17	0.00072111385	0.0125506913	0.0126465933176	0.135009317333	0.135828347407	0.580142438889	0.0969170941186	0.0167606836876	0.00772358349352	0.00170014273889
a31	0.00313932393667	0.0322739367667	0.106778369106	0.097102094111	0.0591176648023	0.53239845963	0.145878261373	0.0129826207292	0.00856318236451	0.00176609985296
a20	0.00426382524556	0.0387672729222	0.154470869702	0.084000573037	0.0312157322674	0.44518913321	0.218631457124	0.0156915977431	0.00640538748817	0.00136416455765
a31	0.0179002500152	0.0392306163074	0.228220426567	0.117562194346	0.0193464577558	0.325492207737	0.228488692375	0.0167934672477	0.00569306659606	0.00127261691922
a20	0.0239558900051	0.0378488494358	0.267154718856	0.134363711449	0.0151622785853	0.240861959246	0.253746810792	0.0206104424159	0.00437207266535	0.00192327220641
a35	0.0143192706684	0.0187991304786	0.157244572952	0.112312201816	0.0134941010284	0.229607099749	0.319515830264	0.109410920805	0.0201306060885	0.00516629040214
a36	0.0110333247228	0.00862141825953	0.108870345984	0.103067678605	0.0163187495095	0.18725759325	0.305473160088	0.208600973602	0.0421872730295	0.00856949513405
a31	0.0231535140743	0.0240384895198	0.162786756995	0.143437346202	0.0650306531698	0.13302585775	0.250603560029	0.157559517201	0.0334563568098	0.00690793537802
a20	0.0302221770248	0.0299671459733	0.193607573998	0.163019626734	0.0837980363899	0.111750202583	0.23377327001	0.128391561734	0.0202540744033	0.00521629589267
a17	0.0201373543416	0.0158372501244	0.122802422999	0.116241826911	0.0529952874633	0.120204570861	0.268043673337	0.209195750578	0.0601526628011	0.0143891697309
a28	0.0142326694472	0.0194133737081	0.075199394333	0.0809084009703	0.0471884078211	0.11079012362	0.250023511112	0.249278163526	0.120815154267	0.0321507832436
a31	0.0111392318157	0.0510009229027	0.0639697394443	0.0668039323234	0.0627801999404	0.11678027454	0.259005733704	0.231235224509	0.104233552756	0.0330511759145
a24	0.0317860842719	0.0978490843009	0.0620517578148	0.0560290224411	0.0653030533135	0.0965674428467	0.231153904568	0.206847584836	0.0976219855853	0.0547900618048
a31	0.048439051424	0.220221134767	0.0576473559383	0.0391334984804	0.0707319277712	0.0584030046156	0.152355878189	0.189274794945	0.0962826235284	0.0675107039349
a15	0.0599748771413	0.270614868256	0.0591632906461	0.0345292788268	0.0740485369237	0.0441030425385	0.117543556063	0.186183504982	0.0925710061761	0.0612680379783
a31	0.0634869537138	0.283919999419	0.064581328882	0.0328768602756	0.0811468746412	0.0375638805128	0.0994350863543	0.185908348327	0.0918889497254	0.0591917193261
a46	0.0816050025713	0.303421566473	0.0726977796273	0.0313522330919	0.0859433032137	0.0315711515043	0.0765139344514	0.179104029442	0.0868001542418	0.050990822442
a41	0.11613890419	0.235941575491	0.0668877282091	0.031939896364	0.0597448744046	0.0298326338348	0.0742287248171	0.189871623147	0.131448794747	0.063965206814
</S>	0.120889237095	0.213003387745	0.0610807366045	0.030835562682	0.0505140547023	0.0293328114174	0.0762915454085	0.197224771573	0.149365292373	0.071462538407
