 	lo	posso	finire	di	scrivere	</S>
a20	0.00527013	0.0160432928	0.28140135	0.5093545	9.23500885e-05	0.187838407
a31	0.0495684985333	0.2983279186	0.261719108867	0.326050396667	0.000205644115167	0.0641284598333
a39	0.0675716633444	0.710581462867	0.0887139541223	0.110852204239	0.000275663048389	0.0220050110944
a24	0.0338438592815	0.888539410956	0.0329421160074	0.0371073833697	0.000167911067463	0.00739927028147
a18	0.0311825730938	0.928023936985	0.0232807913358	0.0145533085966	0.000196328527154	0.00276306446049
a24	0.0313196763646	0.769513405662	0.0761413074453	0.102620670399	0.0132286393291	0.00717632058683
a31	0.0272908597882	0.421850299887	0.104578390148	0.1618770868	0.155520465443	0.128882919862
a20	0.0286998232627	0.162252425296	0.0699616160493	0.136777792267	0.357635758481	0.244672609954
a31	0.0277539164209	0.073799482432	0.0569759326831	0.128201312756	0.46076906616	0.252500313318
a1	0.072717168807	0.054214014144	0.0911173198944	0.140468896252	0.431055355387	0.210427234439
a31	0.091962917269	0.051505090048	0.105195523298	0.175294068751	0.387119791796	0.188922594813
</S>	0.0642720101345	0.048251123024	0.084920721649	0.181469459376	0.403238605898	0.217848077407
