 	hai	già	mangiato	</S>
a38	0.02206784	0.19705685	0.114380871	0.6664945
a31	0.0180758083333	0.178460396667	0.123884089	0.679579733333
a20	0.0107612071111	0.137715092222	0.163608731667	0.687914984444
a31	0.0125364467037	0.185216097407	0.359038420556	0.443209038148
a27	0.0404115162346	0.326146259136	0.418506173519	0.214936036049
a31	0.0546821067449	0.386309736379	0.32772585784	0.231282292016
a20	0.0535278402483	0.38247049546	0.321664842613	0.242336837339
a31	0.0639947314161	0.446198328487	0.308061770871	0.181745209113
a39	0.0641068541387	0.453268456162	0.255106313624	0.227518409704
a20	0.0515997833796	0.503710535387	0.228760381208	0.215929293235
a10	0.125525520793	0.512159555129	0.203976237069	0.158338661078
</S>	0.210641290397	0.475728317565	0.181462203534	0.132168175539
