 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.0143516931	0.364036625	0.080601879	0.101646942	0.244012535	0.115294998	0.0640051065	0.016050249
a31	0.0192158743667	0.281012375	0.0365033796667	0.064242512	0.255404451667	0.179862592667	0.1467303265	0.0170285033333
a15	0.0166117087889	0.261026451667	0.0228380725556	0.057401119	0.249504637222	0.193553624222	0.1843804295	0.0146839409111
a20	0.0178851795963	0.298673633889	0.0332352461852	0.0988722513333	0.258876365741	0.171161801407	0.111254085833	0.010041405437
a11	0.0285260391988	0.202970921296	0.0969366453951	0.190584480444	0.224801271914	0.148237980469	0.0846653039443	0.0232773161457
a31	0.146986623066	0.126195337099	0.108532445132	0.220784536815	0.193323280638	0.10927569849	0.0558883413148	0.0390137137152
a39	0.212111347689	0.0849034503663	0.0972405383773	0.231556025605	0.186871950213	0.0894732111633	0.0338633074383	0.0639801745717
a46	0.202404482563	0.100989881455	0.127451596126	0.219759175202	0.160729746738	0.0855364737211	0.0278334694794	0.0752951648572
a18	0.207436080854	0.146684200485	0.142083325375	0.164992718401	0.130352678913	0.0961660025737	0.0432005664931	0.0690844049524
a31	0.154710870285	0.135137253495	0.133855915125	0.148836409467	0.126726069638	0.125902878858	0.0824968321644	0.0923337616508
a13	0.184696660095	0.134914861165	0.112543833042	0.126418531489	0.113766836546	0.128324637619	0.100287460721	0.0990471805503
a31	0.232569146698	0.164808690388	0.094141769014	0.0944018974963	0.0864265955153	0.10811172054	0.11270729024	0.106832900183
a46	0.269148725566	0.197878726796	0.0854767930047	0.0752355011654	0.0677665551718	0.0938902218467	0.111768228413	0.0988352647277
a31	0.261126341855	0.205179078932	0.0905276563349	0.0727396070551	0.0624012783906	0.0947368256156	0.123397227804	0.0898919895759
</S>	0.213155905928	0.186231114466	0.0896389611674	0.0734459785275	0.0615146491953	0.108463237808	0.159030003902	0.108520139788
