 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.0044347764	0.0051645394	0.022626567	0.0320294325	0.117798223	0.65617781	0.1508019185	0.0050331563	0.00226605348	0.0036674588
a37	0.00280453396667	0.00400442713333	0.020842916	0.0765202908333	0.383215161	0.352813062667	0.147309914167	0.00489991149	0.00497367399333	0.00261608013333
a31	0.00167673772222	0.00257021734444	0.00893252026667	0.134766573611	0.627612230333	0.158367911889	0.054719267389	0.00208985472	0.00756879266444	0.00169591819444
a20	0.00060010428074	0.00159794705815	0.00475597332222	0.21811403787	0.637680086778	0.0949141362963	0.0278951531297	0.00150454170667	0.0120755428881	0.00086251348148
a31	0.000700785400247	0.0227339441961	0.0336488250741	0.331595952623	0.504927372259	0.0632267060988	0.0235616300432	0.00304541020222	0.0159657649627	0.000593612510493
a13	0.000837313803416	0.0308098696654	0.0461395770247	0.337575844208	0.415023634086	0.0712588653663	0.0565391563477	0.00759361473407	0.0322528709876	0.00196924538683
a31	0.00207599927114	0.0386612381551	0.0608999760082	0.341594661403	0.379469494695	0.0640440341221	0.0662951897826	0.00988963924469	0.0345098079959	0.00255996026228
a20	0.00277137639038	0.042820371885	0.0704700933361	0.333100410468	0.355176988232	0.0687434420407	0.0819377409275	0.0134338230816	0.027769068332	0.00377667755409
a17	0.00585612999679	0.0246066431283	0.0657655974454	0.247369686823	0.336651009411	0.106952162347	0.122937826976	0.0442158803605	0.0361703447773	0.0094747041847
a20	0.0084480185656	0.0183472458761	0.0760914208151	0.205019308941	0.24233147647	0.142162580782	0.158244952325	0.0871921001202	0.0473863102591	0.0147765927282
a31	0.00897735208853	0.013785849792	0.0695715819384	0.15566887298	0.20346288549	0.150929360261	0.230244907442	0.0966697917067	0.0556531534197	0.0150362579094
a20	0.0205962623628	0.0171575115973	0.0767775406461	0.117623420993	0.168395597163	0.137461610087	0.249938375814	0.102034562236	0.0759348461399	0.0340802733031
a31	0.0331288637876	0.0231231641991	0.083931221882	0.089463644331	0.119050975721	0.128091513362	0.228899881938	0.153832890745	0.0829300370466	0.0575478194344
a3	0.0561848375959	0.0393725913997	0.124521375627	0.0809417404437	0.093570379907	0.110319514454	0.191873197313	0.150008160248	0.0699468623489	0.0832613631448
a8	0.083325680532	0.0641927321332	0.176856765209	0.0965367784812	0.0790055486357	0.0915318214847	0.137403432438	0.115919630083	0.0691517741163	0.0860758710483
</S>	0.090122945266	0.0760962510666	0.189279687605	0.103359434241	0.0759711273178	0.0885708107424	0.119097536219	0.125151520042	0.0662280670582	0.0661226655241
