 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.077709497	0.045392615	0.065833963375	0.06129887702	0.129838983	0.52348995	0.096436102
a24	0.0314786155	0.0368866236667	0.0696743684583	0.233503859007	0.222269924333	0.357524883333	0.0486617044667
a31	0.0193734636667	0.0215308165556	0.0527696881528	0.415491986336	0.275907574778	0.194034531111	0.0208919507222
a0	0.0142624670889	0.0162294455185	0.0553910960509	0.493905962112	0.315435648259	0.0944819917037	0.0102934153407
a31	0.00566743752963	0.0077608698395	0.0430909206836	0.515096764037	0.368506422753	0.0536499935679	0.0062275963469
a17	0.00264441677654	0.00541348647983	0.0386277642279	0.427243764679	0.405073800918	0.114507599523	0.0064891576823
a13	0.00292661912551	0.00609870189328	0.0350070187426	0.279581688226	0.337477966973	0.275202189841	0.0637057952274
a31	0.0118990872752	0.0102220364978	0.0316690419142	0.166452139409	0.215648005658	0.34231176328	0.221797915076
a20	0.0347739880917	0.0243132401659	0.0453919129714	0.11870984647	0.143599785219	0.26363676776	0.369574465025
a31	0.0468807060306	0.036050751722	0.0642065343238	0.0981503571567	0.098980040073	0.188032022587	0.467699598342
a23	0.0712837620102	0.062597437574	0.100544348108	0.103823370719	0.0828175300243	0.144128800862	0.434804749447
a8	0.154926987337	0.128012747858	0.138410329369	0.10978730224	0.0788033103414	0.106139626954	0.283919673149
a20	0.240056832446	0.182634715953	0.137280384456	0.0920153694133	0.0647293834471	0.0797427756513	0.203540507716
a31	0.264454994149	0.199710151984	0.131447222819	0.0824776144711	0.057787660149	0.0745819152171	0.189540432572
</S>	0.260282097075	0.202132130992	0.13239001141	0.0820165092355	0.0569884665745	0.0762849626085	0.189905821286
