 	non	mi	aspetti	che	non	vengo	</S>
a31	0.2681143525	0.044307659	0.036220834	0.128948173	0.295461375	0.0701929015	0.15675465
a37	0.090381564508	0.0336763613167	0.04581741	0.395062904333	0.305926078333	0.0433153728333	0.0858202598
a31	0.0301863792523	0.0115463658689	0.0501890333333	0.648963418111	0.176978266111	0.0527027072778	0.0294337971833
a24	0.0101021255834	0.00495608410297	0.243479771111	0.585301882704	0.095360465037	0.0504693830926	0.0103302783444
a46	0.00358043829547	0.00929610740099	0.369353707037	0.455353807568	0.0963527480123	0.0600791500309	0.00598405228147
a31	0.0127788674418	0.0235779691337	0.263389775679	0.371477339189	0.158788299337	0.0919860233436	0.0780017517605
a1	0.0228745101473	0.0485698587112	0.170733911893	0.23642685973	0.167903929779	0.110381981115	0.24310896392
a31	0.0268095870491	0.0638103595704	0.109474427298	0.12777718491	0.127371576593	0.094745045705	0.45001183464
a20	0.0641618233497	0.140027009857	0.110586509099	0.0971009366367	0.0938003421977	0.048531922235	0.44579147488
a41	0.16705678445	0.239254559952	0.124666968033	0.0931609255456	0.0837490027326	0.030135114745	0.26197663496
a31	0.192182361483	0.269421099984	0.123577797678	0.0838309251819	0.0802015995775	0.0206876952483	0.230098491653
</S>	0.147226695741	0.277464284992	0.127434423839	0.0814354275909	0.0856403447888	0.0162898046242	0.264508995827
