 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.1493936425	0.13283559	0.0493748285	0.270321665	0.37143023	0.0173373865	0.00257060435	0.00673608164
a31	0.125527519167	0.0783080666667	0.0572821405	0.425015825	0.298491603333	0.0114046663333	0.00162628418333	0.00234391484333
a37	0.107096945056	0.0562162875556	0.240767467833	0.377422675	0.205224507778	0.00817326427777	0.00403785022778	0.00106101917111
a31	0.049520234352	0.0846504511852	0.515069222611	0.231270787	0.096982054926	0.00940325242592	0.0123837640759	0.000720254487037
a20	0.0270036905507	0.110995227062	0.64842614087	0.134765701	0.0510140273087	0.00879274497531	0.018302369692	0.000700139839012
a31	0.0451118152836	0.173964379021	0.65367198029	0.0757937853333	0.0257947964362	0.00655487915844	0.0182976492307	0.000810754279671
a20	0.0515670740945	0.185275583007	0.554622586763	0.0981332267778	0.0359094741454	0.0165760090528	0.0499996560769	0.00791642315989
a13	0.0240231430315	0.155291167669	0.439403272254	0.172480922259	0.0730704727151	0.0443428446843	0.0732031000256	0.0181851070533
a20	0.0144681181438	0.184953609223	0.335912440751	0.204082680753	0.0957598142384	0.0749754498948	0.0645872093419	0.0252607036844
a24	0.0158602038479	0.201029156408	0.241757346917	0.179519160251	0.104051441413	0.106909343298	0.089799843114	0.0610735345615
a31	0.0218749049493	0.174781068803	0.180387715639	0.167015183417	0.117534757138	0.146671334433	0.110209437705	0.0815256371872
a0	0.0262808936498	0.200995116268	0.17409708188	0.168273047806	0.118433999046	0.140000749811	0.0973993659017	0.0745197547291
a35	0.0621861662166	0.277733738756	0.156316570627	0.135602480935	0.0986000830153	0.108390924937	0.0872159853006	0.0739540329097
a0	0.100055852072	0.286403529585	0.128533650209	0.107807395312	0.0828082843384	0.110311271646	0.0959440171002	0.0881360223032
a31	0.0836100306907	0.272204236528	0.13094657007	0.105446181771	0.0785416914461	0.120939423882	0.1055371677	0.102774735434
a11	0.105223666897	0.283798332176	0.14334486669	0.109731243924	0.0750446538154	0.105906154627	0.0892926469	0.0876584298113
a20	0.150289658966	0.298373987392	0.132663335563	0.099460743308	0.0676313046051	0.089457720209	0.0785060483	0.0836171946038
a41	0.152011682989	0.295225022464	0.121846339854	0.091982916436	0.0646682782017	0.0942135700697	0.0849720777667	0.0950801045346
a10	0.14289889433	0.283109307488	0.115426227951	0.0875202074787	0.0627946574006	0.104524511357	0.0948134059222	0.108912783178
</S>	0.133027432165	0.273820713744	0.112243638975	0.0854158417393	0.0620486707003	0.113215075679	0.102391232961	0.117837416589
