 	Marika	è	che	si	sposa	domani	</S>
a27	0.188654777	0.08571503	0.14996985125	0.310211415	0.1995591495	0.0170819527	0.0488078015
a37	0.0687567093333	0.0481277192	0.15185562975	0.575642285	0.108455322833	0.0162565840333	0.0309056898333
a31	0.0256988730111	0.0187175458	0.0731796409167	0.608114238333	0.184409484278	0.0761703216778	0.0137098322778
a11	0.012785200237	0.0166790954667	0.107191648639	0.512295222778	0.235499674759	0.100879317893	0.0146698554259
a31	0.0133122274123	0.0366962284889	0.21968501288	0.448673457593	0.173644316253	0.0924668699643	0.015521933142
a37	0.0134505211374	0.050460438163	0.270010537627	0.355789362531	0.153842483418	0.122413003321	0.034033671714
a31	0.0097801845458	0.0586438363877	0.293743179209	0.31656604751	0.133043291139	0.125118791107	0.0631046559047
a6	0.00676356418193	0.0546609027959	0.275169129736	0.26473472917	0.0907468303797	0.121874023702	0.186050817302
a20	0.00992206422731	0.054367549932	0.201722813245	0.214033263057	0.0879483667932	0.124539537901	0.307466422434
a31	0.0135536790758	0.0524472933107	0.143567657748	0.157542491019	0.146734825598	0.218583035967	0.267571030811
a20	0.0277990440253	0.0477388711036	0.0966019592493	0.110497667006	0.176525575199	0.268995515322	0.271841373604
a31	0.0422515173418	0.0533503093679	0.0806593954164	0.0886077856687	0.1717920684	0.234621735107	0.328717181201
a0	0.0587587817806	0.0664067771226	0.0842182174721	0.0865932765562	0.1806325528	0.207879358369	0.315511017067
a20	0.132603418594	0.106370024041	0.105255300491	0.0978830035187	0.146289514267	0.14660490779	0.264993799022
a31	0.144740012865	0.10827084468	0.0969674648303	0.0922561498396	0.157886084756	0.144200237597	0.255679169674
</S>	0.101189846432	0.08836557734	0.0861338824151	0.0918705679198	0.191359787378	0.165936318799	0.275143999837
