 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	0.555022	0.424615	0.0194221	0.000399519	1.12618e-05	5.51503e-06	3.57789e-05	9.90345e-05	1.39128e-05	2.40572e-06	2.03177e-06	2.53155e-05	3.61245e-05	1.1825e-05	6.15811e-06	2.90375e-05	2.11783e-05	6.18743e-06	0.00023557
d	0.713468	0.251396	0.0122129	0.0113582	0.000260246	0.00010475	0.00260385	0.00319503	0.00134935	9.71178e-05	1.95736e-05	0.00160122	0.00069639	0.000548614	3.88273e-05	0.000613669	0.000397715	1.28466e-05	2.60303e-05
i	0.370967	0.58682	0.0271741	0.00948026	0.000428564	0.000407849	0.00118925	0.000827098	0.000171359	0.000121	3.95771e-05	0.000133391	3.82771e-05	0.000365791	0.00011199	4.83417e-05	7.97703e-05	0.000194608	0.00140155
k	0.159202	0.811196	0.0191812	0.00340443	0.00171894	0.000865965	0.00135284	0.00157274	0.000195222	0.000355865	1.78835e-05	0.00056537	0.000112798	2.67534e-05	3.56882e-05	0.000122915	7.21199e-05	1.57769e-07	1.25961e-06
ì	0.0474419	0.806683	0.068636	0.0396681	0.00278511	0.00126203	0.00408494	0.00864651	0.000690956	0.000741726	0.000115557	0.00155944	0.000738602	0.000776489	0.00186335	0.000815121	0.000924373	0.000284676	0.0122818
m	0.0206095	0.947521	0.0267727	0.0028385	0.000121032	0.00017939	0.000672201	0.000427725	0.00018418	8.10522e-06	3.83099e-05	0.000142676	2.6161e-05	9.40231e-05	1.76021e-05	2.62881e-05	2.82691e-05	1.90529e-05	0.000273131
m	0.276005	0.640961	0.0685551	0.0131158	0.000131001	2.50972e-05	0.000341712	0.000453535	0.000131213	5.28384e-06	3.19278e-06	9.60973e-05	3.13387e-05	1.4941e-05	1.66091e-06	2.37152e-05	1.22346e-05	8.26939e-06	8.41297e-05
u	0.0526785	0.59932	0.226701	0.0706489	0.00200004	0.00297974	0.0255148	0.00269303	0.0108189	0.000242436	0.000754895	0.000407241	4.49214e-05	0.00213105	6.06848e-05	5.78072e-05	0.000113234	0.000352502	0.00248119
e	0.0180653	0.0690184	0.485515	0.13782	0.126685	0.0334012	0.0430035	0.020658	0.026856	0.020074	0.00273656	0.00861161	0.00262679	0.00057972	0.000379016	0.00262505	0.00132958	1.26824e-06	1.40117e-05
m	0.00140228	0.016984	0.909667	0.0607025	0.00555175	0.00063344	0.00180225	0.00122054	0.000583564	0.000453562	9.87498e-05	0.000197596	8.50213e-05	8.20499e-05	0.000121837	8.79296e-05	7.46171e-05	8.09982e-06	0.000242942
à	0.000897748	0.0045578	0.731184	0.0932166	0.0858348	0.025237	0.0145945	0.00839707	0.00470738	0.00571538	0.00314854	0.00228756	0.000620096	0.00114953	0.00347723	0.000788323	0.00104413	0.000405143	0.012737
n	0.000372637	0.0244774	0.588929	0.365742	0.00151128	0.00166219	0.00508943	0.00519576	0.00298136	5.82874e-05	0.00036612	0.000797909	0.000352199	0.000722933	3.84199e-05	0.000258341	0.000195839	0.000188474	0.00106022
a	0.000822188	0.00718323	0.387022	0.568613	0.00789811	0.000690049	0.011516	0.0101845	0.00292177	0.000695804	3.2159e-05	0.000671202	0.000280783	0.00054569	3.87406e-05	0.000250354	0.00021854	8.27973e-05	0.000332692
m	7.08577e-05	0.000276648	0.0363973	0.434605	0.339077	0.0930879	0.0330653	0.0120612	0.0263966	0.0124251	0.00247016	0.00364333	0.00210867	0.000997104	0.000262175	0.00192076	0.00105877	7.36531e-06	6.86501e-05
u	0.00291864	0.0106032	0.0926588	0.119116	0.377402	0.140789	0.0628676	0.0493299	0.0195082	0.0113328	0.0090586	0.0128619	0.00319499	0.0115136	0.0180561	0.00476829	0.0109166	0.00218181	0.0409215
o	3.40168e-05	7.12001e-05	0.00617654	0.136491	0.490952	0.248142	0.0197509	0.00928455	0.0354396	0.014229	0.0181159	0.00472119	0.00431296	0.00153547	0.00158668	0.00420608	0.00279446	0.000118183	0.00203806
c	0.000221478	0.000688983	0.003881	0.0598875	0.667726	0.170586	0.0455561	0.0197369	0.00948276	0.0059004	0.00180397	0.00313049	0.000923597	0.00128862	0.0025038	0.00111117	0.00125658	0.000105311	0.00420886
i	0.000591927	0.000675359	0.0048542	0.018513	0.461823	0.372169	0.0557635	0.0129175	0.0150228	0.0206575	0.0124016	0.00315312	0.000791342	0.00247837	0.00462258	0.00106735	0.00171391	0.0004078	0.0103767
ù	2.65354e-05	4.58747e-05	0.000518358	0.0125333	0.373942	0.458228	0.0370596	0.012808	0.0461744	0.0134267	0.0217721	0.00443694	0.00400609	0.00219245	0.00172657	0.00398392	0.00291754	0.000329976	0.00387154
r	0.000921036	0.00484624	0.0022845	0.0407715	0.308948	0.180455	0.253258	0.161141	0.0280272	0.00422712	0.000678717	0.00561381	0.00240233	0.00219949	0.000140596	0.00182476	0.00131188	0.000414509	0.00053494
i	0.00100208	0.00347177	0.00593314	0.0388632	0.225254	0.0575168	0.490527	0.111454	0.0359908	0.0117355	0.000331341	0.00716879	0.000856002	0.00576272	0.000501385	0.00105775	0.00147983	0.000415642	0.000678468
