 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a	0.953371	0.0169617	0.0293687	2.90863e-05	3.82682e-06	2.34773e-06	8.94207e-05	6.94616e-06	2.62174e-05	8.82926e-06	1.65871e-06	3.22236e-06	1.91483e-05	0.000107966
n	0.948768	0.0391975	0.00411951	0.0012234	0.000172564	6.53811e-05	0.0044411	3.29766e-05	0.00146881	0.000470086	3.69967e-06	2.65667e-05	2.54336e-06	7.92135e-06
ì	0.0247195	0.916362	0.00714845	0.00984416	0.00192388	0.0023338	0.0020936	0.0059933	0.0215034	0.00273131	6.15799e-05	0.00168295	0.000572471	0.00302924
c	0.00583962	0.9928	0.000112462	0.000140284	9.46072e-06	2.6438e-05	7.16158e-05	0.000405366	0.000440594	2.56421e-05	1.34149e-06	3.59821e-05	4.98306e-06	8.63896e-05
h	0.0417771	0.949082	0.00691111	0.00139297	0.000285211	1.61628e-05	0.000346707	1.32e-05	9.43525e-05	2.48535e-05	2.53392e-07	1.37205e-06	1.46732e-05	4.02818e-05
e	0.00814119	0.97967	0.00169491	0.00690115	0.000414097	0.000605515	0.00163674	0.000384506	0.000313948	9.45057e-05	1.839e-05	6.23216e-05	7.62525e-06	5.49776e-05
t	0.0309247	0.00248954	0.833394	0.0973083	0.0273476	0.00421387	0.00187055	0.000198898	0.00150568	0.000411444	2.18122e-05	2.86835e-05	2.78441e-05	0.000257104
o	0.00150178	0.199698	0.304575	0.314162	0.0255672	0.0574862	0.00683355	0.0304345	0.00859198	0.0189161	0.0142938	0.0075907	0.00103948	0.00930853
r	0.00262871	0.00639846	0.213513	0.700244	0.0214623	0.0291036	0.0160522	0.000326742	0.00565337	0.00412735	0.000242313	0.000189377	1.98223e-05	3.79613e-05
ì	0.00261889	0.149606	0.0935377	0.360165	0.0322163	0.0545591	0.0347593	0.0781236	0.0501594	0.0762428	0.0235727	0.0191152	0.00247049	0.0228534
s	0.00193958	0.254005	0.0355003	0.252356	0.00547819	0.00883342	0.113612	0.201051	0.0451264	0.00532839	0.000281674	0.00963242	0.00738787	0.0594672
o	0.014716	0.0263469	0.329294	0.434305	0.0991299	0.00611346	0.0560746	0.00370151	0.0249029	0.00428246	3.1869e-05	7.83313e-05	0.000472446	0.000550972
n	0.00036812	2.61442e-05	0.00890365	0.617725	0.287199	0.0445887	0.0344225	9.65182e-05	0.0047602	0.00178277	6.50789e-05	2.2944e-05	1.69411e-05	2.28207e-05
t	0.00060502	0.00266473	0.00496263	0.633028	0.104268	0.0783281	0.0166101	0.0833727	0.023041	0.0282644	0.0115553	0.00664763	0.000358024	0.00629388
a	0.000390501	0.00104713	0.0977298	0.154071	0.233977	0.299939	0.0263924	0.00786233	0.00915158	0.0345268	0.0650215	0.00638334	0.00789771	0.0556109
c	0.000248905	6.87515e-05	0.00171289	0.53359	0.277742	0.145675	0.0198289	0.000911181	0.00610726	0.00624626	0.00270639	0.000655886	0.000434362	0.00407183
e	0.000717558	0.00138999	0.000880282	0.402878	0.282957	0.18799	0.0169827	0.0400941	0.0212213	0.0165367	0.0101965	0.00415194	0.000867804	0.013137
r	0.000190188	0.000131867	0.000443978	0.225034	0.483035	0.250782	0.0224847	0.00116286	0.0032119	0.00395834	0.00292757	0.000330703	0.000621886	0.00568508
ò	0.000664876	0.00202187	0.000522383	0.198321	0.14315	0.286149	0.0578169	0.146042	0.0663316	0.0327301	0.0198696	0.0131836	0.00519003	0.028007
o	0.000622424	0.0518766	0.000156283	0.181063	0.0443843	0.0453688	0.275685	0.197342	0.0772886	0.01798	0.000358575	0.00693447	0.0130269	0.0879125
c	0.000600494	3.49401e-05	9.11481e-05	0.0306493	0.390231	0.406686	0.130708	0.00921983	0.029626	0.00182772	3.70756e-05	3.06698e-05	5.08569e-05	0.000207105
e	0.000172524	0.00515992	7.21301e-05	0.0256954	0.0767619	0.608425	0.0219978	0.186103	0.0284297	0.0225388	0.0066709	0.00797004	0.00250734	0.00749493
r	5.48977e-05	3.62802e-05	1.00793e-05	0.00596743	0.0452612	0.825617	0.095188	0.00854746	0.0114104	0.00425503	0.00136046	0.00031055	0.000132093	0.00184885
ò	0.000206999	0.00190371	5.93887e-05	0.00972615	0.0160578	0.317	0.02542	0.441224	0.053112	0.0499605	0.0252326	0.0287968	0.00337068	0.02793
e	0.000209185	0.0137502	1.7505e-05	0.00564837	0.00463151	0.0569025	0.353616	0.355443	0.121483	0.0191313	0.000158609	0.005024	0.00663047	0.0573546
n	0.00029175	3.36278e-05	3.41803e-05	0.00151414	0.0133363	0.196501	0.270678	0.143339	0.35118	0.0214542	0.00063309	0.000347901	0.000170508	0.000485815
ì	4.61864e-05	0.00339648	1.94286e-05	0.00113122	0.00318273	0.191415	0.0119114	0.683327	0.0277302	0.0256659	0.0127634	0.0178903	0.00314927	0.0183711
c	2.55023e-05	0.000968022	1.54256e-06	0.000152485	0.000128287	0.00802541	0.208944	0.560158	0.163884	0.0115395	7.04088e-05	0.00465864	0.0034521	0.0379923
h	0.000189398	0.0481605	4.61344e-05	0.000555031	0.00114591	0.0190008	0.0427498	0.61396	0.182832	0.0818086	0.00117992	0.00539409	0.00151722	0.00146077
e	0.000200432	0.000322895	3.54914e-05	0.00328538	0.00875978	0.0651111	0.445799	0.0728029	0.292209	0.068271	0.00160876	0.00455988	0.00679412	0.0302399
è	9.68197e-05	1.60921e-05	1.44524e-05	0.000236333	0.000887404	0.0101668	0.0278857	0.119867	0.624086	0.158874	0.0324555	0.0197168	0.00169667	0.00400023
r	0.000119956	0.000895468	1.08182e-05	4.19019e-05	6.78796e-05	0.000574536	0.0826627	0.0291159	0.713352	0.168483	0.00121528	0.00237353	0.000974767	0.000112339
t	0.000102805	0.0104633	4.01978e-05	0.000647915	0.000426548	0.00495344	0.0110897	0.39507	0.315488	0.235699	0.00451834	0.0193884	0.00123476	0.000877468
o	1.12377e-06	0.0024677	4.09661e-06	7.86623e-05	0.000133194	0.00344564	4.59285e-05	0.2933	0.00967504	0.0112548	0.00120341	0.0915404	0.190545	0.396305
n	0.000106563	5.13087e-06	1.93841e-05	0.00038393	0.00147252	0.00944724	0.03175	0.00705802	0.363609	0.311664	0.104893	0.120767	0.0236938	0.0251303
t	4.02019e-05	0.000499065	1.39059e-05	0.000198292	6.41346e-05	0.00163127	0.00218726	0.320677	0.110858	0.188097	0.159345	0.172169	0.0041508	0.04007
a	0.000117757	0.000144549	0.0007616	0.002174	0.010827	0.0646301	0.00519272	0.0312754	0.036449	0.157678	0.292701	0.0790032	0.0193102	0.299735
n	5.56288e-05	4.83537e-06	5.26209e-06	0.00011097	0.000138245	0.00303862	0.0112765	0.0141191	0.295911	0.240301	0.245639	0.122088	0.00524239	0.0620699
a	3.35416e-05	0.000232836	1.52385e-05	0.000220234	7.85908e-05	0.00104604	0.00108532	0.0827353	0.0523888	0.147036	0.248153	0.381448	0.011363	0.0741642
s	0.000135263	9.39268e-05	1.52643e-05	0.000252665	0.000196632	0.00265217	0.0094964	0.00651063	0.145263	0.188151	0.383177	0.157897	0.01822	0.0879381
e	5.47913e-05	0.000632477	2.29668e-05	0.000302598	7.38167e-05	0.000819034	0.000835573	0.0551884	0.0369556	0.0947716	0.19806	0.450106	0.0224844	0.139693
g	0.000162549	6.85002e-05	2.27791e-05	0.000291202	0.000249079	0.00210382	0.00716003	0.00271758	0.0743876	0.131278	0.392172	0.196132	0.0403104	0.152945
r	0.000122465	0.0019911	4.3784e-05	0.000489746	0.000101783	0.000715169	0.000694906	0.0246813	0.021846	0.0496196	0.182372	0.569667	0.0485463	0.0991092
à	0.000224546	0.000854484	0.000372942	0.000944628	0.004479	0.0137743	0.00675852	0.00546052	0.0039537	0.0070402	0.0558051	0.0121082	0.157957	0.730267
n	0.000489465	0.014482	8.35087e-05	0.00023814	7.6559e-05	0.000131979	0.00574019	0.00358381	0.0510016	0.125754	0.00731391	0.124011	0.594259	0.072835
i	0.000660357	0.101135	0.000211727	0.00151762	0.000205734	0.000517202	0.00295685	0.0209332	0.0786618	0.267877	0.0301383	0.335979	0.149235	0.00997151
ò	0.000209489	3.364e-05	8.41097e-05	0.000302127	0.000443546	0.00121596	0.00517914	0.00046338	0.0418933	0.0985931	0.118061	0.175198	0.378847	0.179475
