 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.994079	0.000136943	0.00552237	2.84453e-05	2.04576e-05	1.73093e-05	0.000195003
a	0.0450348	0.0423079	0.808029	0.0872938	0.013552	0.000753205	0.0030298
n	0.498046	0.482728	0.0126678	0.00518991	0.00132088	4.36403e-05	4.23399e-06
o	0.0627388	0.717714	0.130399	0.0366951	0.0226022	0.00947431	0.0203762
n	0.107907	0.882988	0.00266288	0.00351535	0.0019703	0.000472281	0.000483954
ò	0.069992	0.679848	0.135191	0.0500262	0.0454135	0.00150027	0.0180284
n	0.393376	0.248411	0.276667	0.0104216	0.0162179	0.0243839	0.0305231
t	0.295769	0.169839	0.522307	0.00689714	0.00122189	0.00362715	0.000338265
a	0.00189213	0.00998242	0.625809	0.0532195	0.0160029	0.234952	0.0581423
t	0.217317	0.591998	0.135326	0.0464283	0.00816638	0.000130975	0.000633308
e	0.00773349	0.284793	0.544108	0.0934194	0.0193747	0.0010768	0.0494944
s	0.0403012	0.511401	0.348852	0.0708986	0.0101199	0.0064259	0.0120012
m	0.00550127	0.147842	0.566424	0.127242	0.0373686	0.00249899	0.113124
à	0.0480328	0.256595	0.1746	0.14556	0.0210534	0.208547	0.145612
n	0.0032628	0.0320552	0.773479	0.0338774	0.095979	0.0314636	0.029883
t	0.00309769	0.023664	0.904157	0.0521171	0.00659008	0.0100689	0.000304856
e	0.000639928	0.0158889	0.252125	0.0887499	0.0317581	0.504989	0.105849
a	0.00453745	0.0577897	0.114265	0.789957	0.028077	0.000849806	0.00452382
n	0.000282108	0.0018947	0.0498277	0.910791	0.0328327	0.000171068	0.00420033
o	0.00043806	0.00511433	0.0295225	0.79994	0.0693402	0.00122894	0.094416
ò	0.000843761	0.00566987	0.00356885	0.72374	0.0830631	0.142023	0.0410913
k	0.000669673	0.00115877	0.0102308	0.155762	0.708894	0.118023	0.00526234
a	0.000699868	0.00232303	0.0372444	0.422534	0.24411	0.288046	0.00504313
v	0.00102214	0.00284359	0.000944414	0.098712	0.274985	0.54494	0.0765529
r	0.00166932	0.00645719	0.0122564	0.114728	0.498549	0.0250084	0.341332
è	0.000215683	0.00111988	0.000301306	0.00933818	0.00141397	0.739436	0.248175
c	0.000353099	0.000584828	0.00232693	0.00706393	0.241047	0.612347	0.136277
h	0.000133684	0.000303378	0.00272183	0.00310601	0.0498604	0.940114	0.00376093
i	0.000340109	0.000320348	0.00085184	0.00975748	0.042804	0.80611	0.139816
</S>	0.000709113	0.000783814	0.000860959	0.00542169	0.05401	0.018951	0.919263
