 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.976047	0.0162583	0.00394355	0.0030754	3.96466e-05	1.48847e-05	7.84018e-06	3.97617e-06	0.00019856	1.72365e-06	0.000124247	2.9761e-05	1.40942e-05	2.76629e-05	0.00021355
t	0.995915	0.00170559	0.000122476	0.000889325	0.000305393	4.51065e-05	0.000102491	5.1971e-05	0.000574928	1.03172e-05	0.000183701	7.5909e-05	8.15482e-06	6.8028e-06	2.69627e-06
t	0.851242	0.134748	0.00264617	0.00230945	0.000663512	0.000235938	0.000176211	0.000216161	0.000271163	0.000293597	0.000258092	0.000106671	0.000368546	0.000615906	0.00584937
è	0.948921	0.0231942	0.0213387	0.00153944	0.000985282	0.000615497	0.000753085	0.000687044	0.000509288	0.000639988	3.25189e-05	0.000293568	5.28152e-05	0.000429587	7.94387e-06
d	0.0745156	0.917296	0.000871448	0.00472105	0.000304427	9.1901e-05	1.91534e-05	6.45061e-05	0.000282647	6.14167e-06	0.000579154	3.09247e-06	0.00029953	2.54063e-05	0.000919811
e	0.867752	0.103347	0.00692241	0.0196712	0.000736042	9.07241e-05	0.00036007	5.78095e-05	0.000431448	9.6713e-06	0.000451053	1.91518e-05	2.858e-06	6.41877e-05	8.40822e-05
c	0.0849088	0.0525778	0.833908	0.020204	0.00184554	0.000916294	0.00306446	0.00088735	0.00133427	0.000140293	4.38758e-05	0.000144206	7.93969e-07	2.34188e-05	2.95296e-07
i	0.242134	0.360769	0.210071	0.0899645	0.0214744	0.00312335	0.00415581	0.00215896	0.0067887	0.00763063	0.00277022	0.00256084	0.0047154	0.00830132	0.0333812
d	0.0170771	0.00648726	0.903122	0.0310381	0.00846221	0.0021965	0.0144353	0.00372169	0.00387564	0.0036491	0.000207167	0.0042171	5.81311e-05	0.00124831	0.000203936
è	0.0813484	0.0465771	0.136972	0.448155	0.095076	0.00772592	0.0364143	0.0109427	0.0170164	0.024486	0.00635981	0.00609831	0.00896537	0.0360494	0.0378134
t	0.00774375	0.0710599	0.127888	0.684744	0.0239442	0.00420632	0.00922682	0.00144615	0.0252567	0.000155054	0.0419081	0.000384395	0.000610331	0.000545553	0.00088077
s	0.0617957	0.0217249	0.257477	0.568825	0.0540513	0.00818071	0.00978709	0.00378083	0.00598804	0.00108038	0.00597315	0.000181845	3.12927e-05	0.000810466	0.000312195
a	0.0150586	0.18709	0.0345224	0.123149	0.144512	0.203134	0.0712794	0.0704856	0.0296141	0.00755602	0.0535273	0.00218678	0.000882592	0.0422456	0.0147562
m	0.00272757	0.000195131	0.0872087	0.640813	0.0972617	0.0224196	0.0762919	0.0359192	0.0117161	0.0207509	0.000808761	0.00283556	6.64995e-05	0.000965746	1.9771e-05
o	0.0114174	0.0103649	0.0823365	0.612702	0.104798	0.0101492	0.0234574	0.00855208	0.0128007	0.0200139	0.006025	0.00422158	0.00948116	0.0231311	0.0605491
n	0.000310419	2.97447e-05	0.0196415	0.744729	0.095325	0.00666022	0.0823309	0.0119833	0.00607438	0.0170844	0.000383944	0.00937766	0.000163836	0.00246123	0.00344457
a	0.0014499	0.000954204	0.00337119	0.658784	0.21092	0.0151001	0.0329787	0.0107108	0.00893185	0.0172596	0.00473257	0.00271573	0.0047476	0.0128081	0.0145354
p	0.000202619	2.54839e-05	0.00328391	0.629479	0.20982	0.013693	0.0881114	0.0160486	0.0065002	0.017496	0.000452272	0.00741684	0.000172	0.00311669	0.00418152
à	0.00150432	0.00135301	0.00132741	0.433605	0.33506	0.0334249	0.0587508	0.0227708	0.0111882	0.0284675	0.0062853	0.00324085	0.00557118	0.0378195	0.0196316
m	0.000193521	0.0036391	0.00016716	0.739554	0.104648	0.0149734	0.00583181	0.00245503	0.0176922	9.16216e-05	0.10384	0.000125965	0.000733029	0.000167124	0.0058885
e	0.00436053	0.00521768	0.000685525	0.652832	0.252431	0.021697	0.0133635	0.00753238	0.0137021	0.00284825	0.0209663	0.000787759	0.000622138	0.00209384	0.000859831
s	5.52086e-05	6.52732e-06	0.000410658	0.0316488	0.454471	0.261604	0.17089	0.0444736	0.0152467	0.0162227	0.000905081	0.00336981	2.48744e-05	0.000457931	0.000213596
i	0.000492521	0.000376025	0.000108412	0.0242745	0.612557	0.127369	0.0520657	0.0280532	0.0291095	0.0450017	0.0235009	0.00404618	0.0102954	0.0187543	0.0239959
t	5.07704e-05	7.78674e-06	7.30085e-05	0.00761563	0.45801	0.224836	0.217919	0.0484471	0.00960326	0.024427	0.000638684	0.0035581	0.000113742	0.00172331	0.0029757
à	0.000463289	0.000405575	0.000113402	0.00399803	0.524627	0.198697	0.122881	0.0577597	0.00933373	0.027726	0.0123809	0.00236558	0.00567066	0.0212605	0.0123179
l	9.56809e-05	0.0022475	1.15383e-05	0.0130379	0.245773	0.287134	0.0104051	0.00754488	0.0521059	6.51452e-05	0.368303	0.000138108	0.00174681	8.27464e-05	0.0113096
a	0.00101474	0.000803176	0.000134286	0.0103825	0.498925	0.298074	0.0428082	0.0243903	0.0613487	0.015173	0.0362506	0.00325384	0.00198301	0.00410364	0.00135521
s	1.67066e-05	2.44767e-06	3.43038e-05	0.000432433	0.0303945	0.220873	0.494635	0.188359	0.0367246	0.0243134	0.00106293	0.00258832	3.02895e-05	0.000275026	0.000258236
s	0.00070079	0.000403947	8.03739e-05	0.00137268	0.157446	0.290845	0.172156	0.094817	0.0561494	0.0766169	0.05352	0.00753907	0.0212996	0.0350722	0.0319816
a	0.000211113	0.000109879	0.000865933	0.00375768	0.058515	0.182107	0.157278	0.0943763	0.0336392	0.132991	0.00328893	0.019572	0.00177199	0.0974758	0.21404
ò	7.97172e-05	4.6421e-05	1.89256e-05	0.000230254	0.0121496	0.0916983	0.34072	0.323657	0.0783449	0.08936	0.0126669	0.00604676	0.00324316	0.00992062	0.0318174
l	0.00019263	0.000361963	3.15176e-05	0.000599209	0.00613306	0.0652315	0.196482	0.119711	0.471697	0.0057729	0.132537	0.000735163	0.000245124	0.000183359	8.59999e-05
i	0.00135597	0.00113918	0.000129853	0.00143577	0.0332801	0.108834	0.223298	0.270575	0.165948	0.0390011	0.1368	0.00388885	0.00432014	0.00947512	0.000518056
m	1.71916e-05	3.18616e-06	2.01335e-05	5.47522e-05	0.00204097	0.0186273	0.253416	0.405208	0.154412	0.151746	0.00427011	0.00705084	0.000222849	0.000740623	0.0021699
a	0.00244805	0.00228334	0.000198437	0.00108825	0.00922319	0.019566	0.183901	0.301038	0.0572299	0.192146	0.034151	0.00798344	0.0357758	0.120941	0.032026
t	2.67727e-05	6.34678e-06	2.37203e-05	4.10511e-05	0.000824171	0.00599284	0.269591	0.310812	0.0846398	0.300888	0.0030521	0.00721122	0.000476856	0.00167957	0.014734
o	0.000350017	0.000325875	7.45084e-05	0.000192059	0.00212662	0.0122206	0.109053	0.394918	0.0672499	0.213445	0.0414985	0.00496951	0.020493	0.0352048	0.0978774
n	2.81396e-05	6.36491e-06	1.34624e-05	3.62875e-05	0.000466141	0.00186358	0.108824	0.241044	0.153518	0.451603	0.0065604	0.0110967	0.00132481	0.00245471	0.0211608
a	0.000641373	0.000701357	7.48655e-05	0.000307636	0.0023567	0.00484174	0.0546435	0.27136	0.0967485	0.31319	0.0507529	0.00732904	0.0264176	0.113788	0.0568469
d	4.10968e-05	1.22451e-05	3.64856e-05	4.47387e-05	0.000385938	0.00149749	0.0716664	0.230145	0.12069	0.512935	0.00592289	0.01378	0.00162621	0.00396469	0.0372524
e	0.000356083	0.000593418	5.22528e-05	0.000228834	0.00162287	0.00371444	0.0340069	0.210521	0.115363	0.220516	0.0537221	0.010036	0.0397089	0.198856	0.110703
r	8.42936e-05	2.37106e-05	7.07516e-05	8.05205e-05	0.000461689	0.00136497	0.0284867	0.165757	0.145876	0.507601	0.00980254	0.0282052	0.00572653	0.017966	0.0884927
f	0.000358034	0.000752482	7.91645e-05	0.0001989	0.00118513	0.00298025	0.0190807	0.153341	0.0921927	0.232843	0.0473387	0.0101879	0.0503925	0.268009	0.121061
ò	0.00024891	0.000261861	0.000211418	0.000183109	0.00323486	0.00999825	0.0299832	0.0876888	0.027956	0.048127	0.00266195	0.010111	0.00949899	0.161755	0.60808
m	0.000850351	0.0100903	4.56145e-05	0.000449302	0.00150895	0.00128614	0.00178103	0.0207458	0.0845336	0.0119342	0.636597	0.0050167	0.0978267	0.0158665	0.111468
u	0.00162989	0.0136225	6.58067e-05	0.000761244	0.00191936	0.00401842	0.0129542	0.107701	0.257134	0.129661	0.325315	0.00754952	0.0880305	0.0398038	0.00983397
