 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.202168	0.0640685	0.733213	0.00029881	3.36527e-05	0.000113804	3.16465e-06	6.10943e-07	1.91251e-06	1.62029e-05	2.47618e-06	8.23045e-07	5.93689e-07	6.07385e-07	1.02912e-05	1.45264e-06	8.93091e-07	5.85876e-07	2.49337e-06	6.16724e-05
M	0.9983	0.00116841	0.000164846	2.82259e-05	0.000124857	9.92122e-05	1.42147e-05	4.75655e-07	2.10402e-05	3.05329e-05	2.53706e-05	5.56256e-06	5.57251e-07	1.22266e-06	8.51302e-06	4.61043e-06	1.29906e-06	3.68665e-07	1.90231e-07	6.88494e-07
a	0.996464	0.00288876	0.000265148	0.000110282	2.75847e-05	2.63e-05	2.63987e-06	2.14672e-06	3.92628e-06	2.65793e-06	4.59692e-05	3.11757e-05	1.75202e-06	7.13983e-06	1.66968e-06	3.04749e-05	2.15882e-06	1.86751e-06	4.99703e-06	7.96161e-05
r	0.155588	0.813572	0.0126008	0.00201245	0.00245381	0.0105408	0.000491287	9.01037e-05	0.000558507	0.00120264	5.86884e-05	3.80511e-05	7.58691e-05	0.000304084	0.000303444	2.32363e-05	4.92796e-05	2.35536e-05	2.41642e-06	1.08353e-05
ì	0.937631	0.046968	0.00909539	0.00080206	0.000449373	0.00166155	6.19038e-05	2.73014e-05	8.04812e-05	0.000258571	0.000135543	0.000104948	3.70996e-05	9.30119e-05	0.000116705	0.000138717	3.91933e-05	2.14641e-05	3.49657e-05	0.00224258
a	0.738703	0.136447	0.118068	0.0011059	0.00285806	0.00264885	8.56498e-06	1.2756e-06	1.06339e-05	3.65878e-05	3.85517e-05	2.36683e-05	1.13016e-06	2.30459e-06	3.87818e-06	2.31411e-05	5.52206e-07	6.9774e-07	9.22608e-07	1.67679e-05
p	0.319065	0.603807	0.057998	0.0107846	0.00295524	0.00369528	0.00034992	1.90341e-05	0.00027083	0.000318072	0.000134251	2.07427e-05	1.792e-05	2.97353e-05	9.18663e-05	2.4779e-05	1.78174e-05	1.04665e-05	7.59083e-06	0.00038142
e	0.361648	0.498195	0.0920745	0.00619986	0.0121935	0.0186042	0.00102895	0.000541677	0.000847267	0.00106077	0.000341233	0.000296827	0.000298679	0.00118713	0.000334035	0.000232319	0.000147132	0.000180244	0.000107765	0.00448061
r	0.00211921	0.663457	0.14247	0.00677079	0.0527409	0.0891536	0.0139533	0.00196216	0.0109964	0.00944135	0.0001843	5.16221e-05	0.000524968	0.00216644	0.00312274	3.70822e-05	0.00051584	0.000242631	1.37211e-05	7.5972e-05
ò	0.151885	0.487083	0.240704	0.0310648	0.0170715	0.0535997	0.00147828	0.000528626	0.00127158	0.00152276	0.0006776	0.000231377	0.000218886	0.00126441	0.000510787	0.000265497	0.000210112	0.000139451	0.000166245	0.0101063
s	0.0321133	0.0855932	0.772552	0.0566682	0.0222279	0.027884	0.000394565	4.47255e-05	0.0003338	0.000251323	0.000908779	0.000381786	8.25727e-06	5.88793e-05	2.95549e-05	0.00020653	1.12827e-05	7.82868e-06	1.63978e-05	0.000307731
