 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.919054	0.0682643	0.00991506	0.000556091	7.89965e-05	0.000251941	0.00187945
m	0.0960589	0.894924	0.00812365	0.000849552	1.8895e-05	1.88439e-05	6.35046e-06
à	0.0566333	0.643195	0.22403	0.0485825	0.0192103	0.0029968	0.00535195
k	0.00686357	0.989839	0.00178052	0.0007857	0.000434945	1.1737e-05	0.00028435
i	0.05068	0.94458	0.00342829	0.00125701	3.54827e-06	1.54229e-05	3.52797e-05
n	0.456468	0.400191	0.0675514	0.0731006	0.000125869	0.00246095	0.000102697
a	0.023603	0.31925	0.434186	0.161997	0.0306431	0.00362689	0.026694
t	0.0630557	0.12771	0.459692	0.311625	0.00234383	0.0214916	0.0140819
è	0.00337053	0.00618216	0.852223	0.0650786	0.0439174	0.00852276	0.0207055
l	0.000310694	0.128848	0.75184	0.0612717	0.0136701	0.00170114	0.0423575
i	0.000688699	0.0201135	0.924833	0.0528134	0.000351591	0.000598824	0.000601255
s	0.00123058	0.00237177	0.0722011	0.907317	0.00128486	0.0123235	0.00327079
t	0.000282541	0.000869061	0.556565	0.348471	0.0633009	0.00662142	0.0238906
i	0.00186893	0.000760536	0.0499497	0.0753765	0.0316477	0.651344	0.189052
a	0.000528665	0.000728921	0.0560517	0.854181	0.00702243	0.039613	0.0418743
m	0.000621138	0.00204737	0.0130031	0.929955	0.0391451	0.00856876	0.00665928
m	0.000983186	0.00200493	0.0406089	0.628207	0.170246	0.125008	0.0329429
è	0.000624426	0.00059537	0.0111054	0.257754	0.0478593	0.169886	0.512176
n	0.00381539	0.0526532	0.00277867	0.233455	0.517631	0.107303	0.0823628
i	0.00321735	0.00609116	0.0967841	0.46642	0.304224	0.107288	0.0159761
à	0.000672645	0.000361342	0.00161482	0.386481	0.105981	0.47386	0.0310292
t	0.000453669	0.00535352	0.00161904	0.100684	0.683819	0.197836	0.0102351
t	0.00178478	0.00466328	0.0102596	0.131403	0.686251	0.15126	0.0143782
o	6.23465e-05	4.08569e-05	0.00420569	0.00550266	0.242061	0.290766	0.457361
m	0.000113559	9.99569e-05	0.000217798	0.0128746	0.0207577	0.903124	0.0628122
e	0.000171649	0.000193624	0.00121227	0.00387795	0.680744	0.172414	0.141387
k	6.74779e-05	5.4437e-05	7.25769e-05	0.00237782	0.020486	0.811453	0.165489
k	0.000291608	0.000167006	0.000959655	0.00163348	0.145719	0.640815	0.210414
à	0.000406748	0.000129121	0.000696502	0.0124561	0.0779935	0.626198	0.28212
n	0.00201052	0.00901489	0.00913727	0.00820175	0.0420142	0.638458	0.291164
i	0.00113569	0.0024595	0.0103822	0.00489811	0.189693	0.757447	0.033984
k	0.000235553	9.75608e-05	5.29664e-05	0.00109917	0.00161711	0.777272	0.219626
o	0.000466387	0.00037464	0.0025243	0.0014026	0.0253776	0.539112	0.430742
</S>	0.000119794	3.88822e-05	4.0274e-05	0.000358625	0.00148529	0.434647	0.56331
