 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	0.807512	0.105593	0.00310386	0.0021702	0.00240738	0.00118502	0.00387094	0.00101335	0.0731436
ò	0.99934	0.000206885	4.76857e-05	0.000130553	8.7162e-05	6.22019e-05	2.79275e-05	2.23233e-05	7.48331e-05
z	0.982263	0.0136795	0.000439122	0.000509179	0.00116703	0.000316052	0.000279324	6.90271e-05	0.00127738
i	0.822818	0.153261	0.0172192	0.0031061	0.00163861	0.000240362	0.00045838	0.000639191	0.000619295
m	0.0218566	0.906245	0.0630383	0.00704861	0.000678495	0.00059827	0.000522326	9.96116e-06	2.45865e-06
i	0.420683	0.0329535	0.280775	0.0900851	0.0303009	0.0485177	0.042392	0.0165474	0.0377455
n	0.000421682	0.256919	0.690541	0.0429422	0.00115185	0.00217405	0.00496511	0.000153341	0.000731741
o	0.00919233	0.0282452	0.702189	0.164062	0.0375114	0.0198335	0.0178756	0.0028627	0.0182279
m	3.94049e-05	0.0188318	0.87638	0.0927274	0.00183111	0.00209778	0.00473259	0.000244606	0.00311573
i	0.0223237	0.0158347	0.543834	0.280432	0.0538949	0.0213534	0.0129535	0.00510479	0.0442687
l	3.10524e-05	0.00591815	0.737139	0.23366	0.00503304	0.00280547	0.00653919	0.000570038	0.00830474
ì	0.00127396	0.00395056	0.330614	0.544832	0.0723382	0.0173481	0.00780434	0.00146016	0.0203792
s	0.0362822	0.0108152	0.652652	0.127902	0.04221	0.0328598	0.0198236	0.0101641	0.0672913
i	0.00894451	0.008033	0.142613	0.588426	0.16155	0.0493386	0.02087	0.017302	0.00292346
a	1.14545e-05	0.00256306	0.103081	0.627622	0.216738	0.0329647	0.0162251	0.000162189	0.000632743
t	0.000306483	0.000827003	0.00451426	0.348113	0.624739	0.0154787	0.00399146	0.000277671	0.00175175
ù	0.000293796	9.36333e-05	0.00430766	0.223233	0.672545	0.0714877	0.0173301	0.00126809	0.00944059
t	0.00365171	0.00149058	0.00397559	0.0224462	0.71705	0.161311	0.0138502	0.00353743	0.0726872
t	0.00701441	0.00101468	0.00482598	0.0958663	0.646475	0.198819	0.0343534	0.0111568	0.000474493
o	0.00312679	2.07777e-05	0.00526797	0.015823	0.107123	0.325035	0.0552621	0.116103	0.372239
p	8.29609e-06	0.000407219	0.00317076	0.0363147	0.0259294	0.768695	0.155691	0.000694664	0.00908943
r	0.000685961	0.000234541	0.0024759	0.0329456	0.192433	0.611348	0.0854571	0.0170119	0.0574078
à	7.06268e-05	0.000979074	0.0212348	0.100021	0.071847	0.107201	0.118623	0.026637	0.553387
m	0.00194155	0.00286135	0.00187348	0.00264349	0.0221166	0.595605	0.301279	0.0567404	0.0149391
m	0.0406599	0.000665881	0.00112001	0.00171854	0.0235892	0.718591	0.0554028	0.156057	0.00219584
a	0.000973112	2.35369e-05	0.000344197	0.000519975	0.00515908	0.532928	0.0529337	0.0840909	0.323028
m	1.35017e-05	0.000699631	0.00105107	0.00387342	0.00277926	0.18633	0.668935	0.0147015	0.121617
e	0.00259978	0.000357109	0.00192139	0.00123014	0.00090577	0.276112	0.289117	0.222511	0.205246
t	1.60854e-05	0.000410953	0.000970545	0.000680798	8.14371e-05	0.0372606	0.592609	0.0686762	0.299294
i	0.000386976	7.95647e-05	0.000746072	0.000602248	0.000254144	0.0370238	0.264414	0.125213	0.57128
n	2.44641e-05	0.000409977	0.00113409	0.000524277	3.82958e-05	0.0141907	0.32124	0.147183	0.515255
A	0.00133311	0.00043019	0.00331834	0.00169964	0.000360614	0.0279545	0.171623	0.286458	0.506823
n	0.00857203	0.000369835	0.000610285	6.72601e-05	8.54758e-05	0.011761	0.15852	0.667574	0.152441
n	0.00291235	0.000353689	0.000554776	0.000266893	0.000114993	0.00265752	0.0283818	0.959911	0.00484658
a	0.00215058	6.48132e-06	0.000102629	5.5195e-05	7.54368e-05	0.0113231	0.0173504	0.694254	0.274682
</S>	8.91635e-06	0.000184891	0.000379192	0.000256678	8.30429e-05	0.00251323	0.0362147	0.0480387	0.912321
