 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	0.904621	0.0636829	0.0307911	0.000672156	3.66002e-05	1.27226e-05	2.99082e-06	3.45977e-06	1.38229e-05	1.7593e-05	8.32728e-06	0.000137789
ù	0.990486	0.00894031	0.000500631	4.69234e-05	1.43651e-05	4.28906e-06	2.10365e-06	1.10775e-06	1.22138e-06	5.73513e-07	7.93574e-07	1.59143e-06
s	0.99779	0.0010666	0.000884832	0.000146172	9.17383e-06	4.27919e-06	1.14043e-05	4.06859e-06	7.5016e-06	1.28349e-05	8.54906e-06	5.48112e-05
o	0.978981	0.0174027	0.00309485	0.00042244	1.3351e-05	1.73109e-06	1.15153e-05	8.43419e-06	2.18353e-05	1.44762e-05	1.58658e-06	2.65451e-05
t	0.830487	0.166473	0.00192418	0.00069338	8.06868e-05	7.99205e-06	0.000109181	2.97246e-05	0.00019268	1.39398e-06	2.99888e-07	4.17298e-07
r	0.207419	0.647441	0.0646197	0.0310828	0.0117429	0.010673	0.00935153	0.00355737	0.0020774	0.00079382	0.00346907	0.00777243
a	0.736963	0.105371	0.0118922	0.0098087	0.0426924	0.00629424	0.0197202	0.0194835	0.0128837	0.00168267	0.00524116	0.0279672
v	0.0397163	0.895075	0.0218645	0.0105039	0.0122359	0.00163194	0.00758962	0.00344386	0.006263	0.000182041	0.000361986	0.00113197
ù	0.0250612	0.884269	0.0528871	0.013961	0.00517491	0.00136856	0.00394465	0.00108515	0.00277185	0.000358091	0.000620211	0.0084987
d	0.000663132	0.829828	0.16038	0.00846111	9.74345e-05	1.85338e-05	4.05096e-05	3.585e-05	9.79467e-05	0.000159279	1.46307e-05	0.000203219
i	0.0698237	0.431546	0.435945	0.058388	0.00074911	8.2295e-05	0.00112413	0.000416362	0.00122238	0.0002475	3.89897e-05	0.000416162
ì	0.0162979	0.146516	0.652571	0.11953	0.0338472	0.000840264	0.0122978	0.00765961	0.0102059	0.000134043	4.05543e-05	6.06253e-05
r	0.000380973	0.0233095	0.915254	0.0592515	0.000979486	6.35453e-05	0.000152925	3.93964e-05	0.000378568	0.000148837	2.14911e-06	3.93584e-05
t	0.00012494	0.0105814	0.903053	0.0844725	0.000804617	7.97636e-05	0.000444823	0.000120852	0.000255202	3.98787e-05	6.68697e-06	1.61344e-05
e	0.00034414	0.282586	0.390808	0.173958	0.040403	0.0522274	0.00634999	0.0057173	0.00105327	0.00790981	0.00626258	0.0323805
g	0.000858727	0.004201	0.110572	0.7079	0.101188	0.00373985	0.0336403	0.0215407	0.0156506	0.000311461	0.000160407	0.000236602
r	0.00024861	0.0109043	0.583883	0.301327	0.0562513	0.00734519	0.0113993	0.00396272	0.00538065	0.000865975	0.00221435	0.0162184
a	0.00361197	0.0160217	0.0424677	0.0699673	0.229787	0.0386494	0.122395	0.118475	0.0354941	0.00325626	0.0170369	0.302837
m	9.65522e-05	0.000627416	0.0167977	0.701445	0.177925	0.012794	0.0387395	0.022924	0.0143022	0.00124427	0.00237939	0.0107254
m	0.000640346	0.001978	0.0761041	0.777698	0.121017	0.00339165	0.00743894	0.00161519	0.00376575	0.000445979	0.000959843	0.00494499
è	0.000389346	0.00375526	0.0353964	0.22323	0.278373	0.0220369	0.0493063	0.0471084	0.0173554	0.0150288	0.015388	0.292632
n	0.00493532	0.0274663	0.0998635	0.607557	0.0708819	0.0132616	0.0159593	0.0154738	0.0627526	0.075088	0.00234391	0.00441722
o	0.000640966	0.00462025	0.0377053	0.814309	0.0851496	0.0079273	0.0339111	0.00801152	0.0053158	0.00126945	0.00088205	0.000257972
p	0.000109197	6.82727e-05	0.000355645	0.111889	0.788474	0.0137978	0.0497764	0.0243788	0.00972505	0.000268395	8.91832e-05	0.00106874
o	0.000201013	0.00116958	0.00436131	0.140768	0.477431	0.0880309	0.132616	0.0858282	0.0146694	0.00732773	0.0302648	0.0173324
d	6.15856e-05	5.59698e-05	7.30173e-05	0.013134	0.846568	0.032	0.0555608	0.0293182	0.00706163	0.000375348	0.000468773	0.015323
d	0.00023158	0.0020506	0.00276542	0.0558333	0.596007	0.109465	0.0780986	0.0497066	0.0143059	0.00603587	0.0460811	0.0394187
h	0.000325136	0.000886857	0.0012445	0.0255934	0.159368	0.153965	0.131221	0.124834	0.0313083	0.00408148	0.0340507	0.333121
