 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.993805	0.00482858	0.000135496	0.000854708	1.59087e-05	6.24036e-06	4.85765e-06	7.29571e-06	1.03073e-06	2.42594e-05	2.79976e-05	1.76912e-06	2.62276e-06	1.17572e-06	9.43264e-05	4.95207e-05	0.000139691
ì	0.977588	0.0214818	0.000339898	0.000322321	6.09647e-05	1.74148e-05	1.1107e-05	2.95791e-05	1.84245e-06	4.75593e-05	1.41902e-05	1.19375e-05	1.09625e-05	8.67258e-06	1.05207e-05	2.18652e-05	2.13421e-05
m	0.9999	7.89873e-05	7.98584e-07	9.98642e-06	5.05043e-07	8.42164e-08	3.65905e-08	1.07783e-07	5.03743e-09	2.35975e-06	2.42934e-07	5.66401e-08	8.44624e-07	5.03413e-08	3.50401e-06	2.81048e-07	2.06907e-06
b	0.998526	0.00142515	6.32286e-06	2.33314e-05	1.2632e-06	2.36553e-07	2.86821e-07	2.1087e-07	4.13495e-09	4.48588e-06	8.287e-07	6.1068e-08	3.41155e-06	1.27257e-08	7.0188e-06	4.76288e-07	1.03363e-06
e	0.990732	0.00887163	0.000160888	0.000110625	2.07929e-05	1.88749e-05	9.16747e-06	6.27767e-06	3.73785e-07	2.94173e-05	5.26386e-06	2.11596e-06	1.55664e-05	2.96227e-07	1.62369e-05	1.59438e-07	3.7956e-07
r	0.0188862	0.536592	0.397429	0.0385364	0.00276572	0.000778792	0.002598	0.000543077	6.03031e-05	0.000260353	0.000785785	0.000342974	4.75588e-05	0.000275377	6.0601e-05	3.55428e-05	2.53096e-06
i	0.216829	0.506294	0.0411535	0.147555	0.036163	0.0030974	0.0110817	0.00262325	0.000446999	0.00189992	0.00385364	0.00178655	0.00375941	0.0039108	0.00250277	0.00142428	0.0156188
d	0.00120534	0.0831575	0.794613	0.060775	0.0150465	0.00260399	0.0195405	0.00519841	0.00211565	0.0020776	0.00701093	0.00405149	0.000179772	0.00178653	0.000335881	0.000237936	6.37082e-05
e	0.0401471	0.207042	0.124631	0.394957	0.102644	0.00911363	0.0280135	0.00684373	0.0012643	0.00503558	0.0106326	0.00445082	0.00852236	0.00930015	0.0064978	0.00434113	0.0365644
c	9.15894e-05	0.00434367	0.781366	0.111795	0.02775	0.00477558	0.034511	0.00787301	0.00620085	0.00241349	0.00889704	0.00599722	0.000192563	0.00259548	0.000341023	0.000532091	0.000324327
i	0.0117025	0.0306938	0.372386	0.375254	0.0635676	0.00872976	0.0159486	0.00618253	0.000951091	0.00373653	0.00584962	0.00405429	0.00746435	0.0140451	0.00386716	0.00854437	0.0670227
d	5.1424e-05	0.000403509	0.656451	0.156627	0.0373631	0.00496256	0.0600899	0.0121016	0.0189651	0.00228185	0.0182247	0.0108118	0.000366196	0.00629707	0.000441142	0.0102678	0.00429492
è	0.00604994	0.00778566	0.100893	0.578989	0.124894	0.0135221	0.0372812	0.0103413	0.0015844	0.00623688	0.011019	0.00682539	0.00975002	0.0172026	0.00597211	0.00752294	0.0541309
s	0.0324853	0.0143007	0.0212179	0.769607	0.0345928	0.00572916	0.0127624	0.00328518	0.000225751	0.0436266	0.0125392	0.000627434	0.00706618	6.44599e-05	0.0378784	0.000675965	0.00331573
s	0.0226398	0.00312059	0.0227878	0.74659	0.110434	0.0182973	0.0149873	0.00911028	0.000580577	0.00983517	0.0139703	0.0028947	0.00965251	0.000753932	0.00718923	0.00581609	0.00134072
a	0.00144257	0.0300506	0.0212524	0.0961055	0.139312	0.268667	0.0650002	0.0833088	0.02864	0.0888965	0.0453999	0.0340163	0.0274134	0.00310036	0.0211351	0.0219396	0.0243199
m	5.32932e-06	4.3838e-05	0.0195341	0.684025	0.141231	0.0311865	0.05942	0.0193305	0.0055568	0.00405815	0.0182995	0.013482	0.000298151	0.00304749	0.000356589	7.83081e-05	4.61375e-05
o	0.00722586	0.00380369	0.0079505	0.577677	0.219123	0.0224262	0.0296347	0.011684	0.00188929	0.00638271	0.00902718	0.00614315	0.0162041	0.0150098	0.00676733	0.00764569	0.0514059
n	5.12869e-06	1.27437e-05	0.00397206	0.529315	0.269998	0.0192547	0.0914927	0.0138597	0.028187	0.00151961	0.0155241	0.0104252	0.000193161	0.00405472	0.000208698	0.0082069	0.00377098
a	0.000616671	0.000475048	0.000616931	0.341123	0.488117	0.0483239	0.0383783	0.0191536	0.00279149	0.00617605	0.0111597	0.00817208	0.00793329	0.00750085	0.00391114	0.00191285	0.0136381
p	4.79528e-06	1.26819e-05	0.000940043	0.229466	0.511465	0.0527642	0.107172	0.0194661	0.0268402	0.00226044	0.0178079	0.0126221	0.000222948	0.00402393	0.000232883	0.0100606	0.00463717
à	0.000547036	0.000675202	0.000396424	0.127957	0.580802	0.101823	0.0623338	0.0335102	0.00462574	0.00897645	0.0149024	0.0144609	0.0107361	0.0113288	0.00460873	0.00207089	0.0202448
m	0.00946658	0.00248047	7.07159e-05	0.342147	0.286282	0.069999	0.0129412	0.00847287	0.000252914	0.147757	0.023466	0.00131811	0.0169495	5.57865e-05	0.0682493	0.0027132	0.0073776
