 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.914652	0.0316625	0.0524697	5.58617e-05	9.29614e-05	4.82201e-05	4.75517e-05	3.75696e-05	0.000933459
n	0.972573	0.0208136	0.00333658	0.00203291	0.000178902	0.000319604	0.000519749	0.000207924	1.78607e-05
ì	0.0244285	0.795358	0.0069139	0.0301707	0.095626	0.0232892	0.0110444	0.00403717	0.00913236
c	0.00272089	0.996202	5.95784e-05	5.70893e-05	0.000542334	0.000271507	7.44128e-05	8.56609e-06	6.32404e-05
h	0.049081	0.940135	0.0044924	0.00323742	0.000126347	0.000106278	5.60789e-05	0.00265127	0.000114514
e	0.00517185	0.99063	0.000782119	0.00178122	0.000377695	0.000711944	0.00019369	2.81586e-05	0.000322817
t	0.0282604	0.00197485	0.695086	0.267662	0.00443154	0.000724363	0.000685415	2.00547e-05	0.00115468
o	0.001281	0.121396	0.492971	0.200675	0.0757639	0.0515177	0.0168035	0.00168526	0.0379072
r	0.00270386	0.0029695	0.158439	0.824741	0.0040485	0.00237595	0.00375797	0.000350641	0.000613891
ì	0.00238165	0.0998077	0.0990589	0.236732	0.268282	0.150059	0.0748719	0.00401882	0.0647871
s	0.00124017	0.182135	0.0114704	0.113251	0.0923697	0.318328	0.00955972	0.091732	0.179915
o	0.00922734	0.0156294	0.134308	0.71711	0.0646517	0.0326781	0.00573562	0.0189662	0.00169306
n	0.000864755	4.81558e-05	0.0110096	0.94956	0.0247047	0.00674146	0.00519224	0.000444005	0.00143507
t	0.000478921	0.00280556	0.00359953	0.391413	0.41259	0.141693	0.0334212	0.000440776	0.0135591
a	0.000936944	0.00210608	0.279817	0.169668	0.178658	0.0697844	0.0423737	0.058228	0.198428
e	0.000725185	0.000123489	0.00313351	0.803342	0.103847	0.0167224	0.01537	0.00494281	0.0517943
m	0.000741016	0.000549649	0.000227753	0.176052	0.653715	0.130458	0.0238987	0.000353028	0.0140055
a	0.000850506	0.0198188	0.000699205	0.280492	0.434283	0.156882	0.037492	0.00843663	0.0610451
n	0.00146734	0.000417779	0.000699875	0.426816	0.37782	0.0540257	0.0305404	0.0291405	0.0790721
t	0.000297102	0.00080306	0.000164156	0.0427202	0.697003	0.195448	0.0266035	0.000552467	0.0364089
e	0.000810126	0.000712787	0.0212754	0.176352	0.176734	0.0722197	0.0689747	0.0966349	0.386286
ì	0.000350949	4.25226e-05	8.87664e-05	0.0425138	0.572771	0.183909	0.0440843	0.00702008	0.149219
t	0.00101431	0.0343096	4.22817e-05	0.00265242	0.113221	0.765754	0.0450216	0.0364249	0.00156043
s	0.000343892	0.0288188	9.33902e-05	0.0128309	0.159579	0.653276	0.11129	0.0320245	0.00174395
e	2.86609e-06	0.000958534	1.5453e-05	0.000688986	0.00650773	0.0213232	0.0078643	0.642853	0.319786
r	0.000345928	1.48733e-05	4.71645e-05	0.0136492	0.0690381	0.0711498	0.408772	0.0103004	0.426682
e	0.000114964	0.000608909	4.69598e-05	0.00209391	0.220707	0.404393	0.190217	0.00859957	0.173219
k	0.000589533	0.000153632	7.94574e-05	0.00709695	0.041392	0.0474054	0.382773	0.327734	0.192776
a	0.000469563	0.00793299	0.000221622	0.00300266	0.0811171	0.248903	0.331747	0.0189399	0.307667
v	0.000374978	0.00017891	4.62724e-05	0.00211635	0.00953778	0.0120805	0.183017	0.63206	0.160588
r	0.000488656	0.00644499	0.000165293	0.00178743	0.037303	0.131909	0.282099	0.0497856	0.490016
è	0.000230766	0.000459149	0.000437229	0.00571617	0.0108387	0.0023451	0.00668795	0.585338	0.387947
c	0.000359688	0.00617562	5.09764e-05	0.000160746	0.000870278	0.012118	0.0601872	0.811747	0.10833
h	5.22154e-05	0.055971	1.27672e-05	8.9245e-05	0.000670585	0.00702182	0.0131793	0.92028	0.00272294
i	0.000137862	0.000389293	2.70781e-05	0.000503764	0.00248885	0.0123522	0.0618388	0.560567	0.361695
</S>	0.000170522	3.38312e-05	2.59314e-05	0.000251647	0.000821997	0.0013267	0.0186718	0.00612452	0.972573
