 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.00035206397	0.005697445	0.04314685	0.69882834	0.21609789	0.00012607023	0.03371785	0.0016297136	0.00040386125
a8	0.0017266197	0.0013238465	0.048050683	0.07056778	0.30324513	0.042137142	0.45004407	0.07619079	0.0067139547
a31	0.0029235224	0.2568476	0.033884406	0.5561623	0.06938315	0.003062969	0.041811585	0.009446385	0.026478065
a29	0.002123019	0.039081115	0.032791365	0.12986588	0.52077353	0.10759347	0.12032947	0.040008318	0.0074337437
a11	0.04194106	0.15172811	0.08269265	0.24130788	0.068966754	0.01424403	0.2834319	0.077709086	0.037978504
a31	0.016548624	0.029536638	0.04248553	0.043681934	0.019758398	0.009007667	0.30640882	0.2419046	0.2906678
a17	0.030543072	0.0026309353	0.25620487	0.009327316	0.06003162	0.21180923	0.29475084	0.13087825	0.003823847
a21	0.0023126337	0.0043055145	0.015943453	0.013963802	0.019778902	0.014487041	0.6128148	0.2565329	0.059861064
a24	0.003978593	0.0021954323	0.037276838	0.009988607	0.026998214	0.03054002	0.52262616	0.24094594	0.12545013
a31	0.030057967	0.0042717457	0.043849934	0.059056643	0.16872002	0.0848834	0.34478807	0.19695969	0.067412645
a18	0.03914996	0.012821453	0.054619342	0.101348735	0.17799746	0.062364165	0.30763534	0.22092561	0.023137875
a31	0.037419487	0.009590599	0.028359776	0.0680426	0.17831896	0.085161924	0.31135198	0.20306212	0.07869253
a8	0.09528894	0.05650671	0.05217182	0.08873406	0.18988603	0.06883936	0.21767718	0.20767574	0.023220137
a31	0.006832965	0.002768709	0.035571296	0.015242866	0.056801364	0.07729768	0.5046531	0.24413486	0.05669713
a11	0.12049654	0.19570573	0.027924083	0.070179984	0.15108407	0.023646351	0.12103993	0.18642627	0.10349698
a31	0.0971738	0.09322059	0.022599952	0.07089941	0.11336741	0.044759903	0.16482753	0.20555691	0.1875945
a8	0.103073955	0.15501769	0.023699299	0.05977501	0.17173168	0.032902215	0.12420955	0.17714147	0.15244912
a24	0.08812754	0.021776015	0.027238587	0.06657318	0.09804316	0.044331655	0.18864064	0.245155	0.2201142
a31	0.19345511	0.20711994	0.036837284	0.07046821	0.10247511	0.107636206	0.068317845	0.089455426	0.12423494
a37	0.06621942	0.117784396	0.012697201	0.049397048	0.2239243	0.084863134	0.119311996	0.14146021	0.18434237
a31	0.14535719	0.18806745	0.021085696	0.06847003	0.12114486	0.10092845	0.09926463	0.12057502	0.13510665
a28	0.059943262	0.14438784	0.013111173	0.051455192	0.22151434	0.13871057	0.081018195	0.099765904	0.19009349
a31	0.16944206	0.19938248	0.026918922	0.074526675	0.11959704	0.083800584	0.08810782	0.10950105	0.1287234
</S>	0.05468321	0.18633978	0.014752439	0.081112884	0.21085241	0.10420923	0.088797875	0.10316621	0.15608609
