 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.0061207665	0.05562495	0.08952895	0.62162656	0.11066467	0.052454017	0.034240723	0.024045633	0.000573835	0.0005807199	0.0006997775	0.0014335284	0.0024057871
a28	0.10990857	0.0143741155	0.040105827	0.06226035	0.10539868	0.0020401126	0.0494266	0.008070787	0.010978992	0.37957257	0.14718968	0.027744249	0.042929474
a15	0.003872466	0.1981198	0.007653365	0.04740947	0.71396047	0.006741924	0.00088547415	0.009185772	0.0013565829	0.0027823967	0.0036099707	0.0013829954	0.0030393158
a31	0.003384862	0.10676254	0.09627345	0.1923829	0.33723286	0.016436303	0.0031606732	0.061650153	0.001925457	0.12942907	0.037005354	0.008763102	0.005593202
a20	0.02365242	0.02859391	0.19717985	0.34124446	0.19831154	0.012725073	0.0069685006	0.08139124	0.001719114	0.041398596	0.047463316	0.015986066	0.0033658633
a31	0.04738933	0.089760095	0.032527868	0.031034848	0.063542694	0.055736974	0.021637898	0.07469215	0.0037400147	0.23972417	0.31060505	0.016546063	0.013062788
a35	0.08440562	0.03511497	0.20634907	0.15287237	0.19422321	0.010216422	0.07060658	0.040699013	0.053851962	0.041964836	0.07934901	0.02623061	0.004116327
a8	0.037407707	0.053088237	0.022686629	0.021068884	0.03628308	0.053868644	0.02059659	0.04840686	0.010035334	0.1659885	0.41505814	0.055538718	0.059972692
a31	0.024086567	0.03231683	0.016136894	0.015804974	0.021619018	0.043656003	0.018985044	0.02864989	0.0051614554	0.15642512	0.43908176	0.054493453	0.14358304
a29	0.05029777	0.02254223	0.016409583	0.010947894	0.02094201	0.009792836	0.06238526	0.021922123	0.08664971	0.25668174	0.34868917	0.08211406	0.010625614
a41	0.00845749	0.0031203674	0.0012376268	0.0011808166	0.0017021232	0.0036692407	0.01277685	0.0034119317	0.019831378	0.14709802	0.6654848	0.06614855	0.06588086
a37	0.008873413	0.0018685521	0.0008120689	0.0008294181	0.00084641593	0.0033819657	0.018263338	0.0022093593	0.016279759	0.1923193	0.5972135	0.075093865	0.082009055
a24	0.018630818	0.0014581572	0.0011302528	0.0013604966	0.00047923593	0.0039684633	0.02277429	0.0033777563	0.0044574314	0.31715205	0.50932515	0.089009054	0.026876932
a28	0.039719973	0.0026775324	0.0054812226	0.0070984126	0.0004589091	0.008678664	0.033839773	0.009408677	0.006997899	0.3087808	0.32768074	0.16583389	0.08334359
a31	0.04416108	0.0055018794	0.010575377	0.012926515	0.0005170862	0.015840616	0.0278402	0.021262035	0.0044372478	0.30630195	0.32181582	0.16330497	0.06551517
a20	0.0888817	0.023797719	0.03168111	0.032105833	0.0013599982	0.03866532	0.02324117	0.07828911	0.0120480945	0.18469782	0.17465971	0.24006163	0.07051078
a24	0.0981737	0.031076763	0.024524404	0.025204342	0.0015783631	0.028268794	0.03318734	0.029608667	0.01984324	0.21254091	0.17808862	0.18789217	0.13001265
a31	0.13662347	0.07673082	0.031626783	0.029280417	0.005366837	0.034680944	0.029863501	0.031709656	0.01846925	0.17021301	0.12470545	0.16712053	0.1436093
a13	0.08983842	0.16410337	0.055811107	0.025923902	0.05137972	0.03830084	0.008196167	0.073269464	0.0070956675	0.06651567	0.049293727	0.19615331	0.17411864
a18	0.18372035	0.1495044	0.039587677	0.03100411	0.02853216	0.04403741	0.02303494	0.032179214	0.019839035	0.11819306	0.0728761	0.13172896	0.1257626
a31	0.15090287	0.12779215	0.033781752	0.0285033	0.03191013	0.038125485	0.024497537	0.031003604	0.01734917	0.14252275	0.100240566	0.14197388	0.13139683
a11	0.11245753	0.18768723	0.05238106	0.027490914	0.14344168	0.050618824	0.005282954	0.0450129	0.004844611	0.047284905	0.030537408	0.15509921	0.13786076
a31	0.18826094	0.17836942	0.046264865	0.031675432	0.09692137	0.054552443	0.019546743	0.031799592	0.018344786	0.09017383	0.05003646	0.09573083	0.09832324
a46	0.07801353	0.16611475	0.066750534	0.025407702	0.19488166	0.05364487	0.00482167	0.05597219	0.0046636616	0.042917985	0.022249764	0.1346437	0.14991796
a31	0.19033378	0.17827727	0.059283704	0.038068786	0.087008454	0.06884747	0.019063197	0.03650204	0.01706192	0.08448282	0.0426047	0.08738366	0.091082215
a8	0.077824384	0.15492554	0.08982939	0.03876956	0.18753324	0.07632174	0.004584666	0.06289921	0.0040702038	0.03364942	0.013907628	0.123956874	0.13172811
</S>	0.1971128	0.13847815	0.0786145	0.05159167	0.017694127	0.08217636	0.02225262	0.046340156	0.017611062	0.10195189	0.047123265	0.09805029	0.1010031
