 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	3.364507e-05	3.959922e-05	4.7876143e-05	9.1312286e-05	0.014232784	0.00076286966	0.018530682	0.019999065	2.6796371e-05	0.9462353
a31	0.007402408	0.008406654	0.015879015	0.11330253	0.10252444	0.093492106	0.3622681	0.2237888	0.0032655206	0.06967039
a13	0.030610338	0.11379299	0.17999627	0.061777793	0.46216178	0.052414957	0.06312916	0.012466898	0.0069192527	0.016730634
a37	0.034044188	0.17223056	0.101474844	0.3985112	0.13737468	0.014140647	0.08826972	0.030942913	0.0098575195	0.01315376
a31	0.0448484	0.4292747	0.077376775	0.24474852	0.060045853	0.0046042684	0.06686128	0.027878787	0.018612765	0.025748597
a39	0.04918457	0.8415732	0.017648451	0.03422834	0.019025939	0.022957303	0.004523929	0.001794541	0.006072768	0.0029909017
a20	0.11599693	0.37707293	0.037170433	0.22959703	0.048615452	0.004543165	0.12174379	0.03808857	0.008437913	0.018733777
a31	0.15715192	0.32356006	0.051342197	0.2984803	0.037287254	0.0052150344	0.071894936	0.026386488	0.010828911	0.017852817
a0	0.15677293	0.50640476	0.08685974	0.17639267	0.031917855	0.03037727	0.0054160696	0.0011217879	0.002465829	0.0022710823
a31	0.1325133	0.15814304	0.07083462	0.29346976	0.07766629	0.013895323	0.17388901	0.05338379	0.0069087674	0.019295994
a20	0.15907432	0.32838193	0.19000033	0.2405942	0.027795024	0.033518504	0.011908169	0.0022156015	0.0033441344	0.0031678663
a24	0.14275993	0.19419886	0.121897526	0.34540546	0.043674566	0.017164825	0.0934006	0.02377096	0.005886604	0.011840685
a31	0.061731532	0.046904147	0.113804005	0.13138546	0.11155879	0.068514064	0.26773918	0.16619039	0.018156221	0.014016239
a10	0.08496968	0.14537688	0.42753583	0.21043399	0.051554706	0.05154222	0.01926624	0.0036090335	0.0024331072	0.0032782778
a27	0.10470417	0.099656485	0.20667093	0.26223204	0.07054259	0.032157652	0.1519919	0.051723294	0.0065758913	0.013745061
a37	0.09937569	0.082376845	0.10839309	0.15955028	0.11569545	0.047944624	0.22559884	0.13654087	0.012643192	0.0118811
a31	0.07378586	0.06028984	0.11471024	0.12065129	0.13277288	0.08875744	0.24402559	0.13906492	0.014769054	0.011172896
a18	0.07626001	0.074291535	0.49336553	0.14202857	0.08589087	0.057503715	0.05199231	0.011347011	0.002948575	0.0043719304
a11	0.10727503	0.05558237	0.13278268	0.112423696	0.10914616	0.06707264	0.24134764	0.14941521	0.013141373	0.011813263
a31	0.08293655	0.05708017	0.10452475	0.08690084	0.10582425	0.1590144	0.22658946	0.15047085	0.015301361	0.0113573065
a28	0.07231238	0.04736151	0.4049633	0.08715121	0.1174915	0.067551196	0.13778552	0.04525866	0.009458563	0.010666178
a31	0.10542534	0.037966553	0.12559223	0.068493456	0.07973024	0.11471261	0.22170642	0.18807009	0.03190793	0.026395198
a20	0.07202576	0.03366206	0.2905275	0.064436145	0.10392026	0.07313726	0.20354907	0.096914425	0.029086223	0.032741275
a3	0.11971736	0.029437046	0.17538925	0.061274417	0.061542053	0.0712453	0.19895254	0.17533372	0.043546893	0.06356152
a28	0.10164291	0.039724525	0.13336547	0.0594547	0.07275114	0.15306386	0.18896502	0.1756711	0.039490487	0.035870735
a20	0.10734577	0.055399545	0.109879665	0.05582074	0.08073618	0.13745244	0.21417508	0.1540534	0.02640202	0.058735088
a31	0.0968289	0.04725071	0.09879105	0.051063407	0.08074694	0.15065445	0.21698129	0.16444844	0.03274847	0.060486358
a46	0.07834394	0.017327104	0.15347838	0.03991386	0.08286331	0.09804627	0.24841586	0.14301774	0.04471428	0.09387924
a23	0.121473275	0.05745975	0.11178226	0.04315702	0.067743145	0.15857734	0.16395475	0.15039137	0.05158357	0.073877506
</S>	0.13738352	0.06716322	0.13478129	0.05164416	0.06806635	0.18420415	0.1152775	0.1434764	0.060802735	0.03720066
