 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	8.62302e-05	6.7719404e-05	0.00016866541	0.00019599688	0.00037336396	0.036150426	0.38549238	0.48382482	0.06435764	0.017883748	0.00015788477	0.011241166
a18	0.0030596147	0.019281453	0.059086777	0.007689589	0.32074305	0.37006763	0.08658126	0.00024337547	0.04881649	0.07538943	0.0067187133	0.002322581
a31	0.0020685706	0.0015361122	0.005768662	0.042448744	0.1797718	0.3755287	0.33227763	0.03668903	0.009287512	0.010620103	0.00081598765	0.0031871996
a20	0.0011058502	0.0039998414	0.016273217	0.1760015	0.36386064	0.2293451	0.10519236	0.0746149	0.021055985	0.0033529089	0.0034995	0.0016982376
a15	0.003439459	0.017546453	0.088763215	0.1024053	0.35343462	0.18974583	0.14720103	0.005882327	0.00981189	0.059633676	0.007525915	0.014610348
a31	0.06272142	0.1740888	0.07279671	0.018072726	0.23450999	0.07614064	0.042451415	0.0038101447	0.008667785	0.14525966	0.058965504	0.10251511
a20	0.030609185	0.11610133	0.06024292	0.031875145	0.5534476	0.16670972	0.026233183	0.0011454228	0.0049762963	0.0032890968	0.003985755	0.0013843462
a11	0.05271833	0.14193405	0.07162052	0.01436909	0.33234307	0.14278856	0.082679965	0.0012036278	0.0122982245	0.10325893	0.026367549	0.018418035
a0	0.07370072	0.15044557	0.08159825	0.0022041404	0.21482494	0.12091984	0.07933037	0.00014346493	0.047573507	0.16122054	0.051980697	0.016057998
a41	0.041946918	0.08995024	0.12042506	0.0020091496	0.19930087	0.13083266	0.11232388	0.000109147004	0.08422191	0.16070147	0.044362023	0.013816699
a20	0.044038143	0.10032575	0.09852067	0.0014702345	0.22983153	0.1216981	0.099992	0.00013597711	0.07405815	0.1573134	0.055407673	0.01720839
a31	0.013373998	0.042634822	0.09391588	0.0014821826	0.2643534	0.13879286	0.18725023	0.00022645536	0.086308725	0.12922588	0.036095336	0.006340305
a30	0.020990392	0.043616842	0.10930047	0.0028393269	0.37836415	0.18338141	0.21184954	0.00027129333	0.021381825	0.022009073	0.0043776217	0.0016180604
a31	0.048353862	0.081221886	0.10549294	0.0021057893	0.14218959	0.11249474	0.13089254	0.0001286738	0.12593913	0.19246435	0.044728544	0.013987858
a20	0.03667082	0.048417024	0.1134522	0.006361958	0.3213138	0.1884933	0.18266122	0.0002964074	0.045184493	0.04596587	0.008208502	0.0029743742
a31	0.05470062	0.07511637	0.122494906	0.004628834	0.13367261	0.11308805	0.1164924	0.0002096554	0.1295251	0.19287296	0.04572684	0.011471604
a37	0.057441488	0.05117007	0.120398454	0.015410735	0.26752967	0.1704578	0.14218506	0.0004372498	0.07856009	0.0768205	0.015466154	0.0041227564
a35	0.0979631	0.08502728	0.12973596	0.024975788	0.09343016	0.076980606	0.07969404	0.0012265256	0.12658472	0.19271259	0.06489976	0.026769467
a11	0.2105815	0.12514341	0.13813907	0.023083594	0.09642558	0.071367286	0.0669723	0.00079991843	0.076385334	0.12849015	0.045089833	0.017522126
a46	0.18176074	0.100329965	0.1097655	0.09463948	0.06567136	0.045730196	0.046585646	0.0073415255	0.09028065	0.14417234	0.07745479	0.036267795
a31	0.13957687	0.07802867	0.090670355	0.09214003	0.05973384	0.043653563	0.048318703	0.009849173	0.11323499	0.17069086	0.102957785	0.051145226
a46	0.09206753	0.082580924	0.1205204	0.15805256	0.069564916	0.039038982	0.041182373	0.011675619	0.10994373	0.15339066	0.084826134	0.037156172
a18	0.17096886	0.09458506	0.098024786	0.12855512	0.053889144	0.032976348	0.03407905	0.01850649	0.08594345	0.1319103	0.09868908	0.051872253
a31	0.15618289	0.08683507	0.089751944	0.12986648	0.04909228	0.029472215	0.03201981	0.023875477	0.09306026	0.1363278	0.11010889	0.0634069
a1	0.1308399	0.094239004	0.1000719	0.13808803	0.05306473	0.025645453	0.028351434	0.025984949	0.1016292	0.13973576	0.10244856	0.059901047
a20	0.17067222	0.09987059	0.099941485	0.1407805	0.05237356	0.028406927	0.028231436	0.027526429	0.07717784	0.11874797	0.100796446	0.055474613
a31	0.13950916	0.09485214	0.09924052	0.14004315	0.052683126	0.025783965	0.026624467	0.030604854	0.090313174	0.1313663	0.106627844	0.062351312
a27	0.11777381	0.100950584	0.10577634	0.13092838	0.06333759	0.025764562	0.023371277	0.037591897	0.09691857	0.14210379	0.10189499	0.053588178
a31	0.15825003	0.12219523	0.12196633	0.15158616	0.06988631	0.028853685	0.023200955	0.039387945	0.063733995	0.10208878	0.08053598	0.03831463
a46	0.08753676	0.08864111	0.09447395	0.105073765	0.07107084	0.032342024	0.024764312	0.05085224	0.11121184	0.16901916	0.115004346	0.050009638
</S>	0.13378453	0.119317695	0.12220945	0.14064988	0.08161832	0.033729132	0.024131805	0.049822856	0.0692061	0.110434	0.080523394	0.03457282
