 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.00010496836	5.2145893e-05	2.1759544e-05	0.0004786959	0.8399721	0.13568659	0.023134295	0.0001238814	0.00042567283
a31	0.019843869	0.011553255	0.053240445	0.01106333	0.67731345	0.037636008	0.16140716	0.023793347	0.004149105
a46	0.0027974823	0.0044547664	0.003358016	0.012061685	0.78230536	0.16672263	0.01958803	0.0054594367	0.0032525226
a8	0.014171756	0.051809955	0.0420967	0.004493583	0.12891729	0.06363654	0.0071059396	0.68420625	0.0035619552
a20	0.02630067	0.2690398	0.09385054	0.008973923	0.05608092	0.06667362	0.0032050433	0.47311893	0.0027565323
a31	0.0591212	0.32867154	0.16092677	0.019875983	0.05845694	0.18655162	0.0122873625	0.17136875	0.0027398723
a20	0.10911911	0.18699092	0.41313687	0.037171826	0.10836953	0.095592	0.018693663	0.030791553	0.00013447319
a13	0.14015526	0.2712649	0.23889463	0.028404023	0.115021266	0.098133266	0.013746636	0.09056338	0.0038165823
a14	0.124347776	0.19557054	0.17990363	0.06720737	0.113133594	0.1976601	0.040749658	0.0657805	0.015646845
a0	0.11442302	0.16821645	0.17491443	0.077796556	0.1296637	0.22939636	0.05780467	0.041864563	0.005920197
a31	0.093879834	0.12190014	0.12644388	0.092969455	0.112009175	0.32294425	0.07229345	0.04207392	0.015485867
a37	0.11210562	0.13147588	0.21464947	0.08787414	0.35069197	0.041350447	0.031493362	0.03016862	0.00019050387
a35	0.11949902	0.12534167	0.15039106	0.11315256	0.13761179	0.19849008	0.09046569	0.03894519	0.026102912
a17	0.109355055	0.13572724	0.14326689	0.089636	0.120892964	0.26957032	0.07415284	0.03957044	0.017828243
a31	0.09790064	0.118829995	0.1258146	0.10174096	0.11767789	0.30808815	0.07811172	0.04031183	0.011524183
a15	0.10586191	0.09917416	0.17477363	0.13884398	0.3362841	0.05097692	0.056299448	0.037268277	0.0005176527
a31	0.10477123	0.097723484	0.108772084	0.13275532	0.10551203	0.20182167	0.13614586	0.05413577	0.058362596
a46	0.09655551	0.086984575	0.13095044	0.2090711	0.26484066	0.048572835	0.10659606	0.054361034	0.0020677608
a35	0.1321915	0.08454077	0.11794955	0.0894606	0.13192299	0.07200423	0.19337554	0.038266473	0.14028834
a20	0.09520123	0.0790344	0.08841698	0.11447224	0.08956301	0.17941949	0.1907959	0.053442992	0.109653726
a31	0.096168384	0.083655715	0.090555586	0.12234586	0.09267052	0.21361297	0.17577827	0.049922816	0.07528989
a17	0.08279536	0.054631785	0.09804384	0.22294837	0.19671784	0.0710855	0.21489003	0.043442838	0.015444382
a20	0.10412568	0.07272958	0.073814474	0.095957644	0.07207624	0.121617585	0.22312565	0.05774073	0.17881249
a8	0.09471259	0.07247711	0.077852756	0.09651784	0.080670744	0.1741709	0.2194511	0.054783773	0.12936322
a23	0.08782324	0.20690146	0.1366951	0.019243183	0.06724067	0.2873304	0.032795124	0.09576826	0.0662025
a46	0.12405696	0.09853288	0.09671706	0.07211254	0.09389886	0.16174956	0.17748354	0.059199814	0.11624879
a8	0.13209622	0.07934662	0.07008823	0.08793331	0.06535821	0.12985492	0.22886822	0.04902148	0.15743284
a31	0.09557109	0.12547736	0.11767716	0.06178141	0.10204156	0.29375708	0.08586633	0.060194705	0.0576332
a17	0.097453915	0.059008867	0.070380166	0.19100867	0.07670619	0.14575392	0.21991464	0.062936455	0.07683711
a31	0.109071486	0.065064006	0.052466497	0.12651668	0.044017952	0.14267504	0.22284175	0.047601387	0.18974517
a37	0.07815781	0.048186634	0.066394076	0.21091704	0.078922406	0.13827504	0.22883652	0.048292357	0.10201812
a31	0.12744093	0.07068536	0.052680504	0.13650788	0.040280756	0.1303646	0.21108304	0.046912327	0.18404458
a30	0.08964679	0.045708746	0.053772252	0.19602108	0.05590491	0.14274158	0.2288626	0.033206377	0.1541357
a21	0.1503347	0.08076652	0.0569179	0.121950895	0.040247288	0.11122684	0.21392804	0.04031759	0.18431024
a10	0.14702384	0.07938031	0.05670448	0.10874553	0.041475594	0.112936065	0.2216721	0.04048083	0.19158123
a39	0.13735156	0.07597408	0.056806847	0.10965252	0.044226117	0.12068957	0.22463003	0.042117387	0.18855193
a38	0.14864211	0.081280306	0.06072746	0.0972412	0.04773577	0.11078658	0.22518878	0.04210843	0.18628931
a41	0.16522601	0.09588556	0.07399364	0.08796235	0.060651813	0.10801039	0.20747359	0.043670613	0.157126
a18	0.16090183	0.0872913	0.06265031	0.11166623	0.047323775	0.12061638	0.21747357	0.03998896	0.15208766
a31	0.12995961	0.073780045	0.05741581	0.12990607	0.048445515	0.14989847	0.21616651	0.044900164	0.14952783
a21	0.10304529	0.06400913	0.056803882	0.18730047	0.052420497	0.18239026	0.1946796	0.07858254	0.08076833
a20	0.16819069	0.09010725	0.06156899	0.10200678	0.042721108	0.10254402	0.21800518	0.037658557	0.17719741
a31	0.14402838	0.07804057	0.056096558	0.13625856	0.04245243	0.13890494	0.21350871	0.04268627	0.14802355
a28	0.13821058	0.07542178	0.057234023	0.17199667	0.043016188	0.14965293	0.18957707	0.05890358	0.1159872
a31	0.20381264	0.12061411	0.0759231	0.09523998	0.04058069	0.07244218	0.21464217	0.028457643	0.14828745
a17	0.16660781	0.098418586	0.07210518	0.17667347	0.03947874	0.10673481	0.19952329	0.026932435	0.11352569
a20	0.19361332	0.13139421	0.08657107	0.10952943	0.041376024	0.06560454	0.22636554	0.023416167	0.12212972
a31	0.19657074	0.13340022	0.08826875	0.10387119	0.042291265	0.062133964	0.22744139	0.023265822	0.12275676
a37	0.15823539	0.114040084	0.08390188	0.18294914	0.040548783	0.08607951	0.21876566	0.02269926	0.09278028
</S>	0.18249437	0.13570732	0.095288254	0.11382498	0.044924103	0.057299893	0.24266942	0.020353116	0.10743853
