 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.028510515	0.0027161953	0.09279842	0.7570885	0.027708177	0.022761844	0.0018261098	0.0064736092	0.06011663
a46	0.03748287	0.26929304	0.3865318	0.08832435	0.09148823	0.07006035	0.0029122655	0.02062953	0.033277597
a31	0.023204084	0.053576536	0.7270704	0.14346497	0.022474699	0.009549233	0.0009390589	0.007955744	0.011765331
a27	0.0083789695	0.055427328	0.28344846	0.22656918	0.18710336	0.07454153	0.074713975	0.0856754	0.0041418104
a41	0.048603844	0.374067	0.4514524	0.039574947	0.015330517	0.013583717	0.0025305427	0.030076725	0.024780277
a1	0.06333913	0.18252102	0.107729934	0.007531681	0.04066765	0.0384525	0.081182286	0.36593592	0.11263985
a21	0.012175279	0.057000227	0.035606686	0.005896818	0.075457536	0.087317	0.13127586	0.56860614	0.026664486
a31	0.026386848	0.15054867	0.066086724	0.01123418	0.13321982	0.19133335	0.11331003	0.25825804	0.049622297
a13	0.1366098	0.27378312	0.37340862	0.044273455	0.06235013	0.049863223	0.01366668	0.033892393	0.012152662
a31	0.20079759	0.22689295	0.17234327	0.10648263	0.06618546	0.08575464	0.03762297	0.04028526	0.063635126
a41	0.20625125	0.1807909	0.23357601	0.1783785	0.07840638	0.06435696	0.010424445	0.027470991	0.020344427
a35	0.14862664	0.20201679	0.18818976	0.12858197	0.08118649	0.091051415	0.019380197	0.03583952	0.10512726
a31	0.2280559	0.17845392	0.13773316	0.13301748	0.07311522	0.08974203	0.028354945	0.034297448	0.097229905
a14	0.10369933	0.08854339	0.13045941	0.22237782	0.11616254	0.13921624	0.024715126	0.06921897	0.10560714
a28	0.2099408	0.15628847	0.107350044	0.118754074	0.06918242	0.09074521	0.029956004	0.055443406	0.16233957
a31	0.26681048	0.15448493	0.09826816	0.124363184	0.06368907	0.079944655	0.035193987	0.046294898	0.1309507
a0	0.089860365	0.089032084	0.10449923	0.19684969	0.09130384	0.13422728	0.034356758	0.08959817	0.17027247
a31	0.2721271	0.20610145	0.10930569	0.1397212	0.05033346	0.057642035	0.0264601	0.042401843	0.09590715
a46	0.10122322	0.09398742	0.096854076	0.28594935	0.064237535	0.08795785	0.023468034	0.070106454	0.176216
a17	0.1535255	0.2202228	0.14799194	0.19786671	0.04834443	0.05724663	0.017314315	0.05422546	0.10326223
</S>	0.2995148	0.19954383	0.099049464	0.14061934	0.041482806	0.051066	0.023015318	0.048987236	0.09672122
