 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.0012973147	0.0008108422	0.00055346603	0.0012804287	0.014115799	0.06675489	0.31077486	0.015879905	0.5543025	0.0011481378	0.033081856
a31	0.020982698	0.0015142926	0.016469477	0.06545738	0.34367543	0.29218638	0.043037854	0.0960706	0.07580599	0.006325036	0.038474828
a7	0.05476541	0.008302637	0.027573844	0.0241429	0.05420827	0.24984139	0.4983329	0.041686397	0.015426182	0.012815113	0.012905017
a0	0.1587046	0.039110493	0.13889709	0.21373703	0.10482363	0.106368914	0.07685761	0.07107869	0.0030388846	0.033700176	0.053682905
a31	0.13478228	0.040272437	0.115262106	0.13670129	0.025894074	0.014728131	0.031322807	0.02756005	0.0071752346	0.22149779	0.24480376
a37	0.14910452	0.0069977585	0.21467939	0.2607432	0.1186846	0.10561273	0.026612982	0.018207366	0.0008941009	0.09169084	0.0067724837
a8	0.12998259	0.038724136	0.1850945	0.20176074	0.038147304	0.016372923	0.026568476	0.024442578	0.006096291	0.1619345	0.17087601
a37	0.2555675	0.03361478	0.16621691	0.19825453	0.027032504	0.007796557	0.0106841875	0.012468194	0.0045779296	0.10621094	0.17757596
a31	0.21387893	0.10806943	0.19433603	0.18577588	0.051320467	0.0129641695	0.01369694	0.022746796	0.029740613	0.1264957	0.040975127
a17	0.19279066	0.052100234	0.378084	0.15410827	0.07719871	0.07796046	0.019678358	0.037048258	0.00304627	0.0051949676	0.0027898245
a37	0.22518906	0.106053926	0.21098503	0.21236502	0.07015569	0.01796096	0.014196965	0.025461828	0.015969964	0.051539678	0.05012175
a31	0.19813786	0.13105334	0.16561292	0.16497481	0.06055151	0.018929532	0.022196133	0.033303313	0.045070816	0.11948462	0.040685095
a14	0.1528991	0.08086222	0.3074253	0.12565963	0.07530347	0.10204487	0.062857114	0.076010846	0.006321115	0.0070328345	0.0035835656
a3	0.13215072	0.13429429	0.19264159	0.15613303	0.09307777	0.04189019	0.04941702	0.069177836	0.043188367	0.046210263	0.041818902
a11	0.14536314	0.14598386	0.14800134	0.14041567	0.06776228	0.025740368	0.03760756	0.047292612	0.07798066	0.12556136	0.038291197
a35	0.16079156	0.15988663	0.12515272	0.12788284	0.06538933	0.02952206	0.05035357	0.051529486	0.09025802	0.10790526	0.031328518
a8	0.23777662	0.120561175	0.14022896	0.1553043	0.052819975	0.014876324	0.018218236	0.027967853	0.056338325	0.13381991	0.042088307
a23	0.16345234	0.02092058	0.07467032	0.09041842	0.013533569	0.0041686306	0.010528893	0.009361948	0.0173062	0.36985984	0.22577922
a31	0.21178864	0.069241226	0.14191371	0.16593577	0.038185284	0.007075278	0.010131149	0.013873175	0.038351852	0.22434884	0.07915503
a11	0.055723023	0.094142295	0.09808501	0.06668918	0.08136234	0.14514755	0.18525179	0.16333297	0.059438482	0.020690458	0.0301369
a10	0.088811524	0.10843791	0.054287437	0.05722697	0.04257787	0.04795429	0.17332494	0.13371715	0.12079669	0.122884214	0.049981028
a31	0.1167947	0.12737352	0.07085538	0.08337934	0.054700598	0.052866373	0.12793888	0.09903941	0.095125444	0.14124857	0.030677758
a10	0.06345321	0.089889474	0.12355714	0.07519921	0.085989684	0.1495629	0.18335947	0.14905286	0.043182287	0.019581223	0.017172534
a35	0.09114794	0.11451433	0.05193859	0.0612653	0.046596095	0.057215765	0.15527278	0.14198984	0.11597009	0.107405886	0.056683406
a20	0.10703695	0.111937165	0.061888948	0.07304634	0.051775683	0.047069877	0.11795396	0.110949606	0.123035565	0.14953813	0.04576776
a31	0.113994844	0.12038441	0.06839948	0.07761521	0.052900407	0.046063703	0.12792069	0.10228572	0.11240919	0.14356938	0.03445698
a20	0.05972797	0.1046854	0.085604034	0.06947781	0.07339986	0.11963957	0.1897076	0.16166651	0.07248898	0.03673878	0.026863493
a31	0.0893121	0.11758319	0.049122285	0.050387423	0.03711808	0.043016195	0.16940571	0.14393713	0.13714917	0.10765885	0.05530979
a35	0.036510102	0.061972536	0.06793304	0.027273547	0.03276448	0.081714705	0.2735243	0.23038505	0.12538773	0.026229914	0.036304623
a14	0.08773115	0.12701347	0.053509332	0.04835355	0.03435949	0.040156294	0.18253835	0.15482464	0.14053693	0.07201539	0.058961395
a37	0.09531162	0.12484489	0.049240902	0.046832286	0.032959115	0.037990086	0.17755479	0.14309524	0.14753425	0.08905888	0.05557792
