 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.00037738765	0.00022285013	0.00017187462	0.0026491089	0.0044806427	0.012212042	0.039424036	0.043775067	0.04725996	0.032673143	0.034009118	0.03651542	0.07836549	0.57421654	0.09364731
a10	0.0002875045	0.008705858	0.0072552767	0.002175234	0.0007976098	0.0031033584	0.005782469	0.03419385	0.053556856	0.11232022	0.1691454	0.124435104	0.44173163	0.031788692	0.0047210357
a39	0.0027099631	0.00361508	0.0037817433	0.014680573	0.038561203	0.08920843	0.21867378	0.112546235	0.09549115	0.18514974	0.20544891	0.006986055	0.020799829	0.00051716313	0.00183
a31	0.0005235783	0.0011506992	0.0011628441	0.01758682	0.019705849	0.02712199	0.03363144	0.030729402	0.046378776	0.2954422	0.49292913	0.007342486	0.025049627	5.464643e-05	0.0011904428
a21	0.000105756655	0.00037381702	0.0013544987	0.0032594844	0.0064725354	0.008433096	0.00775435	0.0131658595	0.047969773	0.26115522	0.529007	0.1158266	0.0046136323	7.39485e-05	0.000434399
a31	0.002206718	0.0058867927	0.0073349574	0.0045806486	0.0023237076	0.002285508	0.0021306283	0.0066689057	0.027980965	0.28338525	0.38709503	0.013281892	0.25137302	0.000527544	0.0029384168
a21	0.00049009104	0.010989376	0.019007325	0.0047729276	0.010739365	0.012629914	0.010395229	0.028351502	0.11618031	0.2568212	0.32831112	0.1749956	0.02540358	0.0004445331	0.0004679698
a31	0.0016945406	0.016726574	0.009185576	0.0047440613	0.0017080591	0.0020438463	0.0022884405	0.018695751	0.071479335	0.28600764	0.3026806	0.025966037	0.25085783	0.0017663134	0.0041554337
a28	0.002268088	0.09148729	0.04948485	0.013039119	0.011761318	0.02204669	0.026537066	0.10335574	0.19052173	0.18759659	0.16223307	0.118394025	0.019588752	0.0009999933	0.00068561663
a31	0.0027186838	0.051604275	0.020568816	0.012861598	0.0020890285	0.003744163	0.0053372844	0.049139254	0.09670064	0.22878532	0.23396035	0.036738373	0.24514437	0.0035902134	0.0070176083
a37	0.00786872	0.14186482	0.07306532	0.03929583	0.012914814	0.030971102	0.040703446	0.12046204	0.15993945	0.16683462	0.12713212	0.051232465	0.025773438	0.0009698366	0.00097192643
a31	0.0045332653	0.08279738	0.037563723	0.030574352	0.0044811135	0.009841677	0.013964385	0.07378436	0.10848215	0.19920903	0.19346562	0.042242732	0.18924658	0.0034676006	0.0063460767
a6	0.015473279	0.10172706	0.06373887	0.06887098	0.01804516	0.037212037	0.041644283	0.1019765	0.12739006	0.15951861	0.16651121	0.040632058	0.05408076	0.0014161261	0.0017630026
a31	0.008960922	0.10475027	0.05922879	0.0518591	0.011519931	0.025732463	0.031399347	0.09845502	0.12203736	0.16255261	0.12874284	0.053543463	0.13043569	0.0030235974	0.0077586714
a20	0.019293386	0.060128555	0.048464168	0.09026055	0.02993158	0.04450691	0.04376661	0.07922163	0.092765145	0.12176108	0.15555668	0.083196975	0.12408685	0.002772825	0.0042869914
a41	0.027190376	0.12024539	0.084378876	0.082424395	0.033027932	0.05667772	0.05315318	0.08840435	0.09195562	0.10561501	0.08644101	0.041812338	0.11681601	0.0031760512	0.008681785
a33	0.01208761	0.054798834	0.043315887	0.042728525	0.007583432	0.014781237	0.01728672	0.04137869	0.04635944	0.08119917	0.11346366	0.12333666	0.36282617	0.016605364	0.022248594
a31	0.0020697946	0.038252536	0.016454361	0.007220939	0.0031698996	0.0046266485	0.0053778016	0.040631518	0.0695698	0.12713327	0.12731501	0.043163266	0.49062902	0.017630372	0.0067556966
a37	0.044477787	0.04598017	0.050132636	0.112666845	0.09631412	0.095212	0.08181435	0.0783581	0.07112602	0.06395743	0.057952024	0.09432809	0.09868826	0.0030208686	0.005971295
a27	0.057254124	0.079337254	0.07357803	0.0937303	0.079959504	0.07362899	0.060826268	0.05128655	0.041654333	0.041672215	0.04169837	0.056109365	0.17586201	0.037582133	0.035820514
a31	0.04972848	0.05762534	0.0683989	0.06513325	0.031884614	0.0360208	0.032894295	0.033891894	0.028896144	0.03988942	0.04478776	0.10242483	0.29215318	0.060752448	0.055518575
a3	0.0520279	0.043967504	0.044192493	0.1015425	0.09469948	0.08233584	0.06728263	0.05280863	0.04573458	0.040774748	0.049111363	0.1591108	0.14158897	0.009484332	0.015338229
a8	0.045360938	0.0760334	0.081832804	0.083563395	0.062477913	0.06292567	0.05451011	0.04472374	0.034034606	0.036224607	0.034311946	0.06884602	0.2006169	0.07568889	0.0388491
a38	0.04054065	0.09660803	0.10638139	0.059937254	0.022046907	0.03422549	0.034171417	0.044480626	0.034621008	0.04447647	0.038551133	0.056025703	0.2600533	0.0924113	0.03546927
a31	0.07515607	0.0544046	0.07399681	0.05526019	0.029057266	0.031395335	0.02866899	0.02696276	0.021841148	0.028508514	0.031313762	0.068439394	0.16168001	0.27296844	0.040346716
a33	0.029817924	0.0499765	0.048535254	0.09484833	0.07039111	0.060253967	0.054360013	0.041193534	0.035151392	0.040247116	0.05361901	0.122954905	0.1683578	0.09230985	0.0379833
</S>	0.13025399	0.0934229	0.10262357	0.06869678	0.03256887	0.040021215	0.038970314	0.040261235	0.03397204	0.040796626	0.037948675	0.025760064	0.10722066	0.1662834	0.041199658
