 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.0043488834	0.0057487655	0.01069895	0.11727912	0.29324913	0.30643627	0.07583759	0.030527052	0.023661848	0.03018061	0.022577949	0.05376183	0.015270333	3.5704223e-05	1.4688675e-05	5.747285e-05	0.010313856
a8	0.054740187	0.02901828	0.13788599	0.10758396	0.25156844	0.2831785	0.03334821	0.030282311	0.00040066766	0.014856564	0.011398486	0.014248176	0.005668603	0.0014865656	0.018913426	0.0032160783	0.0022055162
a31	0.01340312	0.15511793	0.21758246	0.12021833	0.024587989	0.0059302114	0.0014489956	0.004615371	0.04107277	0.007296956	0.05386509	0.03165436	0.06099664	0.09281145	0.02106376	0.013852698	0.13448185
a41	0.007285549	0.04165668	0.15645155	0.13169642	0.18365571	0.15281205	0.02606351	0.031397678	0.087438144	0.014578722	0.084066145	0.012962195	0.041654855	0.01873899	0.0043519833	0.003732717	0.0014570132
a10	0.015015306	0.028458713	0.039480686	0.025795404	0.013261163	0.0027489995	0.00072383776	0.0047603026	0.015777064	0.006455287	0.017130218	0.011890677	0.06582672	0.62297136	0.08935682	0.018594144	0.02175315
a20	0.008423864	0.013215302	0.05165466	0.025171492	0.009786503	0.0035569624	0.0023587476	0.011256358	0.067262396	0.016766742	0.024176272	0.015841948	0.06969699	0.33756676	0.19306639	0.09560552	0.054593064
a31	0.0036232993	0.00412234	0.02195337	0.011287594	0.021402651	0.006455738	0.003843367	0.042144503	0.0150594935	0.03492556	0.018195715	0.049088106	0.13512555	0.26360142	0.20607841	0.15702307	0.006069812
a37	0.0217356	0.031885855	0.3209767	0.06327402	0.056127645	0.070724726	0.07834474	0.09935688	0.042028442	0.028865019	0.039540775	0.028760932	0.02845371	0.039102294	0.02428197	0.025021289	0.0015193783
a31	0.007115373	0.004654228	0.035053633	0.017640805	0.09520645	0.038299374	0.008845594	0.06172626	0.007816332	0.033431318	0.017811814	0.09318885	0.11973402	0.18722935	0.17504565	0.08148131	0.015719652
a18	0.022141138	0.04852405	0.49249876	0.07030637	0.048728835	0.066722415	0.07329715	0.038995076	0.0240053	0.014998755	0.024848646	0.01855842	0.014436617	0.022253841	0.009551617	0.009145248	0.0009877451
a31	0.018695474	0.012245764	0.0723294	0.03114185	0.107447624	0.04239134	0.006292299	0.04604829	0.0012381579	0.025786692	0.007483301	0.06687551	0.08545469	0.11593973	0.24236476	0.09826849	0.019996695
a46	0.030464299	0.07499726	0.49292618	0.13189645	0.06532351	0.053677	0.046956036	0.020979242	0.009044425	0.007979842	0.011493308	0.01113515	0.008245777	0.017757488	0.0094666965	0.006484851	0.0011723766
a20	0.046996873	0.03177203	0.14058642	0.059704736	0.11368543	0.030341031	0.004807273	0.027516127	0.00048534607	0.014216784	0.0044749263	0.03427384	0.047015343	0.0822695	0.2463705	0.09076474	0.024719032
a31	0.0222356	0.013971541	0.06955524	0.034611043	0.100990355	0.077067025	0.010397432	0.05264173	0.0033243918	0.044919375	0.013415404	0.10530319	0.09148446	0.098354824	0.18098642	0.0615477	0.01919426
a20	0.053614967	0.13408338	0.41164297	0.17167461	0.08119456	0.038225934	0.020571178	0.015776094	0.0016013235	0.0059672655	0.006496992	0.00984874	0.008154683	0.021264413	0.012293503	0.0065449895	0.0010444624
a29	0.05673059	0.034845266	0.1203229	0.05056369	0.08012879	0.032170102	0.00276799	0.031311687	0.00036928186	0.0195304	0.004856941	0.0657098	0.076228194	0.0806832	0.24875127	0.07853221	0.016497707
a8	0.045928285	0.032710716	0.062520444	0.039058384	0.07569622	0.08550358	0.01727634	0.04610681	0.0023917286	0.06803171	0.02085857	0.11563449	0.08716853	0.072137594	0.16059466	0.049000937	0.019380976
a20	0.0022588514	0.0027680148	0.01323953	0.0061928993	0.008406927	0.006674132	0.001114952	0.035190552	0.0097352555	0.03165107	0.03989381	0.08638085	0.12779345	0.19352534	0.2693031	0.11173439	0.054136854
a31	0.029685324	0.025194183	0.05876388	0.049533818	0.17065106	0.103657626	0.019988447	0.069077864	0.0063737696	0.049830895	0.014236166	0.096573465	0.08787765	0.07927131	0.10126566	0.033010237	0.0050086337
a10	0.06409808	0.07910453	0.10222059	0.09416768	0.22133428	0.06216997	0.010731844	0.049803324	0.0007630114	0.014766661	0.003735876	0.028657904	0.039593004	0.04764937	0.122116804	0.053174358	0.0059127314
a31	0.037075795	0.030644367	0.039728604	0.033527467	0.077486604	0.09206115	0.028138664	0.048650514	0.0068264366	0.07914928	0.035650413	0.114018455	0.088364966	0.081593245	0.1341384	0.049586885	0.02335876
a20	0.09086698	0.15840548	0.13085793	0.099416934	0.14439388	0.034481257	0.004863729	0.02727536	0.00018117104	0.0077464944	0.0025366505	0.022176951	0.031846672	0.046839755	0.11266103	0.072646946	0.012802785
