 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	4.9760984e-05	0.000968827	0.0016946654	0.008149886	0.014643473	0.056097455	0.01253144	0.023300573	0.78298014	0.024265436	0.0029213692	4.0779065e-05	0.00054593326	0.07181025
a31	0.011409744	0.020294843	0.002771008	0.0034974383	0.023173284	0.003237305	0.04463812	0.012504734	0.03088936	0.368346	0.3201711	0.07575645	0.066857	0.01645363
a37	0.0020571419	0.088873535	0.04407816	0.08902029	0.047024637	0.46451616	0.067302115	0.08915036	0.048009127	0.03184252	0.015835898	0.0026476393	0.0018550678	0.007787364
a31	0.013244744	0.07803925	0.07361332	0.062035117	0.15117615	0.08243051	0.2219983	0.021860667	0.068097755	0.13101523	0.073451966	0.004963971	0.0019808118	0.016092211
a37	0.010699152	0.03578987	0.024617005	0.03432238	0.092579804	0.06479349	0.09702697	0.07289584	0.05682128	0.31160548	0.17284591	0.02135929	0.001129638	0.0035138004
a31	0.028582621	0.096847884	0.033635195	0.021463385	0.03908857	0.032073934	0.117611505	0.017206116	0.12087158	0.21286945	0.22607383	0.022113472	0.0035755255	0.027986912
a37	0.022734135	0.014858396	0.023835171	0.02322444	0.068373136	0.03670754	0.039619062	0.03121044	0.066126205	0.3289365	0.28270665	0.05198568	0.0014678492	0.008214782
a18	0.011904465	0.046472892	0.01137571	0.0075918036	0.013251305	0.011243137	0.0567738	0.013643201	0.06868287	0.26910776	0.39339775	0.06382161	0.008821659	0.023912022
a21	0.0095182005	0.012805415	0.0028209928	0.0022770534	0.0029315003	0.0024628425	0.0107476665	0.008044627	0.06630814	0.27819893	0.36026004	0.14291558	0.048336443	0.05237263
a24	0.0058036046	0.01684667	0.0012510186	0.00076998747	0.0013929832	0.0010151039	0.0075305765	0.0034940967	0.07535437	0.4102805	0.34219596	0.09537738	0.027767256	0.010920579
a31	0.049895063	0.08771316	0.0066741733	0.0022149237	0.007223139	0.001200052	0.05784309	0.015323706	0.040922415	0.30886284	0.22886856	0.08513053	0.089063175	0.019065132
a14	0.11410283	0.40185806	0.040894873	0.015420875	0.044875056	0.009405399	0.20295377	0.013403165	0.04169859	0.045363303	0.049019262	0.017604826	0.001537464	0.0018624101
a7	0.058778152	0.07545378	0.0028188496	0.0010375865	0.003075147	0.0006710332	0.032238685	0.008012164	0.024720944	0.35501552	0.27916825	0.09141042	0.06013394	0.007465495
a31	0.06479503	0.12295702	0.007519477	0.0025262632	0.0081756525	0.001399367	0.06750957	0.01658162	0.02448203	0.31469402	0.2402446	0.07637225	0.04750263	0.0052404674
a46	0.123103514	0.3734015	0.035947822	0.014032159	0.034971856	0.0080030495	0.19280545	0.020507665	0.04098235	0.06765552	0.07034565	0.015874565	0.0009229686	0.0014459519
a20	0.06908369	0.06639926	0.0030224428	0.001111937	0.0032497684	0.0005610324	0.03051354	0.010551072	0.0215747	0.33645546	0.28540066	0.097630665	0.06717696	0.007268824
