 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.019654863	0.7655893	0.08228129	0.06722889	0.003033113	0.024857925	0.00024841857	0.037106153
a31	0.14972368	0.05883226	0.089719094	0.088559575	0.015252018	0.21335705	0.0010871716	0.3834692
a39	0.012854435	0.6002369	0.06801857	0.13454564	0.13479917	0.044091925	0.0017573722	0.0036960815
a21	0.12964396	0.019545387	0.019327333	0.05583809	0.101420306	0.5443654	0.01290507	0.11695447
a31	0.14037828	0.0076904264	0.022672528	0.08382362	0.064425	0.5053626	0.018959908	0.15668769
a37	0.0831053	0.015923094	0.1079856	0.20023938	0.33252203	0.19933379	0.04601115	0.014879696
a31	0.17851417	0.0056141852	0.044944137	0.12722671	0.06763103	0.4065869	0.020670487	0.14881232
a41	0.41689935	0.018052673	0.1060184	0.10758468	0.11311277	0.17797835	0.036682192	0.023671564
a10	0.19913444	0.009195554	0.07139019	0.122682475	0.035156425	0.42647347	0.014170924	0.121796496
a31	0.22206797	0.032569874	0.13920851	0.1499086	0.024674006	0.3739181	0.006427962	0.051224943
a46	0.74820715	0.036139876	0.051565666	0.04052472	0.021405002	0.071722984	0.010816134	0.01961839
a20	0.340381	0.06471033	0.10279915	0.107962556	0.01735775	0.26682332	0.0090904785	0.09087545
a13	0.25122976	0.12117228	0.1652064	0.13684969	0.031753436	0.2505622	0.0064485427	0.036777765
a31	0.25398672	0.16526821	0.14902914	0.111374795	0.06223476	0.2046559	0.023386829	0.030063668
a39	0.46972457	0.09427051	0.07259347	0.078117386	0.018402582	0.21071589	0.013370006	0.04280553
a16	0.23917733	0.22531286	0.11722098	0.1005097	0.05627812	0.18964599	0.023233328	0.048621673
a13	0.28907746	0.20550965	0.11168017	0.09543315	0.071890265	0.15006784	0.039054163	0.037287287
a31	0.27560174	0.19501014	0.10489653	0.09028737	0.07892433	0.16279231	0.05426651	0.03822104
a37	0.16356717	0.20465544	0.07683469	0.06641985	0.067659356	0.23218381	0.07798083	0.110698946
a31	0.29441422	0.2323967	0.07341854	0.067505	0.07546256	0.12824915	0.081496805	0.047057014
a8	0.15520416	0.1707402	0.051157475	0.045209303	0.057913758	0.16673572	0.19042651	0.16261286
</S>	0.2162435	0.23951867	0.089553505	0.07877695	0.080175474	0.15529664	0.09301777	0.047417484
