 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.0006650041	0.0001885156	0.00030930075	0.04869494	0.8662853	0.0739376	0.0049142824	0.00010004953	0.00016379925	0.0047411374
a28	0.0014863522	0.0032510802	0.08248902	0.21304114	0.09873377	0.14848858	0.24159056	0.17858814	0.030002713	0.0023287197
a31	0.0024452386	0.01581982	0.0056818975	0.43396187	0.42408586	0.10980482	0.00367113	0.0019063463	0.0013300619	0.0012929509
a17	0.00012860388	0.007191213	0.0042339936	0.067550264	0.0972274	0.7805311	0.0414738	0.0005828458	0.0005501083	0.0005306598
a31	0.00062042696	0.020480439	0.016003814	0.08387686	0.024783315	0.6220613	0.19328316	0.01888741	0.016836582	0.0031667205
a20	0.008076431	0.06379068	0.2916847	0.072420105	0.016741332	0.39499164	0.14743453	0.0032997685	0.0011293816	0.00043143632
a31	0.0015757208	0.020237202	0.06494954	0.08247952	0.0177882	0.4081773	0.36258158	0.030792404	0.0095235985	0.0018949575
a20	0.047861204	0.058687374	0.46524087	0.18620649	0.009035441	0.12311019	0.10425304	0.0038964	0.0011502138	0.0005587287
a35	0.006106216	0.015628558	0.10800286	0.09932245	0.017104937	0.27398348	0.4284987	0.04114146	0.0062729376	0.003938471
a36	0.012895706	0.002919984	0.09657614	0.103250444	0.0082150875	0.17397586	0.27630198	0.26648086	0.049746808	0.009637128
a31	0.0058849975	0.0041451403	0.072790325	0.09364039	0.02724706	0.15818982	0.32060167	0.24991114	0.056684405	0.010905067
a20	0.05254222	0.05934891	0.3066996	0.23360397	0.15152615	0.05363016	0.12573585	0.014166438	0.0014973924	0.001249244
a17	0.014970797	0.0065140384	0.111336365	0.112017564	0.034837306	0.14859459	0.3249804	0.21344873	0.025808474	0.0074917083
a28	0.015219089	0.011030566	0.06346333	0.07368829	0.04035052	0.10026892	0.24537735	0.28574696	0.13439544	0.030459505
a31	0.007341565	0.031372305	0.03933243	0.052795086	0.048219416	0.11189688	0.23664951	0.25289178	0.16789736	0.051603675
a24	0.011843461	0.10221709	0.077377394	0.06670831	0.092932776	0.12765382	0.29034418	0.19153573	0.023988144	0.0153990695
a31	0.07237556	0.14032924	0.04480814	0.034574825	0.040196184	0.045268234	0.1441118	0.1977718	0.16464426	0.11591994
a15	0.04115551	0.42248508	0.06608217	0.026796648	0.106696546	0.033373337	0.08180193	0.163205	0.026581625	0.03182211
a31	0.09033007	0.16913839	0.053760346	0.03765769	0.044717137	0.040532786	0.11847286	0.20607072	0.15484877	0.0844713
a46	0.040155914	0.41200674	0.08082035	0.026443612	0.12467495	0.028055813	0.062288843	0.16547082	0.028247073	0.03183582
a41	0.14117214	0.21433796	0.07269166	0.034736227	0.052008085	0.029093761	0.067817874	0.18593292	0.14026444	0.061944928
</S>	0.12563957	0.1900652	0.055273745	0.029731229	0.041283235	0.028832989	0.078354366	0.20457792	0.16728179	0.07895987
