 	le	melanzane	vogliono	girate	</S>
a20	0.033037085	0.7490856	0.027260834	0.0038621596	0.18675436
a31	0.2078148	0.68383324	0.081019185	0.008116516	0.019216254
a39	0.12693979	0.6547831	0.21381028	0.002343203	0.0021236357
a41	0.44085887	0.37535432	0.093722045	0.08801476	0.0020499122
a18	0.5410732	0.23662345	0.01739798	0.20240577	0.00249958
a28	0.47048694	0.17816588	0.038069103	0.30347702	0.009801115
a13	0.37183234	0.28261518	0.09018764	0.22623989	0.029124994
a14	0.2404429	0.3600777	0.21222615	0.10665561	0.0805976
a39	0.19971694	0.3481289	0.28352496	0.09775139	0.07087779
a31	0.19956848	0.29125294	0.26906863	0.10518125	0.13492872
a6	0.10436306	0.18681748	0.48466656	0.09965556	0.124497354
a20	0.23558708	0.20986146	0.16127475	0.09977896	0.29349777
a31	0.2092239	0.19688798	0.1705842	0.109441996	0.31386188
a46	0.107997976	0.12503207	0.31568363	0.055177752	0.39610857
a18	0.3358738	0.2651523	0.13397546	0.058334507	0.20666395
a24	0.31124148	0.23323984	0.12793319	0.068078935	0.25950646
a31	0.34626973	0.2571894	0.13293555	0.06602198	0.19758326
a17	0.12172764	0.14967017	0.33115143	0.052848924	0.34460187
a11	0.32859617	0.26030314	0.13482963	0.05386392	0.22240715
a20	0.33912262	0.2569341	0.1308195	0.05759883	0.21552493
a24	0.28774682	0.22499213	0.13841654	0.07249406	0.2763505
a31	0.345594	0.25834373	0.13214275	0.062089715	0.20182979
a37	0.13189493	0.19125775	0.3041618	0.06326746	0.30941808
a31	0.32879627	0.26130208	0.13650359	0.052379567	0.22101848
a20	0.1129594	0.13074261	0.29408053	0.019396715	0.44282073
a31	0.32140782	0.29117304	0.16183425	0.042719923	0.18286495
</S>	0.107158095	0.15119497	0.33283412	0.023803862	0.3850089
