 	il	morto	vuole	pianto	</S>
a31	0.05251895	0.90340805	0.009923803	0.0012454314	0.032903872
a28	0.27291957	0.5412895	0.1575609	0.015441741	0.012788244
a17	0.63874733	0.33009198	0.008210987	0.0051598195	0.017789995
a31	0.6177846	0.09423797	0.04097502	0.02553329	0.22146906
a20	0.65895087	0.13580775	0.14562675	0.028585589	0.03102902
a0	0.7213071	0.012017502	0.09980096	0.0203938	0.1464808
a31	0.5647643	0.01958055	0.25131005	0.045407727	0.118937336
a13	0.71050084	0.06824455	0.15822756	0.04028268	0.022744374
a6	0.4851501	0.035208028	0.18582873	0.08175751	0.21205556
a31	0.3691172	0.081869386	0.28819785	0.15894409	0.101871386
a46	0.61371124	0.057138287	0.14250277	0.09967175	0.08697589
a37	0.3560348	0.09952229	0.14799222	0.19094935	0.20550133
a31	0.27393726	0.22424732	0.18608671	0.22527835	0.090450436
a46	0.5147516	0.077714674	0.14417379	0.14803089	0.11532901
a31	0.23771127	0.24016309	0.12892179	0.25032336	0.14288045
a46	0.3659442	0.17816098	0.13013174	0.1977177	0.12804534
a8	0.1671809	0.29217407	0.11879392	0.28048736	0.14136378
a31	0.24927747	0.27730256	0.16531292	0.23907347	0.06903357
a8	0.211559	0.30122957	0.12310107	0.24402457	0.12008578
</S>	0.22993739	0.2767682	0.16453741	0.2535523	0.07520467
