 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.002865479	0.92928076	0.05273623	0.0045528957	0.0060656928	0.0021475041	9.273117e-05	0.0011886117	2.9654046e-05	9.7595665e-05	0.000942832
a31	0.014925795	0.20883957	0.28773364	0.07471906	0.06117014	0.10235809	0.018853439	0.08434631	0.0038898925	0.07650316	0.066660896
a17	0.0028981813	0.41390502	0.15587106	0.14587726	0.19172743	0.040914588	0.024172354	0.018583126	0.005887053	5.0561495e-05	0.00011345783
a41	0.020433323	0.06512557	0.06527318	0.16648233	0.29234055	0.11163991	0.058802392	0.09865106	0.021713294	0.063456364	0.03608201
a31	0.08199318	0.05503234	0.015614935	0.10267638	0.21364501	0.08685581	0.08088012	0.14409064	0.029014833	0.08745034	0.10274641
a38	0.017230036	0.03836159	0.049424868	0.32671133	0.33953816	0.114206225	0.018292645	0.053140417	0.04140522	0.0006370649	0.0010524391
a31	0.10278702	0.01965123	0.017590923	0.112592906	0.17433743	0.1090645	0.0973218	0.13604371	0.04076686	0.09099618	0.09884742
a17	0.26145384	0.07310084	0.046641	0.13557969	0.14730825	0.13181701	0.04702533	0.07933652	0.050338063	0.021042122	0.0063573136
a31	0.15663083	0.031823974	0.0185128	0.04047919	0.055595603	0.07641575	0.07700671	0.13821279	0.03663511	0.2661399	0.10254738
a39	0.31177205	0.08177781	0.024168817	0.045570582	0.05728077	0.0943788	0.057039827	0.105848335	0.049747605	0.14256333	0.029852021
a35	0.18814665	0.043594707	0.016408587	0.01841861	0.025962763	0.051095564	0.057189293	0.12835602	0.02983068	0.33391273	0.10708441
a31	0.16419272	0.062471554	0.03024334	0.01850093	0.031584676	0.059203085	0.10150003	0.17816357	0.0351877	0.26047844	0.058473967
a46	0.25205386	0.101790026	0.016068364	0.021802118	0.029759407	0.0632499	0.058291547	0.12132097	0.047967337	0.23422147	0.053475007
a38	0.1997118	0.055864576	0.018020162	0.0117200175	0.01744653	0.037493043	0.066361584	0.13648963	0.030730603	0.3233078	0.10285421
a13	0.19428042	0.08326209	0.04028896	0.019701071	0.03489573	0.06211032	0.09232918	0.16534343	0.04169635	0.21319588	0.05289655
a11	0.14208794	0.10160845	0.056234587	0.041845188	0.06482222	0.10713911	0.086173795	0.13266504	0.06369989	0.15663995	0.04708381
a13	0.12591262	0.117787324	0.061308526	0.058251146	0.07747523	0.11804281	0.081062585	0.12028493	0.059832826	0.13948427	0.04055772
a31	0.08048916	0.10713579	0.05618213	0.067451485	0.09103133	0.13048941	0.08856308	0.12717715	0.06502044	0.14300002	0.04345992
a49	0.07543651	0.08917563	0.024262315	0.016212018	0.027853092	0.07660576	0.111553654	0.17064364	0.10818856	0.21824738	0.08182139
a13	0.13694884	0.091236636	0.04824763	0.052627258	0.06222344	0.09658407	0.07504892	0.1277953	0.07941804	0.17366226	0.056207657
a20	0.12802808	0.13158946	0.04398314	0.051591948	0.06106443	0.093335465	0.074447304	0.12023113	0.074607365	0.16295591	0.058165703
a31	0.10846036	0.13320307	0.039951056	0.055126194	0.06650122	0.091495626	0.08089506	0.12185318	0.08432253	0.15841746	0.05977424
a8	0.0444642	0.052470934	0.03324845	0.042797357	0.052456923	0.08982461	0.09775992	0.14610817	0.14858097	0.21495014	0.0773383
a31	0.17444573	0.17096499	0.06311899	0.056029543	0.05416976	0.05507552	0.0682587	0.10438508	0.08501546	0.13954367	0.028992552
a45	0.036539584	0.032824542	0.041537505	0.03681409	0.048488956	0.100794785	0.09928928	0.17386106	0.12717034	0.2357123	0.066967554
a31	0.20005922	0.15266424	0.06814245	0.030208113	0.035382733	0.04025327	0.08508916	0.11140517	0.076295994	0.16677454	0.033725113
</S>	0.07158018	0.044208582	0.083415754	0.036454644	0.04076229	0.08751388	0.11316652	0.14033711	0.08103396	0.22738591	0.074141145
