 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.00012327313	0.00011853014	0.0005144327	0.00033698863	0.0003287233	0.0018476982	0.0035978684	0.021742666	0.65191805	0.0685721	0.0033581331	0.0019273104	0.0057866503	0.025784276	0.030517088	0.13369775	0.049828444
a31	0.0009232258	0.0033167878	0.0014395334	0.0016203582	0.011755446	0.03128824	0.17397341	0.024039177	0.026471153	0.040244382	0.048735566	0.057936322	0.07827235	0.08877442	0.20824909	0.1898757	0.013084928
a20	0.0002777125	0.00014863044	0.00068908004	0.00095845456	0.00014239899	0.015162177	0.023241965	0.031470347	0.4122374	0.1971998	0.012899089	0.013865684	0.10282873	0.15084518	0.036195904	0.00011721172	0.0017202221
a31	0.000864449	0.0002596849	0.0007400219	8.412632e-05	0.0032112757	0.00891589	0.021060513	0.013680101	0.016985413	0.010461984	0.007962361	0.020934897	0.15596111	0.6956727	0.041809723	2.7733475e-05	0.0013680265
a21	0.00011631313	0.00013895312	0.00016620055	0.00018270453	0.00085149315	0.034395464	0.05185295	0.008893865	0.025643013	0.027267473	0.037580337	0.10544291	0.42382762	0.27270684	0.0107148085	1.0528152e-05	0.00020854303
a31	0.0007826498	0.00062706036	0.0011798403	0.00028182514	0.015914196	0.08144909	0.011536216	0.006739201	0.0020011468	0.015800172	0.03256133	0.070672475	0.2267311	0.4634569	0.06704601	4.238763e-05	0.003178471
a13	0.00019366485	0.0027727154	0.001066292	0.0007261147	0.016502041	0.048602585	0.090729214	0.01934192	0.016714342	0.025735676	0.0732022	0.14599192	0.28698164	0.25423127	0.016449766	2.8659379e-05	0.0007299345
a8	0.00027492244	0.0008692279	0.0005839272	0.0005274522	0.01340802	0.057659175	0.011783832	0.005092572	0.0009663602	0.037506945	0.10454996	0.19890718	0.26081952	0.22601816	0.078046195	0.00024365885	0.002742896
a24	0.00050907617	0.0021656475	0.0018689159	0.0006314149	0.018794408	0.058690283	0.011379551	0.009749044	0.002892241	0.0139049115	0.03533819	0.082044974	0.25667664	0.376009	0.11924001	9.5492986e-05	0.010010204
a8	0.004222025	0.0029152161	0.0029721695	0.006229961	0.014648014	0.036401283	0.011128753	0.01711452	0.0014919316	0.10549125	0.12090987	0.17035195	0.17089379	0.13239494	0.18886152	0.0072767586	0.006696022
a31	0.00035933364	0.0014942309	0.0006931756	0.00083723286	0.013380634	0.051520497	0.0045851367	0.0024610225	0.00051189907	0.008942408	0.029891858	0.09379256	0.23794772	0.42590475	0.12145185	0.00013238953	0.0060932036
a29	0.015716802	0.006276887	0.012451335	0.0055048075	0.01519987	0.030677887	0.04021364	0.19894263	0.023232933	0.27052352	0.19692214	0.081985146	0.04223688	0.053083733	0.0067470884	5.4826505e-05	0.00022980203
a31	0.008810533	0.004475397	0.0054483316	0.009947224	0.013598239	0.043149635	0.015542538	0.034031592	0.0035881486	0.15048815	0.15172255	0.17865321	0.16160211	0.09139675	0.12035275	0.0032615552	0.0039313133
a37	0.017750757	0.0071963104	0.013278534	0.00411311	0.023981571	0.029040182	0.038541105	0.24814631	0.018031184	0.23792961	0.16171321	0.06835728	0.041699585	0.08157548	0.008398404	6.877764e-05	0.0001785977
a8	0.007974207	0.0054822597	0.0061037247	0.009538598	0.013415042	0.024475347	0.020757543	0.05899259	0.00783973	0.17823789	0.18426794	0.19535244	0.14097922	0.061068952	0.07929196	0.0024545975	0.0037679845
a31	0.00048388506	0.0024492387	0.00092643645	0.0007409011	0.025372501	0.054725837	0.008703983	0.0032718442	0.00087096903	0.014181982	0.045832507	0.1193979	0.21701765	0.36964136	0.12997678	0.000194172	0.006212085
a1	0.028163256	0.0060013263	0.014169426	0.009868486	0.014814296	0.016049389	0.03494594	0.23226602	0.036098246	0.23063882	0.18154742	0.09031343	0.042613387	0.05182852	0.010059594	0.000114777155	0.00050764787
a31	0.021909788	0.011419757	0.012169886	0.010823832	0.035695676	0.038385823	0.035939157	0.07350658	0.009433136	0.15436828	0.1609416	0.1358577	0.09886639	0.10957631	0.07660318	0.0038835616	0.0106192995
a17	0.024639856	0.006379446	0.0126357	0.009701034	0.013987565	0.017985348	0.032074947	0.22805892	0.031513892	0.23407091	0.19222884	0.09248555	0.044241272	0.04846994	0.010785442	0.00013931333	0.00060207036
a31	0.028079972	0.01584536	0.017553741	0.012218334	0.039077193	0.03308762	0.0487305	0.10821298	0.016001804	0.15431118	0.16068396	0.12297856	0.08463768	0.07795627	0.06254769	0.0039012532	0.014175922
a17	0.02503628	0.006610813	0.012849552	0.012376849	0.012279711	0.017632501	0.029050514	0.2200592	0.03128255	0.22429164	0.19313475	0.10208145	0.050321035	0.04629385	0.015269936	0.0002599632	0.0011693843
a31	0.035615075	0.021274038	0.023250794	0.012832791	0.043921407	0.028208042	0.05861057	0.13999842	0.025466543	0.14021328	0.14811055	0.10706693	0.07146684	0.061891876	0.055731308	0.004942549	0.021399053
a20	0.027035339	0.007484581	0.014667995	0.01717468	0.010855472	0.016878832	0.028369132	0.20813903	0.032526612	0.20653188	0.18786193	0.11537669	0.0603475	0.042291492	0.021320771	0.00051846425	0.002619544
a31	0.034661334	0.021523803	0.023876857	0.013938223	0.034454823	0.014647726	0.061874237	0.16898845	0.055763476	0.14124227	0.14677742	0.11276463	0.06133456	0.03944355	0.04665055	0.0034841073	0.018574012
a20	0.03346559	0.008166489	0.017611831	0.022001294	0.010820842	0.012335206	0.026295764	0.19792387	0.036931705	0.17900553	0.16910286	0.12840715	0.071350574	0.041815195	0.03683329	0.0012794912	0.0066533545
a28	0.075382076	0.027428359	0.040202547	0.024821749	0.035104565	0.0130276065	0.06484289	0.15671529	0.09989018	0.1054793	0.10482166	0.08103545	0.0414587	0.026617305	0.04454526	0.009092376	0.04953475
a13	0.070856005	0.013516736	0.02643825	0.027989142	0.028502064	0.016564937	0.028918127	0.06076968	0.024787549	0.061981965	0.07025272	0.09897305	0.08521114	0.056872103	0.19273043	0.071304895	0.06433118
a39	0.065626144	0.01285343	0.016854253	0.025115637	0.03017414	0.03037781	0.022378992	0.046276562	0.021401891	0.059175417	0.0679562	0.086415775	0.08063659	0.07544596	0.18990351	0.12401931	0.04538833
a20	0.024867857	0.0064207325	0.007339493	0.011963951	0.024111122	0.027682953	0.015432619	0.037883244	0.009153889	0.08668899	0.09583524	0.1304084	0.1228689	0.13124834	0.21188863	0.03726577	0.018939879
a37	0.01230934	0.0049182195	0.0051371916	0.0089014135	0.01764251	0.03695802	0.012325104	0.03076782	0.00443854	0.121506326	0.1252374	0.16248648	0.15516756	0.14347753	0.15239029	0.00301765	0.00331863
a23	0.012628783	0.0046098474	0.005017915	0.009319326	0.017396385	0.035790782	0.012301486	0.03007007	0.0040603075	0.1146153	0.119172186	0.15562265	0.15231572	0.15656285	0.16094805	0.0048176986	0.00475064
a37	0.0018039752	0.0033175438	0.0012302323	0.0037238798	0.019357309	0.032635644	0.008465184	0.0048347185	0.000508351	0.052060876	0.0827534	0.14396419	0.15589565	0.19418742	0.25745484	0.022551574	0.0152552
